Number-Atts,Number-Significant,Atts,AUC
6,2,U1 SAM68TV1 U2AF1 CUGBP ESRP1 PRP8,1.0
6,5,SND1 SAM68TV1 FBP11 SF3BTV2 CUGBP SRSF4,1.0
7,6,SND1 SAM68TV1 FBP11 SF3BTV2 CUGBP SRSF4 SKIP,1.0
7,5,U6ATAC SAM68TV1 RBM17 NOVA1 CUGBP ESRP1 SRSF4,1.0
8,5,U6ATAC SAM68TV1 RBM17 NOVA1 CUGBP ESRP1 SRSF4 ESRP2,1.0
7,5,ESRP1 SAM68TV1 RBM17 SF3BTV2 CUGBP TRA2A PTB,1.0
8,6,ESRP1 SAM68TV1 RBM17 SF3BTV2 CUGBP TRA2A PTB RBM22,1.0
9,6,ESRP1 SAM68TV1 RBM17 SF3BTV2 CUGBP TRA2A PTB RBM22 PRP8,1.0
5,4,TRA2A SAM68TV1 NOVA1 ESRP1 SRSF4,1.0
6,5,TRA2A SAM68TV1 NOVA1 ESRP1 SRSF4 TIA1,1.0
10,7,SKIP SAM68TV1 RBM17 U12 U1 U2AF2 CUGBP ESRP1 SRM160 TRA2A,1.0
11,8,SKIP SAM68TV1 RBM17 U12 U1 U2AF2 CUGBP ESRP1 SRM160 TRA2A SRSF5,1.0
5,3,SAM68TV1 RBM17 U1 CUGBP ESRP1,0.9888888888888889
7,6,SRSF9 SAM68TV1 RBM17 FBP11 U5 U6ATAC PRP8,0.9888888888888889
7,6,TRA2A SAM68TV1 NOVA1 ESRP1 SRSF4 TIA1 SRSF1,0.9888888888888889
6,3,SAM68TV1 RBM17 U1 CUGBP ESRP1 ESRP2,0.9777777777777776
6,4,SRM160 SAM68TV1 U1 NOVA1 CUGBP ESRP1,0.9777777777777776
4,3,TRA2A SAM68TV1 NOVA1 ESRP1,0.9777777777777776
6,4,TRA2A SAM68TV1 NOVA1 ESRP1 SRSF4 ESRP2,0.9777777777777776
10,8,SRSF5 SAM68TV1 RBM3 U1 NOVA1 CUGBP ESRP1 SRSF4 TRA2A PTB,0.9777777777777776
5,2,nSR100 SAM68TV1 RBM17 CUGBP ESRP1,0.9777777777777776
12,8,SKIP SAM68TV1 RBM17 U12 U1 U2AF2 CUGBP ESRP1 SRM160 TRA2A SRSF5 ESRP2,0.9777777777777776
10,6,MAGOH SAM68TV1 RBM17 CUGBP ESRP1 SRM160 CA150 TRA2A PRP8 U4ATAC,0.9777777777777776
5,3,SRSF1 SAM68TV1 RBM17 CUGBP ESRP1,0.9777777777777776
6,4,SRSF1 SAM68TV1 RBM17 CUGBP ESRP1 SRSF5,0.9777777777777776
5,2,U1 SAM68TV1 U2AF1 CUGBP ESRP1,0.9666666666666666
6,5,SRSF10 SAM68TV1 U12 SND1 ESRP1 TRA2A,0.9666666666666666
7,6,SRSF10 SAM68TV1 U12 SND1 ESRP1 TRA2A U11,0.9666666666666666
9,6,U6ATAC SAM68TV1 RBM17 NOVA1 CUGBP ESRP1 SRSF4 ESRP2 TIA1,0.9666666666666666
6,4,ESRP1 SAM68TV1 RBM17 SF3BTV2 CUGBP TRA2A,0.9666666666666666
7,4,SRM160 SAM68TV1 U1 NOVA1 CUGBP ESRP1 CA150,0.9666666666666666
7,5,PTB SAM68TV1 RBM17 CUGBP ESRP1 SRSF9 TRA2A,0.9666666666666666
8,6,PTB SAM68TV1 RBM17 CUGBP ESRP1 SRSF9 TRA2A MAGOH,0.9666666666666666
9,6,PTB SAM68TV1 RBM17 CUGBP ESRP1 SRSF9 TRA2A MAGOH SC35,0.9666666666666666
10,7,PTB SAM68TV1 RBM17 CUGBP ESRP1 SRSF9 TRA2A MAGOH SC35 U4ATAC,0.9666666666666666
7,4,RBM22 SAM68TV1 RBM17 CUGBP ESRP1 SRSF9 PRP8,0.9666666666666666
6,3,nSR100 SAM68TV1 RBM17 CUGBP ESRP1 SRM160,0.9666666666666666
9,6,SKIP SAM68TV1 RBM17 U12 U1 U2AF2 CUGBP ESRP1 SRM160,0.9666666666666666
4,2,U1 SAM68TV1 U2AF1 CUGBP,0.9555555555555555
7,6,SND1 SAM68TV1 FBP11 SF3BTV2 CUGBP SRSF4 TRA2A,0.9555555555555555
7,6,SND1 SAM68TV1 FBP11 SF3BTV2 CUGBP SRSF4 SRSF5,0.9555555555555555
7,5,SND1 SAM68TV1 FBP11 SF3BTV2 CUGBP SRSF4 nSR100,0.9555555555555555
5,3,ESRP1 SAM68TV1 RBM17 SF3BTV2 CUGBP,0.9555555555555555
7,5,SRM160 SAM68TV1 U1 NOVA1 CUGBP ESRP1 SRSF6,0.9555555555555555
8,7,SRSF9 SAM68TV1 RBM17 FBP11 U5 U6ATAC PRP8 U4ATAC,0.9555555555555555
11,8,PTB SAM68TV1 RBM17 CUGBP ESRP1 SRSF9 TRA2A MAGOH SC35 U4ATAC SRSF6,0.9555555555555555
12,9,SKIP SAM68TV1 RBM17 U12 U1 U2AF2 CUGBP ESRP1 SRM160 TRA2A SRSF5 TIA1,0.9555555555555555
5,3,MAGOH SAM68TV1 RBM17 CUGBP ESRP1,0.9555555555555555
6,4,MAGOH SAM68TV1 RBM17 CUGBP ESRP1 SRM160,0.9555555555555555
7,4,MAGOH SAM68TV1 RBM17 CUGBP ESRP1 SRM160 CA150,0.9555555555555555
8,5,MAGOH SAM68TV1 RBM17 CUGBP ESRP1 SRM160 CA150 TRA2A,0.9555555555555555
9,5,MAGOH SAM68TV1 RBM17 CUGBP ESRP1 SRM160 CA150 TRA2A PRP8,0.9555555555555555
7,5,SRSF1 SAM68TV1 RBM17 CUGBP ESRP1 SRSF5 U2,0.9555555555555555
7,3,U1 SAM68TV1 U2AF1 CUGBP ESRP1 PRP8 SRSF5,0.9444444444444444
6,4,SAM68TV1 RBM17 U1 CUGBP ESRP1 SRM160,0.9333333333333333
6,4,SAM68TV1 RBM17 U1 CUGBP ESRP1 SKIP,0.9333333333333333
4,3,NOVA1 SAM68TV1 CUGBP SRSF4,0.9333333333333333
6,5,U2AF2 SAM68TV1 RBM17 NOVA1 TRA2B TIA1,0.9333333333333333
5,4,U5 SAM68TV1 RBM17 U2AF2 TRA2B,0.9333333333333333
8,7,SND1 SAM68TV1 FBP11 SF3BTV2 CUGBP SRSF4 SKIP U4ATAC,0.9333333333333333
8,7,SND1 SAM68TV1 FBP11 SF3BTV2 CUGBP SRSF4 SKIP TIA1,0.9333333333333333
7,5,SRSF10 SAM68TV1 U12 SND1 ESRP1 TRA2A PRP8,0.9333333333333333
