Number-Atts,Number-Significant,Atts,AUC
7,6,U1 RBM22 TRA2A U4ATAC MAGOH U6ATAC nSR100,0.8666666666666668
6,4,CA150 RBM22 TRA2A RAVER1 TRA2B ESRP2,0.8666666666666668
7,6,PSF RBM22 TRA2A U4ATAC SF3BTV2 SRSF9 U6,0.8583333333333333
8,6,PSF RBM22 TRA2A U4ATAC SF3BTV2 SRSF9 U6 CA150,0.8583333333333333
9,7,PSF RBM22 TRA2A U4ATAC SF3BTV2 SRSF9 U6 CA150 PTB,0.8583333333333333
10,7,PSF RBM22 TRA2A U4ATAC SF3BTV2 SRSF9 U6 CA150 PTB U2AF1,0.8583333333333333
11,8,PSF RBM22 TRA2A U4ATAC SF3BTV2 SRSF9 U6 CA150 PTB U2AF1 U2,0.8583333333333333
12,9,CUGBP RBM22 TRA2A U4ATAC SF3BTV2 MAGOH SRSF9 U6ATAC ESRP1 U6 SKIP PSF,0.8583333333333333
13,9,CUGBP RBM22 TRA2A U4ATAC SF3BTV2 MAGOH SRSF9 U6ATAC ESRP1 U6 SKIP PSF PRP8,0.8583333333333333
8,7,PTB RBM22 TRA2A U4ATAC SF3BTV2 MAGOH U6ATAC U6,0.8583333333333333
9,8,PTB RBM22 TRA2A U4ATAC SF3BTV2 MAGOH U6ATAC U6 PSF,0.8583333333333333
8,7,nSR100 RBM22 TRA2A SND1 MAGOH U5 PSF U2,0.8583333333333333
10,9,SRM160 RBM22 TRA2A U4ATAC SF3BTV2 MAGOH RBM17 SRSF9 SKIP SC35,0.8583333333333333
11,9,SRM160 RBM22 TRA2A U4ATAC SF3BTV2 MAGOH RBM17 SRSF9 SKIP SC35 U2AF1,0.8583333333333333
12,9,SRM160 RBM22 TRA2A U4ATAC SF3BTV2 MAGOH RBM17 SRSF9 SKIP SC35 U2AF1 ESRP2,0.8583333333333333
5,4,MAGOH RBM22 TRA2A RAVER1 ESRP2,0.8333333333333335
4,3,SF3BTV1 RBM22 TRA2A U6ATAC,0.8333333333333335
4,3,U2AF2 RBM22 TRA2A MAGOH,0.8333333333333335
4,3,MAGOH RBM22 TRA2A U6,0.825
9,8,U5 RBM22 TRA2A SND1 MAGOH U6ATAC RBM3 TRA2B ESRP2,0.825
10,9,U5 RBM22 TRA2A SND1 MAGOH U6ATAC RBM3 TRA2B ESRP2 SRSF10,0.825
7,6,SKIP RBM22 TRA2A U5 U1 SRSF1 CUGBP,0.825
7,6,SKIP RBM22 TRA2A U5 U1 SRSF1 PRP8,0.825
6,5,SRSF1 RBM22 TRA2A U1 PSF PRP8,0.825
7,5,SRSF1 RBM22 TRA2A U1 PSF PRP8 U2AF1,0.825
8,5,SRSF1 RBM22 TRA2A U1 PSF PRP8 U2AF1 ESRP2,0.825
9,5,SRSF1 RBM22 TRA2A U1 PSF PRP8 U2AF1 ESRP2 nSR100,0.825
6,5,PRP8 RBM22 TRA2A SND1 MAGOH U1,0.825
7,6,PRP8 RBM22 TRA2A SND1 MAGOH U1 U6ATAC,0.825
8,7,PRP8 RBM22 TRA2A SND1 MAGOH U1 U6ATAC RBM3,0.825
9,7,PRP8 RBM22 TRA2A SND1 MAGOH U1 U6ATAC RBM3 ESRP2,0.825
10,7,PRP8 RBM22 TRA2A SND1 MAGOH U1 U6ATAC RBM3 ESRP2 U4,0.825
9,8,TRA2B RBM22 TRA2A U4ATAC SND1 SRSF9 U6ATAC PSF nSR100,0.825
4,3,nSR100 RBM22 TRA2A SND1,0.825
5,4,nSR100 RBM22 TRA2A SND1 MAGOH,0.825
6,5,nSR100 RBM22 TRA2A SND1 MAGOH U5,0.825
7,6,nSR100 RBM22 TRA2A SND1 MAGOH U5 PSF,0.825
5,3,U2AF2 RBM22 TRA2A MAGOH CA150,0.825
17,16,U12 RBM22 SND1 SF3BTV2 MAGOH RBM17 SRSF9 U5 U6ATAC RBM45 SKIP PSF SRSF1 CUGBP FBP11 SRSF5 TRA2B,0.8166666666666668
18,16,U12 RBM22 SND1 SF3BTV2 MAGOH RBM17 SRSF9 U5 U6ATAC RBM45 SKIP PSF SRSF1 CUGBP FBP11 SRSF5 TRA2B U2AF1,0.8166666666666668
11,10,SND1 RBM22 SF3BTV2 MAGOH RBM17 SRSF9 U5 U6ATAC ESRP1 RBM45 PSF,0.8166666666666668
12,11,SND1 RBM22 SF3BTV2 MAGOH RBM17 SRSF9 U5 U6ATAC ESRP1 RBM45 PSF TRA2B,0.8166666666666668
13,12,SND1 RBM22 SF3BTV2 MAGOH RBM17 SRSF9 U5 U6ATAC ESRP1 RBM45 PSF TRA2B SRSF10,0.8166666666666668
14,12,SND1 RBM22 SF3BTV2 MAGOH RBM17 SRSF9 U5 U6ATAC ESRP1 RBM45 PSF TRA2B SRSF10 nSR100,0.8166666666666668
14,13,RBM17 RBM22 SF3BTV2 MAGOH SRSF9 U5 U6ATAC ESRP1 RBM45 PSF FBP11 SRSF5 PTB TRA2B,0.8166666666666668
15,14,RBM17 RBM22 SF3BTV2 MAGOH SRSF9 U5 U6ATAC ESRP1 RBM45 PSF FBP11 SRSF5 PTB TRA2B TIA1,0.8166666666666668
16,15,RBM17 RBM22 SF3BTV2 MAGOH SRSF9 U5 U6ATAC ESRP1 RBM45 PSF FBP11 SRSF5 PTB TRA2B TIA1 SRM160,0.8166666666666668
11,10,U5 RBM22 TRA2A SND1 MAGOH U6ATAC RBM3 TRA2B ESRP2 SRSF10 U11,0.8166666666666668
7,6,U1 RBM22 TRA2A U4ATAC MAGOH U6ATAC ESRP1,0.8166666666666668
9,8,ESRP1 RBM22 U4ATAC U12 SF3BTV2 RBM17 U5 U1 RBM45,0.8166666666666668
10,9,ESRP1 RBM22 U4ATAC U12 SF3BTV2 RBM17 U5 U1 RBM45 PSF,0.8166666666666668
11,9,ESRP1 RBM22 U4ATAC U12 SF3BTV2 RBM17 U5 U1 RBM45 PSF CUGBP,0.8166666666666668
12,10,ESRP1 RBM22 U4ATAC U12 SF3BTV2 RBM17 U5 U1 RBM45 PSF CUGBP RBM3,0.8166666666666668
13,10,ESRP1 RBM22 U4ATAC U12 SF3BTV2 RBM17 U5 U1 RBM45 PSF CUGBP RBM3 U2AF1,0.8166666666666668
14,10,ESRP1 RBM22 U4ATAC U12 SF3BTV2 RBM17 U5 U1 RBM45 PSF CUGBP RBM3 U2AF1 ESRP2,0.8166666666666668
15,11,ESRP1 RBM22 U4ATAC U12 SF3BTV2 RBM17 U5 U1 RBM45 PSF CUGBP RBM3 U2AF1 ESRP2 SRSF10,0.8166666666666668
16,11,ESRP1 RBM22 U4ATAC U12 SF3BTV2 RBM17 U5 U1 RBM45 PSF CUGBP RBM3 U2AF1 ESRP2 SRSF10 nSR100,0.8166666666666668
17,12,ESRP1 RBM22 U4ATAC U12 SF3BTV2 RBM17 U5 U1 RBM45 PSF CUGBP RBM3 U2AF1 ESRP2 SRSF10 nSR100 SRM160,0.8166666666666668
5,4,SF3BTV1 RBM22 TRA2A U6ATAC TRA2B,0.8166666666666668
8,7,PSF RBM22 TRA2A U4ATAC SF3BTV2 SRSF9 U6 SRSF5,0.8166666666666668
11,8,PSF RBM22 TRA2A U4ATAC SF3BTV2 SRSF9 U6 CA150 PTB U2AF1 SAM68TV1,0.8166666666666668
11,7,PSF RBM22 TRA2A U4ATAC SF3BTV2 SRSF9 U6 CA150 PTB U2AF1 ESRP2,0.8166666666666668
7,6,SRSF1 RBM22 TRA2A U1 PSF PRP8 RAVER1,0.8166666666666668
5,4,CA150 RBM22 TRA2A RAVER1 TRA2B,0.8166666666666668
7,5,CA150 RBM22 TRA2A RAVER1 TRA2B ESRP2 U2,0.8166666666666668
7,5,CA150 RBM22 TRA2A RAVER1 TRA2B ESRP2 SRSF3,0.8166666666666668
8,6,SC35 RBM22 SND1 MAGOH SRSF9 SKIP CA150 PTB,0.8166666666666668
9,7,SC35 RBM22 SND1 MAGOH SRSF9 SKIP CA150 PTB TRA2B,0.8166666666666668
10,9,TRA2B RBM22 TRA2A U4ATAC SND1 SRSF9 U6ATAC PSF nSR100 SRSF6,0.8166666666666668
8,7,SRSF4 RBM22 TRA2A U4ATAC SF3BTV2 MAGOH U6 PSF,0.8166666666666668
