CA150,CELF4,CUGBP,ESRP1,ESRP2,FBP11,MAGOH,NOVA1,nSR100,PRP8,PSF,PTB,RAVER1,RBM17,RBM22,RBM3,RBM45,SAM68TV1,SC35,SF3BTV1,SF3BTV2,SKIP,SND1,SRM160,SRSF1,SRSF10,SRSF3,SRSF4,SRSF5,SRSF6,SRSF9,TIA1,TRA2A,TRA2B,U1,U11,U12,U2,U2AF1,U2AF2,U4,U4ATAC,U5,U6,U6ATAC,Class
16634873.2,348594.7859,418304.2175,4226656.074,53362.17645,3410335.463,481500.479,35121233.22,4410891.039,18712826.29,,4015433.252,947842.8417,28410369.46,13210883.68,12052401.6,923369.0698,31712583.42,91003.38526,,71541.12474,,16573653,3399571.859,1251319.957,15781891.06,33692089.38,11872502.56,50493965.17,3538970.206,61211744.36,420486.779,10885900.21,5426689.208,13421011.05,12460403.11,14495.46887,12834637.32,7174400.137,6810177.965,745062.5291,59595.64819,46352783.11,27552723.43,18526.72344,III
551130805.1,467561.4128,2238022783,539517289,,5067149.169,1258379.56,230464579.4,2049906.817,3732441.596,,801641.5835,,21407578.67,54212046.29,30443066.38,,2876.50076,,,70400559.74,,112803245.8,257845857.4,191187904.9,43221141.69,22571150.99,12729344.19,60166486.4,27245693.6,93922408.56,,1770310.543,,39700271.27,4043715335,3193649.863,57371145804,91272461.31,,6.46714E+11,7684715.659,19151207.59,1461363973,18505488.86,III
12890741.6,20461.28311,5206533.829,228246.9927,6664.827454,16703897.09,1341162.447,72300703.68,219444.8418,19705663.82,226919.6698,3844767.895,2211003.276,9231666.468,11596706.78,7800825.194,2705611.098,32106708.59,1826991.391,839348.8811,7389634.55,268472.6026,14527152.16,8035874.603,64713.93053,10385680.81,41311194.71,7560041.56,25837181.25,748502.1843,34878560.96,6101195.53,12776691.51,15424316.36,72791157.89,35124162.37,11722.18067,124794342.9,7572090.585,3194927.368,1087774062,522485.3562,15060822.68,108776289.2,352038.7095,III
7461695.61,19823.09987,2302797.804,81776.27314,2720.790453,8171391.532,1054753.632,50772760.12,98924.98488,12285955.77,17249.65794,4013100.257,2200866.878,5945071.356,7285481.503,5422759.929,1637140.592,21698425.18,748851.472,194359.4643,3888284.761,34103.85302,9613006.71,3166010.969,17184.83693,4726128.842,32697499.12,3226721.26,15425110.56,563785.044,31022490.47,3252480.081,7575816.006,9407413.024,39149667.02,25815468.77,6453.887352,208178451.7,5425300.712,1308729.614,546062198.8,372909.4914,9660043.956,87328042.97,297174.3578,III
5705099.34,129086.3571,2082152.927,131912.1958,,4075948.082,436871.7217,20605293.55,468431.1085,7256970.449,6086.022005,4915503.517,3826100.141,4951866.203,3621892.793,4848321.406,1087912.523,13372654.37,462668.6794,60541.16106,1268146.006,319.5225213,12292050.29,2647429.791,24163.13288,5998453.254,16696873.84,4728788.122,23996040.14,3025128.843,38280235.72,1409750.141,4273481.712,2012844.902,30199588.58,8595502.903,7055.336715,83787888.33,7028053.531,4408821.265,44865492.35,528229.1629,11739597.6,15088781.31,651044.0634,III
3935620.871,50635.73051,2178806.863,42791.92709,1900.965618,6465052.358,680984.9851,16720502.52,29227.95626,8384074.257,18787.18662,2832379.475,1176405.87,2489034.054,4408378.298,4511513.675,1036006.538,10349090.1,890435.2381,194701.7442,2635396.126,41463.86079,5268278.706,2744804.767,3218.463707,3745940.906,20840803.14,1983202.714,13506008.65,597285.3195,24673712.07,2523977.882,4480433.324,9347763.169,24560524.57,8987308.524,1631.548754,48420297.71,3648829.21,1432139.948,309901021.9,182440.5852,6129184.242,21222209.73,170999.1145,III
2424874.412,4799.140939,1103922.885,24578.18043,145.7581782,4753876.222,168442.7676,6714199.206,79245.92158,9605637.124,6744.850341,2047597.058,733808.3382,1714162.54,5663252.279,5792006.425,598103.9666,8869114.184,626508.4171,70399.45625,2783512.882,17187.12717,3966173.214,2336040.219,5589.674133,3259671.726,15405230.9,1210609.654,8353161.294,458788.2056,15479400.61,1752524.987,3004932.019,5071913.783,15380348.23,6403403.054,1110.028251,6504958.18,3470851.14,1526268.169,89456902.32,65035.11624,5805661.348,19140164.56,67122.83426,III
10027261.18,246127.1154,2749866.059,42416.7634,367.973055,10970414.23,1252251.878,42427327.36,559076.1198,22522546.57,35060.37128,5676622.852,2990009.922,8036833.058,13007588.28,9561632.725,1964398.153,27935043.54,956059.2176,183073.79,5703161.886,59792.20386,10791081.44,5943053.703,14813.97647,6586988.582,41348146.06,4635337.621,28409542.4,960125.0356,30728812,6423840.319,8585145.363,12462045.43,67421110.71,14914058.36,2548.283428,51477417.7,6305533.143,2690424.788,475380521,109083.6303,10938176.62,74266255.53,158401.8963,III
1171308.4004629,319060.6168514,161107.0529341,37051.7033391,782.8084840,396959.3560866,36212.3957636,4117477.9194781,552785.1757359,1504954.1476913,112.8183158,157421.0562618,45152.7240144,634597.6940507,299820.1421043,180819.1077523,59204.2717692,1424153.7450244,37150.6257614,1162.1855697,388576.3244491,302.0153276,695990.8126058,706551.9702805,9096.4875858,716499.6108887,1176302.4542690,328141.0290989,2567847.5123203,37339.5549279,2825736.7741289,156933.4908891,598095.5829776,403265.8218082,1260385.8451713,89071614.6341293,580.4782166,13342133.1798848,231915.5046859,286903.4624576,158297345.9445900,12095.1788234,384368.4813800,9077261.8423721,80284.1045723,C
1401747.5434134,628506.5771711,670971.2268224,244618.9944922,470.7161737,481739.4001215,70494.3157283,6504146.7371002,1067479.3007200,2168927.4999948,122.5289353,233759.0530816,54223.8301069,1085185.9152699,639577.5647683,240175.0777133,61854.8348463,2123141.5006847,82519.6420420,15817.7923122,735280.7316221,708.6198978,687140.4121766,951231.5255764,12514.6341453,1096798.4914251,1736796.9214521,329145.4476865,3072902.3273701,22975.5714522,2593142.3096034,222856.1274677,1234585.5458091,861954.6892913,1401463.1560829,135328346.1566950,991.0642526,3604605.0573668,277785.4965458,283486.9672327,212977188.5144470,4171.3099963,459278.5056379,12857507.9354903,69815.3450593,C
2055333.6837929,873975.3177850,281881.2693735,730311.2011962,,332066.4058628,106962.9469951,5528593.6935642,476613.2178247,1077488.1560653,2670.6054007,302719.2443192,59797.7155296,2129729.2430305,318196.1121224,273217.7619132,43928.7658368,2160859.2772001,74851.9555802,25132.2865331,1423650.7700503,239.5544224,1197585.1326384,1214942.5911615,60597.3223159,1729565.9472840,1457183.9601294,708326.4799303,7000873.8578190,90648.0644797,7493492.5655112,92886.5726525,825283.2402429,369304.7256532,814851.1718112,589108911.6772350,3965.0810252,40410467.7527541,732729.6292389,461110.6853942,16967004.8768529,307114.9681452,1031056.8767576,38550283.7628902,500101.5164228,C
717762.4453127,199854.7866329,258524.6554902,13491.6220066,392.9995525,150099.3000215,61824.5286513,3410048.7860559,439530.5444133,1330634.1092171,71.0337046,131048.9050717,38589.5030866,411104.7372477,364280.8210338,191498.9980183,17613.4592203,1323965.9689205,51724.4896884,2065.3744379,220849.5495955,89.0874220,657273.9673590,362145.8284244,3418.2944220,591645.1712735,1464151.6501320,209726.5462611,1470829.7362261,33118.5590286,1507845.8319912,118259.3511677,567216.2732116,392216.8505343,698453.4165764,16500587.1758574,239.9167853,1080341.3402508,244656.3438502,270755.8194164,116565876.7948180,10400.8916521,329163.1616350,4451457.9102324,31565.0496646,C
