Number-Atts,Number-Significant,Atts,AUC
15,3,SC35 SKIP U2AF1 U4atac U2 TIA1 PSF SAM68TV1 SF3BTV2 U12 U2AF2 SRSF9 NOVA1 SF3BTV1 CA150,1.0
16,3,SC35 SKIP U2AF1 U4atac U2 TIA1 PSF SAM68TV1 SF3BTV2 U12 U2AF2 SRSF9 NOVA1 SF3BTV1 CA150 nSR100,1.0
17,3,SC35 SKIP U2AF1 U4atac U2 TIA1 PSF SAM68TV1 SF3BTV2 U12 U2AF2 SRSF9 NOVA1 SF3BTV1 CA150 nSR100 TRA2A,1.0
18,3,SC35 SKIP U2AF1 U4atac U2 TIA1 PSF SAM68TV1 SF3BTV2 U12 U2AF2 SRSF9 NOVA1 SF3BTV1 CA150 nSR100 TRA2A U11,1.0
19,3,SC35 SKIP U2AF1 U4atac U2 TIA1 PSF SAM68TV1 SF3BTV2 U12 U2AF2 SRSF9 NOVA1 SF3BTV1 CA150 nSR100 TRA2A U11 SND1,1.0
20,3,SC35 SKIP U2AF1 U4atac U2 TIA1 PSF SAM68TV1 SF3BTV2 U12 U2AF2 SRSF9 NOVA1 SF3BTV1 CA150 nSR100 TRA2A U11 SND1 PTB,1.0
21,3,SC35 SKIP U2AF1 U4atac U2 TIA1 PSF SAM68TV1 SF3BTV2 U12 U2AF2 SRSF9 NOVA1 SF3BTV1 CA150 nSR100 TRA2A U11 SND1 PTB U5,1.0
22,3,SC35 SKIP U2AF1 U4atac U2 TIA1 PSF SAM68TV1 SF3BTV2 U12 U2AF2 SRSF9 NOVA1 SF3BTV1 CA150 nSR100 TRA2A U11 SND1 PTB U5 SRSF3,1.0
23,3,SC35 SKIP U2AF1 U4atac U2 TIA1 PSF SAM68TV1 SF3BTV2 U12 U2AF2 SRSF9 NOVA1 SF3BTV1 CA150 nSR100 TRA2A U11 SND1 PTB U5 SRSF3 RBM17,1.0
24,3,SC35 SKIP U2AF1 U4atac U2 TIA1 PSF SAM68TV1 SF3BTV2 U12 U2AF2 SRSF9 NOVA1 SF3BTV1 CA150 nSR100 TRA2A U11 SND1 PTB U5 SRSF3 RBM17 U1,1.0
25,3,SC35 SKIP U2AF1 U4atac U2 TIA1 PSF SAM68TV1 SF3BTV2 U12 U2AF2 SRSF9 NOVA1 SF3BTV1 CA150 nSR100 TRA2A U11 SND1 PTB U5 SRSF3 RBM17 U1 PRP8,1.0
26,3,SC35 SKIP U2AF1 U4atac U2 TIA1 PSF SAM68TV1 SF3BTV2 U12 U2AF2 SRSF9 NOVA1 SF3BTV1 CA150 nSR100 TRA2A U11 SND1 PTB U5 SRSF3 RBM17 U1 PRP8 SRSF6,1.0
27,3,SC35 SKIP U2AF1 U4atac U2 TIA1 PSF SAM68TV1 SF3BTV2 U12 U2AF2 SRSF9 NOVA1 SF3BTV1 CA150 nSR100 TRA2A U11 SND1 PTB U5 SRSF3 RBM17 U1 PRP8 SRSF6 CUGBP,1.0
28,3,SC35 SKIP U2AF1 U4atac U2 TIA1 PSF SAM68TV1 SF3BTV2 U12 U2AF2 SRSF9 NOVA1 SF3BTV1 CA150 nSR100 TRA2A U11 SND1 PTB U5 SRSF3 RBM17 U1 PRP8 SRSF6 CUGBP CELF4,1.0
29,4,SC35 SKIP U2AF1 U4atac U2 TIA1 PSF SAM68TV1 SF3BTV2 U12 U2AF2 SRSF9 NOVA1 SF3BTV1 CA150 nSR100 TRA2A U11 SND1 PTB U5 SRSF3 RBM17 U1 PRP8 SRSF6 CUGBP CELF4 SRSF5,1.0
30,4,SC35 SKIP U2AF1 U4atac U2 TIA1 PSF SAM68TV1 SF3BTV2 U12 U2AF2 SRSF9 NOVA1 SF3BTV1 CA150 nSR100 TRA2A U11 SND1 PTB U5 SRSF3 RBM17 U1 PRP8 SRSF6 CUGBP CELF4 SRSF5 TRA2B,1.0
31,5,SC35 SKIP U2AF1 U4atac U2 TIA1 PSF SAM68TV1 SF3BTV2 U12 U2AF2 SRSF9 NOVA1 SF3BTV1 CA150 nSR100 TRA2A U11 SND1 PTB U5 SRSF3 RBM17 U1 PRP8 SRSF6 CUGBP CELF4 SRSF5 TRA2B U4,1.0
