Overall
P69905_HBA,0
P02675_FIBB,0
P02042_HBD,0
P68871_HBB,0
P08514_ITA2B,0
P00915_CAH1,0
P02679_FIBG,0
P35579_MYH9,0
P32119_PRDX2,0
P02671_FIBA,0
Q9Y490_TLN1,0
P21333_FLNA,0
P61224_RAP1B,0
P18206_VINC,0
P60660_MYL6,0
P02730_B3AT,0
P05106_ITB3,0
P05109_S10A8,0
P06396_GELS,0
P02751_FINC,0
P02788_TRFL,3.61468720220478
P04040_CATA,0
P02768_ALBU,0
P06702_S10A9,0
P00918_CAH2,0
P07996_TSP1,0
P27105_STOM,0
P00488_F13A,0
P59666_DEF3,0
P11277_SPTB1,0
P63104_1433Z,0
P12814_ACTN1,0
P02549_SPTA1,0
Q15404_RSU1,0
Q86UX7_URP2,0
P04406_G3P,0
P30043_BLVRB,0
P14618_KPYM,0
P04075_ALDOA,0
P10909_CLUS,0.0574814463018676
P62937_PPIA,0
Q9ULG1_INO80,0
P30041_PRDX6,0
Q99880_H2B1L,14.4980153988469
P06576_ATPB,0
P07737_PROF1,0
P25705_ATPA,0
P30101_PDIA3,0
P13224_GP1BB,0
P68366_TBA4A,0
Q13201_MMRN1,0
P37802_TAGL2,0
P11142_HSP7C,0
P24158_PRTN3,0
P07195_LDHB,20.1611404585355
Q01518_CAP1,0
P19105_ML12A,0
P01857_IGHG1,0
P16157_ANK1,0
P67936_TPM4,0
P11021_GRP78,0
P06733_ENOA,0
P78417_GSTO1,0
Q9H4B7_TBB1,0
P16452_EPB42,0
P10809_CH60,0
P68363_TBA1B,19.1195257937949
P14770_GPIX,0
P06753_TPM3,0
P04004_VTNC,2.80289183129972
P27348_1433T,0
P23229_ITA6,0
P00747_PLMN,0
P16671_CD36,0
P04275_VWF,0
P01009_A1AT,0
P04083_ANXA1,0
Q9HBI1_PARVB,39.2943283400579
P00338_LDHA,0
P08670_VIME,0
P48735_IDHP,0
P01023_A2MG,2.43510422700854
P23528_COF1,0
O95810_SDPR,0
P16284_PECA1,0
P08697_A2AP,0
P27797_CALR,0
P55072_TERA,0
P49913_CAMP,0
Q13418_ILK,0
P07237_PDIA1,0
O00299_CLIC1,0
Q06830_PRDX1,0
P01834_IGKC,0
P00558_PGK1,0
P60174_TPIS,0
P68371_TBB4B,0
P08758_ANXA5,0
P02776_PLF4,0
P07900_HS90A,1.44497041446773
O75083_WDR1,0
P62258_1433E,0
P61158_ARP3,0
O15144_ARPC2,0
P14780_MMP9,0
P62987_RL40,0
Q15084_PDIA6,0
P00491_PNPH,0
P29401_TKT,0
P23284_PPIB,0
P31146_COR1A,0
Q14764_MVP,0
P04179_SODM,0
P61626_LYSC,0
P62826_RAN,0
Q04917_1433F,0
Q9H299_SH3L3,0
P30740_ILEU,0
P47756_CAPZB,0
O43707_ACTN4,0
P11171_41,0
O00194_RB27B,0
P52566_GDIR2,9.92340560250982
Q00610_CLH1,0
P02775_CXCL7,0
P27824_CALX,0
P06703_S10A6,0
P14625_ENPL,0
P61160_ARP2,0
P50990_TCPQ,0
P50395_GDIB,0
P11215_ITAM,0
P20160_CAP7,0
P26038_MOES,0
P19367_HXK1,2.20625459471804
O15511_ARPC5,0
Q13228_SBP1,0
P08567_PLEK,0
P08133_ANXA6,6.40361572470029
P0DMV9_HS71B,25.6644540558823
Q9H0U4_RAB1B,10.5282335539844
Q6UX06_OLFM4,0
P12429_ANXA3,0
P00734_THRB,0
P11169_GTR3,0
P24844_MYL9,0
P05164_PERM,0
P40926_MDHM,0
Q9Y6C2_EMIL1,0
Q93084_AT2A3,0
P13796_PLSL,0
P09493_TPM1,0
P07437_TBB5,0
Q71DI3_H32,5.14932505361156
P01008_ANT3,0
P62158_CALM,0
P12259_FA5,0
P61981_1433G,0
P31946_1433B,0
Q08722_CD47,0.455428559772773
Q14254_FLOT2,0
O75955_FLOT1,0
P50552_VASP,0
P05556_ITB1,0
P37837_TALDO,0
P51148_RAB5C,0
P07738_PMGE,0
P02647_APOA1,0.845483347329357
O00151_PDLI1,0
O75390_CISY,0
Q9Y624_JAM1,0
P43304_GPDM,0
P07384_CAN1,0
P02749_APOH,0
P59998_ARPC4,0
P04196_HRG,0
P51149_RAB7A,0
P07359_GP1BA,0
P02724_GLPA,0
P12931_SRC,0
Q12913_PTPRJ,0
P11166_GTR1,11.7264822327115
Q9ULV4_COR1C,0
P07355_ANXA2,0
P04792_HSPB1,0
P0CG06_LAC3,0.446441853602037
Q99497_PARK7,0
P52907_CAZA1,0
P01024_CO3,0
P50995_ANX11,0
P68104_EF1A1,14.6377837749898
Q15907_RB11B,0
Q562R1_ACTBL,0
P01137_TGFB1,0
P50991_TCPD,0
P04843_RPN1,0
Q13576_IQGA2,0
Q9NR31_SAR1A,0
P13798_ACPH,0
P10599_THIO,13.6442681655148
P55084_ECHB,0.500844023499341
P01876_IGHA1,0
P61604_CH10,0
P52209_6PGD,6.84125177452897
P06744_G6PI,0
P21980_TGM2,0
P16104_H2AX,14.102152685907
P22061_PIMT,18.7918152779529
P13716_HEM2,0
O75368_SH3L1,0
P09496_CLCA,0
P51659_DHB4,0
P05141_ADT2,0
P60953_CDC42,0
O14618_CCS,0
P00450_CERU,0
P20073_ANXA7,0
P80188_NGAL,0
Q15833_STXB2,0
P23219_PGH1,0
O15145_ARPC3,0
P05107_ITB2,0
Q9NY65_TBA8,0
P30405_PPIF,0
P61204_ARF3,0
P30044_PRDX5,0
P26447_S10A4,0
P16109_LYAM3,23.0785399526382
P30049_ATPD,0
P30086_PEBP1,0
Q9NR12_PDLI7,0
P61586_RHOA,0
P07203_GPX1,0
P40925_MDHC,0
P38646_GRP75,0
P17301_ITA2,0
P04899_GNAI2,0.313056210693276
Q14766_LTBP1,0
Q13404_UB2V1,0
P17987_TCPA,0
P01871_IGHM,0
P30048_PRDX3,0
Q8TDY3_ACTT2,0
Q9NRW1_RAB6B,0
P49368_TCPG,0
P01011_AACT,7.7542658602078
Q14697_GANAB,0
Q15942_ZYX,0
Q99798_ACON,0
P31948_STIP1,0
P40939_ECHA,0
P78371_TCPB,3.67952267135432
Q99685_MGLL,6.13323137099819
P18054_LOX12,0
P24557_THAS,0
P35232_PHB,0
Q3ZCW2_LEGL,0
P08311_CATG,0
P60842_IF4A1,0
P00568_KAD1,1.57371468536142
P28676_GRAN,0
O75131_CPNE3,0
P48059_LIMS1,0
Q8IZP2_ST134,0
Q06323_PSME1,0
Q99832_TCPH,0
P80511_S10AC,0
P61026_RAB10,0
O00161_SNP23,0
P48643_TCPE,12.6282519696928
P63241_IF5A1,12.3331523271204
P11279_LAMP1,0
P00738_HPT,0
P11413_G6PD,0
P40227_TCPZ,9.7042502967365
Q9NZN3_EHD3,0
Q9Y277_VDAC3,0
P30046_DOPD,0
P11310_ACADM,5.71196362566518
Q9HDC9_APMAP,0
P23368_MAOM,0
P62873_GBB1,0
P10768_ESTD,14.394822625914
P09211_GSTP1,0
P04632_CPNS1,100
Q05315_LEG10,0
P15814_IGLL1,0
P00387_NB5R3,0
P00492_HPRT,0
P30153_2AAA,5.40383260580219
P15531_NDKA,0
Q6XQN6_PNCB,0
P13489_RINI,0
P30040_ERP29,0
P30626_SORCN,1.43599985511985
Q16775_GLO2,0
P00441_SODC,5.74174760892322
P31930_QCR1,0
Q08495_DEMA,0
P31949_S10AB,0
P00505_AATM,0
P10412_H14,0
P35611_ADDA,0
P09382_LEG1,0
P69891_HBG1,0
P17213_BPI,0
P07741_APT,7.81792791025547
P41218_MNDA,0
P01892_1A02,0
P47755_CAZA2,0
P13645_K1C10,0
P29144_TPP2,0
Q31610_1B81,0
P04839_CY24B,0
Q9NZD4_AHSP,0
P99999_CYC,0
P28066_PSA5,0
P14543_NID1,0
O14818_PSA7,0
P18669_PGAM1,0
P15153_RAC2,0
P10153_RNAS2,0
Q16851_UGPA,0
P08575_PTPRC,0
P02654_APOC1,0
P48426_PI42A,0
P54920_SNAA,0
P62942_FKB1A,0
P25786_PSA1,0
