Overall
P04632_CPNS1,100
Q9HBI1_PARVB,39.2943283400579
P01614_KV201,36.1611115296867
P62333_PRS10,31.5250460349552
P19971_TYPH,26.9093807218725
P0DMV9_HS71B,25.6644540558823
P16109_LYAM3,23.0785399526382
P09525_ANXA4,20.8055757366016
P07195_LDHB,20.1611404585355
P62136_PP1A,19.834804540232
P48047_ATPO,19.4536409482373
P25815_S100P,19.2843441391607
P68363_TBA1B,19.1195257937949
P22061_PIMT,18.7918152779529
P05198_IF2A,18.4017344203281
P02766_TTHY,17.2325744074034
P49411_EFTU,15.716727831701
P68104_EF1A1,14.6377837749898
O95336_6PGL,14.569968775143
Q99880_H2B1L,14.4980153988469
P10768_ESTD,14.394822625914
P16104_H2AX,14.102152685907
P29218_IMPA1,14.091324744821
P10599_THIO,13.6442681655148
P48643_TCPE,12.6282519696928
P63241_IF5A1,12.3331523271204
Q07960_RHG01,12.2069614313498
P11216_PYGB,12.0984684574989
P11166_GTR1,11.7264822327115
O75608_LYPA1,11.5603639268842
P58546_MTPN,10.9908651668377
Q9H0U4_RAB1B,10.5282335539844
P42574_CASP3,10.4318098933815
P62191_PRS4,10.3051812538066
Q9Y333_LSM2,10.1151254107418
Q14974_IMB1,10.0326611849894
P52566_GDIR2,9.92340560250982
Q99719_SEPT5,9.84554863330972
P40227_TCPZ,9.7042502967365
P27338_AOFB,9.08571019897424
Q9UQ80_PA2G4,8.8763127251466
P07741_APT,7.81792791025547
P01011_AACT,7.7542658602078
O60496_DOK2,7.63348398915995
P52209_6PGD,6.84125177452897
P08133_ANXA6,6.40361572470029
P17980_PRS6A,6.33705379911059
Q99685_MGLL,6.13323137099819
P11586_C1TC,5.96602382273429
Q02218_ODO1,5.94841029918244
P00441_SODC,5.74174760892322
P11310_ACADM,5.71196362566518
P30153_2AAA,5.40383260580219
Q71DI3_H32,5.14932505361156
Q5H9K5_ZMAT1,4.82904919324076
Q02161_RHD,4.80193240234075
P48507_GSH0,3.99273194375269
P78371_TCPB,3.67952267135432
P02788_TRFL,3.61468720220478
Q9NT62_ATG3,3.12410436250442
P04004_VTNC,2.80289183129972
P04264_K2C1,2.63992015742014
P55209_NP1L1,2.60269693140515
P49327_FAS,2.52542387261614
Q9BR76_COR1B,2.45387944604985
P01023_A2MG,2.43510422700854
P19367_HXK1,2.20625459471804
P23396_RS3,2.10456385163928
P00568_KAD1,1.57371468536142
P07900_HS90A,1.44497041446773
P30626_SORCN,1.43599985511985
Q9Y696_CLIC4,1.4248129824573
P31150_GDIA,1.02867540798577
P02647_APOA1,0.845483347329357
Q15366_PCBP2,0.833607391999253
P55084_ECHB,0.500844023499341
Q08722_CD47,0.455428559772773
P0CG06_LAC3,0.446441853602037
P04899_GNAI2,0.313056210693276
Q9NTK5_OLA1,0.283359102260467
P10909_CLUS,0.0574814463018676
P49407_ARRB1,0.0243110737816393
