alpha,lambda,ROC,Sens,Spec
0.320408163265306,0.0137593992043069,1,1,1
0.320408163265306,0.0150596596678714,1,1,1
0.320408163265306,0.0164827944843058,1,1,1
0.320408163265306,0.018040415255298,1,1,1
0.320408163265306,0.0197452308765649,1,1,1
0.320408163265306,0.0216111512319183,1,1,1
0.320408163265306,0.0236534006863989,1,1,1
0.320408163265306,0.0258886423044884,1,1,1
0.320408163265306,0.028335113806918,1,1,1
0.320408163265306,0.0310127763753682,1,1,1
0.320408163265306,0.0339434775191823,1,1,1
0.320408163265306,0.0371511293329525,1,1,1
0.320408163265306,0.0406619035994109,1,1,1
0.320408163265306,0.0445044453295059,1,1,1
0.320408163265306,0.0487101064819718,1,1,1
0.320408163265306,0.0533132017693517,1,1,1
0.320408163265306,0.0583512886376378,1,1,1
0.320408163265306,0.0638654737039313,1,1,1
0.320408163265306,0.0699007481524004,1,1,1
0.320408163265306,0.0765063548250882,1,1,0.888888888888889
0.320408163265306,0.0837361900027288,1,1,0.888888888888889
0.320408163265306,0.0916492431537699,1,1,0.888888888888889
0.320408163265306,0.100310078239589,1,1,0.888888888888889
0.320408163265306,0.109789360502958,1,1,0.888888888888889
0.320408163265306,0.120164433037909,1,1,0.888888888888889
0.320408163265306,0.131519947845338,1,1,0.888888888888889
0.320408163265306,0.143948556523239,1,1,0.888888888888889
0.320408163265306,0.157551666227023,1,1,0.888888888888889
0.320408163265306,0.172440267067936,1,1,0.888888888888889
0.320408163265306,0.188735837700465,1,1,0.888888888888889
0.320408163265306,0.206571336487565,1,1,1
0.320408163265306,0.22609228633081,1,1,0.888888888888889
0.320408163265306,0.247457962016768,1,1,0.888888888888889
0.320408163265306,0.270842689767376,1,1,0.888888888888889
0.320408163265306,0.296437269597558,1,1,0.888888888888889
0.320408163265306,0.324450532085361,1,1,0.888888888888889
0.320408163265306,0.355111042256547,1,1,0.888888888888889
0.320408163265306,0.388668964485944,1,1,0.888888888888889
0.320408163265306,0.425398103631601,1,1,0.888888888888889
0.320408163265306,0.465598139055701,1,1,0.888888888888889
0.320408163265306,0.509597069760018,1,1,0.888888888888889
0.320408163265306,0.557753890586167,1,1,0.888888888888889
0.320408163265306,0.610461521316255,1,1,0.888888888888889
0.320408163265306,0.668150012572944,1,1,1
0.320408163265306,0.731290054676438,1,1,1
0.320408163265306,0.800396818087739,1,1,1
0.320408163265306,0.876034156773032,1,1,1
0.338775510204082,0.0104942743159907,1,1,1
0.338775510204082,0.0114859811328561,1,1,1
0.338775510204082,0.012571404044899,1,1,1
0.338775510204082,0.0137593992043069,1,1,1
0.338775510204082,0.0150596596678714,1,1,1
0.338775510204082,0.0164827944843058,1,1,1
0.338775510204082,0.018040415255298,1,1,1
0.338775510204082,0.0197452308765649,1,1,1
0.338775510204082,0.0216111512319183,1,1,1
0.338775510204082,0.0236534006863989,1,1,1
0.338775510204082,0.0258886423044884,1,1,1
0.338775510204082,0.028335113806918,1,1,1
0.338775510204082,0.0310127763753682,1,1,1
0.338775510204082,0.0339434775191823,1,1,1
0.338775510204082,0.0371511293329525,1,1,1
0.338775510204082,0.0406619035994109,1,1,1
0.338775510204082,0.0445044453295059,1,1,1
0.338775510204082,0.0487101064819718,1,1,1
0.338775510204082,0.0533132017693517,1,1,0.888888888888889
0.338775510204082,0.0583512886376378,1,1,0.888888888888889
0.338775510204082,0.0638654737039313,1,1,0.888888888888889
0.338775510204082,0.0699007481524004,1,1,0.888888888888889
0.338775510204082,0.0765063548250882,1,1,0.888888888888889
0.338775510204082,0.0837361900027288,1,1,0.888888888888889
0.338775510204082,0.0916492431537699,1,1,0.888888888888889
0.338775510204082,0.100310078239589,1,1,0.888888888888889
0.338775510204082,0.109789360502958,1,1,0.888888888888889
0.338775510204082,0.120164433037909,1,1,0.888888888888889
0.338775510204082,0.131519947845338,1,1,0.888888888888889
0.338775510204082,0.143948556523239,1,1,0.888888888888889
0.338775510204082,0.157551666227023,1,1,0.888888888888889
0.338775510204082,0.172440267067936,1,1,1
0.338775510204082,0.188735837700465,1,1,1
0.338775510204082,0.206571336487565,1,1,0.888888888888889
0.338775510204082,0.22609228633081,1,1,0.888888888888889
0.338775510204082,0.247457962016768,1,1,0.888888888888889
0.338775510204082,0.270842689767376,1,1,0.888888888888889
0.338775510204082,0.296437269597558,1,1,0.888888888888889
0.338775510204082,0.324450532085361,1,1,0.888888888888889
0.338775510204082,0.355111042256547,1,1,0.888888888888889
0.338775510204082,0.388668964485944,1,1,0.888888888888889
0.338775510204082,0.425398103631601,1,1,0.888888888888889
0.338775510204082,0.465598139055701,1,1,0.888888888888889
0.338775510204082,0.509597069760018,1,1,0.888888888888889
0.338775510204082,0.557753890586167,1,1,0.888888888888889
0.338775510204082,0.610461521316255,1,1,1
0.338775510204082,0.668150012572944,1,1,1
0.338775510204082,0.731290054676438,1,1,1
0.338775510204082,0.800396818087739,1,1,1
0.338775510204082,0.876034156773032,1,1,1
0.357142857142857,0.0104942743159907,1,1,1
0.357142857142857,0.0114859811328561,1,1,1
0.357142857142857,0.012571404044899,1,1,1
0.357142857142857,0.0137593992043069,1,1,1
0.357142857142857,0.0150596596678714,1,1,1
0.357142857142857,0.0164827944843058,1,1,1
0.357142857142857,0.018040415255298,1,1,1
0.357142857142857,0.0197452308765649,1,1,1
0.357142857142857,0.0216111512319183,1,1,1
0.357142857142857,0.0236534006863989,1,1,1
0.357142857142857,0.0258886423044884,1,1,1
0.357142857142857,0.028335113806918,1,1,1
0.357142857142857,0.0310127763753682,1,1,1
0.357142857142857,0.0339434775191823,1,1,1
0.357142857142857,0.0371511293329525,1,1,0.888888888888889
0.357142857142857,0.0406619035994109,1,1,0.888888888888889
0.357142857142857,0.0445044453295059,1,1,0.888888888888889
0.357142857142857,0.0487101064819718,1,1,0.888888888888889
0.357142857142857,0.0533132017693517,1,1,0.888888888888889
0.357142857142857,0.0583512886376378,1,1,0.888888888888889
0.357142857142857,0.0638654737039313,1,1,0.888888888888889
0.357142857142857,0.0699007481524004,1,1,0.888888888888889
0.357142857142857,0.0765063548250882,1,1,0.888888888888889
0.357142857142857,0.0837361900027288,1,1,0.888888888888889
0.357142857142857,0.0916492431537699,1,1,0.888888888888889
0.357142857142857,0.100310078239589,1,1,0.888888888888889
0.357142857142857,0.109789360502958,1,1,0.888888888888889
0.357142857142857,0.120164433037909,1,1,0.888888888888889
0.357142857142857,0.131519947845338,1,1,1
0.357142857142857,0.143948556523239,1,1,1
0.357142857142857,0.157551666227023,1,1,1
0.357142857142857,0.172440267067936,1,1,1
0.357142857142857,0.188735837700465,1,1,0.888888888888889
0.357142857142857,0.206571336487565,1,1,0.888888888888889
0.357142857142857,0.22609228633081,1,1,0.888888888888889
0.357142857142857,0.247457962016768,1,1,0.888888888888889
0.357142857142857,0.270842689767376,1,1,0.888888888888889
0.357142857142857,0.296437269597558,1,1,0.888888888888889
0.357142857142857,0.324450532085361,1,1,0.888888888888889
0.357142857142857,0.355111042256547,1,1,0.888888888888889
0.357142857142857,0.388668964485944,1,1,0.888888888888889
0.357142857142857,0.425398103631601,1,1,0.888888888888889
0.357142857142857,0.465598139055701,1,1,0.888888888888889
0.357142857142857,0.509597069760018,1,1,1
0.357142857142857,0.557753890586167,1,1,1
0.357142857142857,0.610461521316255,1,1,1
0.357142857142857,0.668150012572944,1,1,1
0.357142857142857,0.731290054676438,1,1,1
0.357142857142857,0.800396818087739,1,1,1
0.357142857142857,0.876034156773032,1,1,1
0.375510204081633,0.0104942743159907,1,1,1
0.375510204081633,0.0114859811328561,1,1,1
0.375510204081633,0.012571404044899,1,1,1
0.375510204081633,0.0137593992043069,1,1,1
0.375510204081633,0.0150596596678714,1,1,1
0.375510204081633,0.0164827944843058,1,1,1
0.375510204081633,0.018040415255298,1,1,1
0.375510204081633,0.0197452308765649,1,1,1
0.375510204081633,0.0216111512319183,1,1,1
0.375510204081633,0.0236534006863989,1,1,1
0.375510204081633,0.0258886423044884,1,1,0.888888888888889
0.375510204081633,0.028335113806918,1,1,0.888888888888889
0.375510204081633,0.0310127763753682,1,1,0.888888888888889
0.375510204081633,0.0339434775191823,1,1,0.888888888888889
0.375510204081633,0.0371511293329525,1,1,0.888888888888889
0.375510204081633,0.0406619035994109,1,1,0.888888888888889
0.375510204081633,0.0445044453295059,1,1,0.888888888888889
0.375510204081633,0.0487101064819718,1,1,0.888888888888889
0.375510204081633,0.0533132017693517,1,1,0.888888888888889
0.375510204081633,0.0583512886376378,1,1,0.888888888888889
0.375510204081633,0.0638654737039313,1,1,0.888888888888889
0.375510204081633,0.0699007481524004,1,1,0.888888888888889
0.375510204081633,0.0765063548250882,1,1,0.888888888888889
0.375510204081633,0.0837361900027288,1,1,0.888888888888889
0.375510204081633,0.0916492431537699,1,1,0.888888888888889
0.375510204081633,0.100310078239589,1,1,1
0.375510204081633,0.109789360502958,1,1,1
0.375510204081633,0.120164433037909,1,1,1
0.375510204081633,0.131519947845338,1,1,1
0.375510204081633,0.143948556523239,1,1,1
0.375510204081633,0.157551666227023,1,1,1
0.375510204081633,0.172440267067936,1,1,0.888888888888889
0.375510204081633,0.188735837700465,1,1,0.888888888888889
0.375510204081633,0.206571336487565,1,1,0.888888888888889
0.375510204081633,0.22609228633081,1,1,0.888888888888889
0.375510204081633,0.247457962016768,1,1,0.888888888888889
0.375510204081633,0.270842689767376,1,1,0.888888888888889
0.375510204081633,0.296437269597558,1,1,0.888888888888889
0.375510204081633,0.324450532085361,1,1,0.888888888888889
0.375510204081633,0.355111042256547,1,1,0.888888888888889
0.375510204081633,0.388668964485944,1,1,0.888888888888889
0.375510204081633,0.425398103631601,1,1,1
0.375510204081633,0.465598139055701,1,1,1
0.375510204081633,0.509597069760018,1,1,1
0.375510204081633,0.557753890586167,1,1,1
0.375510204081633,0.610461521316255,1,1,1
0.375510204081633,0.668150012572944,1,1,1
0.375510204081633,0.731290054676438,1,1,1
0.375510204081633,0.800396818087739,1,1,1
0.375510204081633,0.876034156773032,1,1,1
0.393877551020408,0.0104942743159907,1,1,1
0.393877551020408,0.0114859811328561,1,1,1
0.393877551020408,0.012571404044899,1,1,1
0.393877551020408,0.0137593992043069,1,1,1
0.393877551020408,0.0150596596678714,1,1,1
0.393877551020408,0.0164827944843058,1,1,1
0.393877551020408,0.018040415255298,1,1,1
0.393877551020408,0.0197452308765649,1,1,0.888888888888889
0.393877551020408,0.0216111512319183,1,1,0.888888888888889
0.393877551020408,0.0236534006863989,1,1,0.888888888888889
0.393877551020408,0.0258886423044884,1,1,0.888888888888889
0.393877551020408,0.028335113806918,1,1,0.888888888888889
0.393877551020408,0.0310127763753682,1,1,0.888888888888889
0.393877551020408,0.0339434775191823,1,1,0.888888888888889
0.393877551020408,0.0371511293329525,1,1,0.888888888888889
0.393877551020408,0.0406619035994109,1,1,0.888888888888889
0.393877551020408,0.0445044453295059,1,1,0.888888888888889
0.393877551020408,0.0487101064819718,1,1,0.888888888888889
0.393877551020408,0.0533132017693517,1,1,0.888888888888889
0.393877551020408,0.0583512886376378,1,1,0.888888888888889
0.393877551020408,0.0638654737039313,1,1,0.888888888888889
0.393877551020408,0.0699007481524004,1,1,0.888888888888889
0.393877551020408,0.0765063548250882,1,1,0.888888888888889
0.393877551020408,0.0837361900027288,1,1,1
0.393877551020408,0.0916492431537699,1,1,1
0.393877551020408,0.100310078239589,1,1,1
0.393877551020408,0.109789360502958,1,1,1
0.393877551020408,0.120164433037909,1,1,1
0.393877551020408,0.131519947845338,1,1,1
0.393877551020408,0.143948556523239,1,1,0.888888888888889
0.393877551020408,0.157551666227023,1,1,0.888888888888889
0.393877551020408,0.172440267067936,1,1,0.888888888888889
0.393877551020408,0.188735837700465,1,1,0.888888888888889
0.393877551020408,0.206571336487565,1,1,0.888888888888889
0.393877551020408,0.22609228633081,1,1,0.888888888888889
0.393877551020408,0.247457962016768,1,1,0.888888888888889
0.393877551020408,0.270842689767376,1,1,0.888888888888889
0.393877551020408,0.296437269597558,1,1,0.888888888888889
0.393877551020408,0.324450532085361,1,1,0.888888888888889
0.393877551020408,0.355111042256547,1,1,1
0.393877551020408,0.388668964485944,1,1,1
0.393877551020408,0.425398103631601,1,1,1
0.393877551020408,0.465598139055701,1,1,1
0.393877551020408,0.509597069760018,1,1,1
0.393877551020408,0.557753890586167,1,1,1
0.393877551020408,0.610461521316255,1,1,1
0.393877551020408,0.668150012572944,1,1,1
0.393877551020408,0.731290054676438,1,1,1
0.393877551020408,0.800396818087739,1,1,1
0.393877551020408,0.876034156773032,1,1,1
0.412244897959184,0.0104942743159907,1,1,1
0.412244897959184,0.0114859811328561,1,1,1
0.412244897959184,0.012571404044899,1,1,1
0.412244897959184,0.0137593992043069,1,1,1
0.412244897959184,0.0150596596678714,1,1,0.888888888888889
0.412244897959184,0.0164827944843058,1,1,0.888888888888889
0.412244897959184,0.018040415255298,1,1,0.888888888888889
0.412244897959184,0.0197452308765649,1,1,0.888888888888889
0.412244897959184,0.0216111512319183,1,1,0.888888888888889
0.412244897959184,0.0236534006863989,1,1,0.888888888888889
0.412244897959184,0.0258886423044884,1,1,0.888888888888889
0.412244897959184,0.028335113806918,1,1,0.888888888888889
0.412244897959184,0.0310127763753682,1,1,0.888888888888889
0.412244897959184,0.0339434775191823,1,1,0.888888888888889
0.412244897959184,0.0371511293329525,1,1,0.888888888888889
0.412244897959184,0.0406619035994109,1,1,0.888888888888889
0.412244897959184,0.0445044453295059,1,1,0.888888888888889
0.412244897959184,0.0487101064819718,1,1,0.888888888888889
0.412244897959184,0.0533132017693517,1,1,0.888888888888889
0.412244897959184,0.0583512886376378,1,1,0.888888888888889
0.412244897959184,0.0638654737039313,1,1,0.888888888888889
0.412244897959184,0.0699007481524004,1,1,1
0.412244897959184,0.0765063548250882,1,1,1
0.412244897959184,0.0837361900027288,1,1,1
0.412244897959184,0.0916492431537699,1,1,1
0.412244897959184,0.100310078239589,1,1,1
0.412244897959184,0.109789360502958,1,1,1
0.412244897959184,0.120164433037909,1,1,1
0.412244897959184,0.131519947845338,1,1,0.888888888888889
0.412244897959184,0.143948556523239,1,1,0.888888888888889
0.412244897959184,0.157551666227023,1,1,0.888888888888889
0.412244897959184,0.172440267067936,1,1,0.888888888888889
0.412244897959184,0.188735837700465,1,1,0.888888888888889
0.412244897959184,0.206571336487565,1,1,0.888888888888889
0.412244897959184,0.22609228633081,1,1,0.888888888888889
0.412244897959184,0.247457962016768,1,1,0.888888888888889
0.412244897959184,0.270842689767376,1,1,0.888888888888889
0.412244897959184,0.296437269597558,1,1,1
0.412244897959184,0.324450532085361,1,1,1
0.412244897959184,0.355111042256547,1,1,1
0.412244897959184,0.388668964485944,1,1,1
0.412244897959184,0.425398103631601,1,1,1
0.412244897959184,0.465598139055701,1,1,1
0.412244897959184,0.509597069760018,1,1,1
0.412244897959184,0.557753890586167,1,1,1
0.412244897959184,0.610461521316255,1,1,1
0.412244897959184,0.668150012572944,1,1,1
0.412244897959184,0.731290054676438,1,1,1
0.412244897959184,0.800396818087739,1,1,1
0.412244897959184,0.876034156773032,1,1,0.888888888888889
0.430612244897959,0.0104942743159907,1,1,0.888888888888889
0.430612244897959,0.0114859811328561,1,1,0.888888888888889
0.430612244897959,0.012571404044899,1,1,0.888888888888889
0.430612244897959,0.0137593992043069,1,1,0.888888888888889
0.430612244897959,0.0150596596678714,1,1,0.888888888888889
0.430612244897959,0.0164827944843058,1,1,0.888888888888889
0.430612244897959,0.018040415255298,1,1,0.888888888888889
0.430612244897959,0.0197452308765649,1,1,0.888888888888889
0.430612244897959,0.0216111512319183,1,1,0.888888888888889
0.430612244897959,0.0236534006863989,1,1,0.888888888888889
0.430612244897959,0.0258886423044884,1,1,0.888888888888889
0.430612244897959,0.028335113806918,1,1,0.888888888888889
0.430612244897959,0.0310127763753682,1,1,0.888888888888889
0.430612244897959,0.0339434775191823,1,1,0.888888888888889
0.430612244897959,0.0371511293329525,1,1,0.888888888888889
0.430612244897959,0.0406619035994109,1,1,0.888888888888889
0.430612244897959,0.0445044453295059,1,1,0.888888888888889
0.430612244897959,0.0487101064819718,1,1,0.888888888888889
0.430612244897959,0.0533132017693517,1,1,0.888888888888889
0.430612244897959,0.0583512886376378,1,1,1
0.430612244897959,0.0638654737039313,1,1,1
0.430612244897959,0.0699007481524004,1,1,1
0.430612244897959,0.0765063548250882,1,1,1
0.430612244897959,0.0837361900027288,1,1,1
0.430612244897959,0.0916492431537699,1,1,1
0.430612244897959,0.100310078239589,1,1,1
0.430612244897959,0.109789360502958,1,1,1
0.430612244897959,0.120164433037909,1,1,0.888888888888889
0.430612244897959,0.131519947845338,1,1,0.888888888888889
0.430612244897959,0.143948556523239,1,1,1
0.430612244897959,0.157551666227023,1,1,1
0.430612244897959,0.172440267067936,1,1,1
0.430612244897959,0.188735837700465,1,1,1
0.430612244897959,0.206571336487565,1,1,1
0.430612244897959,0.22609228633081,1,1,1
0.430612244897959,0.247457962016768,1,1,1
0.430612244897959,0.270842689767376,1,1,1
0.430612244897959,0.296437269597558,1,1,1
0.430612244897959,0.324450532085361,1,1,1
0.430612244897959,0.355111042256547,1,1,1
0.430612244897959,0.388668964485944,1,1,1
0.430612244897959,0.425398103631601,1,1,1
0.430612244897959,0.465598139055701,1,1,1
0.430612244897959,0.509597069760018,1,1,1
0.430612244897959,0.557753890586167,1,1,1
0.430612244897959,0.610461521316255,1,1,1
0.430612244897959,0.668150012572944,1,1,1
0.430612244897959,0.731290054676438,1,1,1
0.430612244897959,0.800396818087739,1,1,1
0.430612244897959,0.876034156773032,1,1,0.888888888888889
0.448979591836735,0.0104942743159907,1,1,0.888888888888889
0.448979591836735,0.0114859811328561,1,1,0.888888888888889
0.448979591836735,0.012571404044899,1,1,0.888888888888889
0.448979591836735,0.0137593992043069,1,1,0.888888888888889
0.448979591836735,0.0150596596678714,1,1,0.888888888888889
0.448979591836735,0.0164827944843058,1,1,0.888888888888889
0.448979591836735,0.018040415255298,1,1,0.888888888888889
0.448979591836735,0.0197452308765649,1,1,0.888888888888889
0.448979591836735,0.0216111512319183,1,1,0.888888888888889
0.448979591836735,0.0236534006863989,1,1,0.888888888888889
0.448979591836735,0.0258886423044884,1,1,0.888888888888889
0.448979591836735,0.028335113806918,1,1,0.888888888888889
0.448979591836735,0.0310127763753682,1,1,0.888888888888889
0.448979591836735,0.0339434775191823,1,1,0.888888888888889
0.448979591836735,0.0371511293329525,1,1,0.888888888888889
0.448979591836735,0.0406619035994109,1,1,0.888888888888889
0.448979591836735,0.0445044453295059,1,1,0.888888888888889
0.448979591836735,0.0487101064819718,1,1,1
0.448979591836735,0.0533132017693517,1,1,1
0.448979591836735,0.0583512886376378,1,1,1
0.448979591836735,0.0638654737039313,1,1,1
0.448979591836735,0.0699007481524004,1,1,1
0.448979591836735,0.0765063548250882,1,1,1
0.448979591836735,0.0837361900027288,1,1,1
0.448979591836735,0.0916492431537699,1,1,1
0.448979591836735,0.100310078239589,1,1,1
0.448979591836735,0.109789360502958,1,1,1
0.448979591836735,0.120164433037909,1,1,1
0.448979591836735,0.131519947845338,1,1,1
0.448979591836735,0.143948556523239,1,1,1
0.448979591836735,0.157551666227023,1,1,1
0.448979591836735,0.172440267067936,1,1,1
0.448979591836735,0.188735837700465,1,1,1
0.448979591836735,0.206571336487565,1,1,1
0.448979591836735,0.22609228633081,1,1,1
0.448979591836735,0.247457962016768,1,1,1
0.448979591836735,0.270842689767376,1,1,1
0.448979591836735,0.296437269597558,1,1,1
0.448979591836735,0.324450532085361,1,1,1
0.448979591836735,0.355111042256547,1,1,1
0.448979591836735,0.388668964485944,1,1,1
0.448979591836735,0.425398103631601,1,1,1
0.448979591836735,0.465598139055701,1,1,1
0.448979591836735,0.509597069760018,1,1,1
0.448979591836735,0.557753890586167,1,1,1
0.448979591836735,0.610461521316255,1,1,1
0.448979591836735,0.668150012572944,1,1,1
0.448979591836735,0.731290054676438,1,1,1
0.448979591836735,0.800396818087739,1,1,1
0.448979591836735,0.876034156773032,0.950617283950617,1,0.777777777777778
0.46734693877551,0.0104942743159907,1,1,0.888888888888889
0.46734693877551,0.0114859811328561,1,1,0.888888888888889
0.46734693877551,0.012571404044899,1,1,0.888888888888889
0.46734693877551,0.0137593992043069,1,1,0.888888888888889
0.46734693877551,0.0150596596678714,1,1,0.888888888888889
0.46734693877551,0.0164827944843058,1,1,0.888888888888889
0.46734693877551,0.018040415255298,1,1,0.888888888888889
0.46734693877551,0.0197452308765649,1,1,0.888888888888889
0.46734693877551,0.0216111512319183,1,1,0.888888888888889
0.46734693877551,0.0236534006863989,1,1,0.888888888888889
0.46734693877551,0.0258886423044884,1,1,0.888888888888889
0.46734693877551,0.028335113806918,1,1,0.888888888888889
0.46734693877551,0.0310127763753682,1,1,0.888888888888889
0.46734693877551,0.0339434775191823,1,1,0.888888888888889
0.46734693877551,0.0371511293329525,1,1,1
0.46734693877551,0.0406619035994109,1,1,1
0.46734693877551,0.0445044453295059,1,1,1
0.46734693877551,0.0487101064819718,1,1,1
0.46734693877551,0.0533132017693517,1,1,1
0.46734693877551,0.0583512886376378,1,1,1
0.46734693877551,0.0638654737039313,1,1,1
0.46734693877551,0.0699007481524004,1,1,1
0.46734693877551,0.0765063548250882,1,1,1
0.46734693877551,0.0837361900027288,1,1,1
0.46734693877551,0.0916492431537699,1,1,1
0.46734693877551,0.100310078239589,1,1,1
0.46734693877551,0.109789360502958,1,1,1
0.46734693877551,0.120164433037909,1,1,1
0.46734693877551,0.131519947845338,1,1,1
0.46734693877551,0.143948556523239,1,1,1
0.46734693877551,0.157551666227023,1,1,1
0.46734693877551,0.172440267067936,1,1,1
0.46734693877551,0.188735837700465,1,1,1
0.46734693877551,0.206571336487565,1,1,1
0.46734693877551,0.22609228633081,1,1,1
0.46734693877551,0.247457962016768,1,1,1
0.46734693877551,0.270842689767376,1,1,1
0.46734693877551,0.296437269597558,1,1,1
0.46734693877551,0.324450532085361,1,1,1
0.46734693877551,0.355111042256547,1,1,1
0.46734693877551,0.388668964485944,1,1,1
0.46734693877551,0.425398103631601,1,1,1
0.46734693877551,0.465598139055701,1,1,1
0.46734693877551,0.509597069760018,1,1,1
0.46734693877551,0.557753890586167,1,1,1
0.46734693877551,0.610461521316255,1,1,1
0.46734693877551,0.668150012572944,1,1,1
0.46734693877551,0.731290054676438,1,1,1
0.46734693877551,0.800396818087739,1,1,0.888888888888889
0.46734693877551,0.876034156773032,0.580246913580247,0.777777777777778,0.444444444444444
0.485714285714286,0.0104942743159907,1,1,0.888888888888889
0.485714285714286,0.0114859811328561,1,1,0.888888888888889
0.485714285714286,0.012571404044899,1,1,0.888888888888889
0.485714285714286,0.0137593992043069,1,1,0.888888888888889
0.485714285714286,0.0150596596678714,1,1,0.888888888888889
0.485714285714286,0.0164827944843058,1,1,0.888888888888889
0.485714285714286,0.018040415255298,1,1,0.888888888888889
0.485714285714286,0.0197452308765649,1,1,0.888888888888889
0.485714285714286,0.0216111512319183,1,1,0.888888888888889
0.485714285714286,0.0236534006863989,1,1,0.888888888888889
0.485714285714286,0.0258886423044884,1,1,0.888888888888889
0.485714285714286,0.028335113806918,1,1,0.888888888888889
0.485714285714286,0.0310127763753682,1,1,1
0.485714285714286,0.0339434775191823,1,1,1
0.485714285714286,0.0371511293329525,1,1,1
0.485714285714286,0.0406619035994109,1,1,1
0.485714285714286,0.0445044453295059,1,1,1
0.485714285714286,0.0487101064819718,1,1,1
0.485714285714286,0.0533132017693517,1,1,1
0.485714285714286,0.0583512886376378,1,1,1
0.485714285714286,0.0638654737039313,1,1,1
0.485714285714286,0.0699007481524004,1,1,1
0.485714285714286,0.0765063548250882,1,1,1
0.485714285714286,0.0837361900027288,1,1,1
0.485714285714286,0.0916492431537699,1,1,1
0.485714285714286,0.100310078239589,1,1,1
0.485714285714286,0.109789360502958,1,1,1
0.485714285714286,0.120164433037909,1,1,1
0.485714285714286,0.131519947845338,1,1,1
0.485714285714286,0.143948556523239,1,1,1
0.485714285714286,0.157551666227023,1,1,1
0.485714285714286,0.172440267067936,1,1,1
0.485714285714286,0.188735837700465,1,1,1
0.485714285714286,0.206571336487565,1,1,1
0.485714285714286,0.22609228633081,1,1,1
0.485714285714286,0.247457962016768,1,1,1
0.485714285714286,0.270842689767376,1,1,1
0.485714285714286,0.296437269597558,1,1,1
0.485714285714286,0.324450532085361,1,1,1
0.485714285714286,0.355111042256547,1,1,1
0.485714285714286,0.388668964485944,1,1,1
0.485714285714286,0.425398103631601,1,1,1
0.485714285714286,0.465598139055701,1,1,1
0.485714285714286,0.509597069760018,1,1,1
0.485714285714286,0.557753890586167,1,1,1
0.485714285714286,0.610461521316255,1,1,1
0.485714285714286,0.668150012572944,1,1,1
0.485714285714286,0.731290054676438,1,1,1
0.485714285714286,0.800396818087739,0.987654320987654,1,0.888888888888889
0.485714285714286,0.876034156773032,0.135802469135802,0,0.222222222222222
0.504081632653061,0.0104942743159907,1,1,0.888888888888889
0.504081632653061,0.0114859811328561,1,1,0.888888888888889
0.504081632653061,0.012571404044899,1,1,0.888888888888889
0.504081632653061,0.0137593992043069,1,1,0.888888888888889
0.504081632653061,0.0150596596678714,1,1,0.888888888888889
0.504081632653061,0.0164827944843058,1,1,0.888888888888889
0.504081632653061,0.018040415255298,1,1,0.888888888888889
0.504081632653061,0.0197452308765649,1,1,0.888888888888889
0.504081632653061,0.0216111512319183,1,1,0.888888888888889
0.504081632653061,0.0236534006863989,1,1,0.888888888888889
0.504081632653061,0.0258886423044884,1,1,1
0.504081632653061,0.028335113806918,1,1,1
0.504081632653061,0.0310127763753682,1,1,1
0.504081632653061,0.0339434775191823,1,1,1
0.504081632653061,0.0371511293329525,1,1,1
0.504081632653061,0.0406619035994109,1,1,1
0.504081632653061,0.0445044453295059,1,1,1
0.504081632653061,0.0487101064819718,1,1,1
0.504081632653061,0.0533132017693517,1,1,1
0.504081632653061,0.0583512886376378,1,1,1
0.504081632653061,0.0638654737039313,1,1,1
0.504081632653061,0.0699007481524004,1,1,1
0.504081632653061,0.0765063548250882,1,1,1
0.504081632653061,0.0837361900027288,1,1,1
0.504081632653061,0.0916492431537699,1,1,1
0.504081632653061,0.100310078239589,1,1,1
0.504081632653061,0.109789360502958,1,1,1
0.504081632653061,0.120164433037909,1,1,1
0.504081632653061,0.131519947845338,1,1,1
0.504081632653061,0.143948556523239,1,1,1
0.504081632653061,0.157551666227023,1,1,1
0.504081632653061,0.172440267067936,1,1,1
0.504081632653061,0.188735837700465,1,1,1
0.504081632653061,0.206571336487565,1,1,1
0.504081632653061,0.22609228633081,1,1,1
0.504081632653061,0.247457962016768,1,1,1
0.504081632653061,0.270842689767376,1,1,1
0.504081632653061,0.296437269597558,1,1,1
0.504081632653061,0.324450532085361,1,1,1
0.504081632653061,0.355111042256547,1,1,1
0.504081632653061,0.388668964485944,1,1,1
0.504081632653061,0.425398103631601,1,1,1
0.504081632653061,0.465598139055701,1,1,1
0.504081632653061,0.509597069760018,1,1,1
0.504081632653061,0.557753890586167,1,1,1
0.504081632653061,0.610461521316255,1,1,1
0.504081632653061,0.668150012572944,1,1,1
0.504081632653061,0.731290054676438,1,1,1
0.504081632653061,0.800396818087739,0.876543209876543,0.888888888888889,0.666666666666667
0.504081632653061,0.876034156773032,0,0,0.111111111111111
0.522448979591837,0.0104942743159907,1,1,0.888888888888889
0.522448979591837,0.0114859811328561,1,1,0.888888888888889
0.522448979591837,0.012571404044899,1,1,0.888888888888889
0.522448979591837,0.0137593992043069,1,1,0.888888888888889
0.522448979591837,0.0150596596678714,1,1,0.888888888888889
0.522448979591837,0.0164827944843058,1,1,0.888888888888889
0.522448979591837,0.018040415255298,1,1,0.888888888888889
0.522448979591837,0.0197452308765649,1,1,1
0.522448979591837,0.0216111512319183,1,1,1
