ID,NumberAtts,Atts,metricOpt
14,5,NOVA1Linfo SF3BTV1Linfo U12Linfo SF3BTV2Linfo RBM17Linfo,0.977678571428571
100,10,U6Linfo U6atacLinfo SRSF3Linfo TIA1Linfo FBP11Linfo CA150Linfo U2AF1Linfo SRSF4Linfo RBM3Linfo RBM22Linfo,0.977678571428571
4,4,NOVA1Linfo SF3BTV1Linfo U12Linfo SF3BTV2Linfo,0.973214285714286
33,6,NOVA1Linfo SF3BTV1Linfo U12Linfo SF3BTV2Linfo RBM17Linfo RAVER1Linfo,0.973214285714286
102,11,U6Linfo U6atacLinfo SRSF3Linfo TIA1Linfo FBP11Linfo CA150Linfo U2AF1Linfo SRSF4Linfo RBM3Linfo RBM22Linfo SAM68TV1Linfo,0.973214285714286
25,6,NOVA1Linfo SF3BTV1Linfo U12Linfo SF3BTV2Linfo RBM17Linfo TRA2BLinfo,0.957589285714286
18,6,NOVA1Linfo SF3BTV1Linfo U12Linfo SF3BTV2Linfo RBM17Linfo U2AF1Linfo,0.953125
112,9,U6atacLinfo SRSF3Linfo TIA1Linfo FBP11Linfo CA150Linfo RBM17Linfo U2AF1Linfo SRSF4Linfo RBM3Linfo,0.953125
26,6,NOVA1Linfo SF3BTV1Linfo U12Linfo SF3BTV2Linfo RBM17Linfo RBM22Linfo,0.950892857142857
35,6,NOVA1Linfo SF3BTV1Linfo U12Linfo SF3BTV2Linfo RBM17Linfo MAGOHLinfo,0.950892857142857
113,10,U6atacLinfo SRSF3Linfo TIA1Linfo FBP11Linfo CA150Linfo RBM17Linfo U2AF1Linfo SRSF4Linfo RBM3Linfo nSR100Linfo,0.948660714285714
34,6,NOVA1Linfo SF3BTV1Linfo U12Linfo SF3BTV2Linfo RBM17Linfo SRSF10Linfo,0.946428571428571
19,6,NOVA1Linfo SF3BTV1Linfo U12Linfo SF3BTV2Linfo RBM17Linfo SRSF4Linfo,0.941964285714286
123,10,U6atacLinfo SRSF3Linfo TIA1Linfo FBP11Linfo CA150Linfo RBM17Linfo U2AF1Linfo SRSF4Linfo RBM3Linfo RAVER1Linfo,0.9375
114,10,U6atacLinfo SRSF3Linfo TIA1Linfo FBP11Linfo CA150Linfo RBM17Linfo U2AF1Linfo SRSF4Linfo RBM3Linfo UA2F2Linfo,0.935267857142857
21,6,NOVA1Linfo SF3BTV1Linfo U12Linfo SF3BTV2Linfo RBM17Linfo RBM3Linfo,0.933035714285714
6,5,NOVA1Linfo SF3BTV1Linfo U12Linfo SF3BTV2Linfo U4Linfo,0.930803571428571
56,3,SF3BTV1Linfo RBM45Linfo RBM3Linfo,0.928571428571429
58,4,SF3BTV1Linfo RBM45Linfo RBM3Linfo UA2F2Linfo,0.928571428571429
17,6,NOVA1Linfo SF3BTV1Linfo U12Linfo SF3BTV2Linfo RBM17Linfo CELF4Linfo,0.926339285714286
22,6,NOVA1Linfo SF3BTV1Linfo U12Linfo SF3BTV2Linfo RBM17Linfo nSR100Linfo,0.924107142857143
61,4,SF3BTV1Linfo RBM45Linfo RBM3Linfo RBM22Linfo,0.924107142857143
95,13,U4Linfo U6Linfo U6atacLinfo TIA1Linfo FBP11Linfo CA150Linfo U2AF1Linfo SRSF4Linfo PTBLinfo RBM3Linfo TRA2BLinfo TRA2ALinfo SRSF10Linfo,0.924107142857143
12,5,NOVA1Linfo SF3BTV1Linfo U12Linfo SF3BTV2Linfo FBP11Linfo,0.921875
59,4,SF3BTV1Linfo RBM45Linfo RBM3Linfo CUGBPLinfo,0.919642857142857
63,4,SF3BTV1Linfo RBM45Linfo RBM3Linfo TRA2ALinfo,0.919642857142857
103,11,U6Linfo U6atacLinfo SRSF3Linfo TIA1Linfo FBP11Linfo CA150Linfo U2AF1Linfo SRSF4Linfo RBM3Linfo RBM22Linfo TRA2ALinfo,0.919642857142857
104,11,U6Linfo U6atacLinfo SRSF3Linfo TIA1Linfo FBP11Linfo CA150Linfo U2AF1Linfo SRSF4Linfo RBM3Linfo RBM22Linfo SRSF1Linfo,0.917410714285714
67,4,SF3BTV1Linfo RBM45Linfo RBM3Linfo RAVER1Linfo,0.915178571428571
106,11,U6Linfo U6atacLinfo SRSF3Linfo TIA1Linfo FBP11Linfo CA150Linfo U2AF1Linfo SRSF4Linfo RBM3Linfo RBM22Linfo SRM160Linfo,0.912946428571429
15,6,NOVA1Linfo SF3BTV1Linfo U12Linfo SF3BTV2Linfo RBM17Linfo PRP8Linfo,0.910714285714286
