Index	Var	Importance
27	RAVER1Mono	0.668740740740741
13	U4Mono	0.651333333333333
20	ESRP2Mono	0.64037037037037
16	U6Mono	0.636518518518518
24	nSR100Mono	0.635925925925926
2	FBP11Mono	0.609703703703704
6	SF3BTV2Mono	0.585407407407407
42	SRFSF9Mono	0.581851851851852
38	SRSF3Mono	0.575037037037037
33	SKIPMono	0.572444444444444
3	PRP8Mono	0.560740740740741
40	SRSF5Mono	0.556888888888889
7	U1Mono	0.550962962962963
32	SC35Mono	0.550444444444444
44	TRA2AMono	0.54962962962963
18	CELF4Mono	0.54837037037037
43	TIA1Mono	0.540518518518519
31	SAM68TV1Mono	0.538222222222222
26	PTBMono	0.534296296296296
41	SRSF6Mono	0.527185185185185
28	RBM17Mono	0.51762962962963
45	TRA2BMono	0.517037037037037
25	PSFMono	0.512666666666667
5	SF3BTV1Mono	0.506296296296296
39	SRSF4Mono	0.503037037037037
17	U6atacMono	0.497185185185185
19	CUGBPMon	0.492888888888889
23	NOVA1Mono	0.483777777777778
36	SRSF1Mono	0.482592592592593
8	U11Mono	0.478444444444444
35	SRM160Mono	0.472814814814815
37	SRSF10Mono	0.472518518518519
15	U5Mono	0.468962962962963
12	UA2F2Mono	0.452962962962963
9	U12Mono	0.451925925925926
29	RBM3Mono	0.448444444444444
1	CA150Mono	0.442
21	ESRP1Mono	0.441777777777778
34	SND1Mono	0.439407407407407
22	MAGOHMono	0.412296296296296
4	RBM22Mono	0.401037037037037
10	U2Mono	0.399111111111111
14	U4ataMono	0.383777777777778
30	RBM45Mono	0.354148148148148
11	U2AF1Mono	0.352666666666667
