19	SF3BTV1	0.03571428571428571
18	SC35	0.0718045112781955
26	SRSF3	0.09323308270676693
15	RBM3	0.1368421052631579
14	RBM22	0.13721804511278196
38	U2AF1	0.15
22	SND1	0.1864661654135338
11	PTB	0.20112781954887218
12	RAVER1	0.20827067669172933
6	MAGOH	0.21541353383458645
5	FBP11	0.22293233082706768
16	RBM45	0.23157894736842108
42	U5	0.2360902255639097
10	PSF	0.26654135338345863
30	SRSF9	0.3015037593984963
0	CA150	0.31879699248120297
21	SKIP	0.35187969924812024
33	TRA2B	0.3522556390977444
9	PRP8	0.35375939849624066
34	U1	0.3672932330827067
25	SRSF10	0.4116541353383459
41	U4ATAC	0.42406015037593986
39	U2AF2	0.45375939849624064
31	TIA1	0.46090225563909776
36	U12	0.4612781954887218
43	U6	0.46240601503759393
17	SAM68TV1	0.48947368421052634
7	NOVA1	0.4962406015037594
37	U2	0.5394736842105263
29	SRSF6	0.5684210526315789
2	CUGBP	0.6045112781954887
23	SRM160	0.6488721804511278
20	SF3BTV2	0.711654135338346
32	TRA2A	0.719548872180451
28	SRSF5	0.7206015037593986
27	SRSF4	0.7352631578947368
35	U11	0.7703007518796994
44	U6ATAC	0.8552631578947368
4	ESRP2	0.8867669172932332
40	U4	0.8992481203007517
13	RBM17	0.9221052631578948
8	nSR100	0.9710526315789475
1	CELF4	0.9857142857142858
3	ESRP1	0.9928571428571429
24	SRSF1	1.0
