21	SKIP	0.012987012987012988
37	U2	0.04761904761904762
41	U4atac	0.07359307359307361
18	SC35	0.0778787878787879
42	U5	0.12229437229437232
38	U2AF1	0.14670995670995673
0	CA150	0.17160173160173162
10	PSF	0.2461038961038961
5	FBP11	0.3583982683982684
19	SF3BTV1	0.36367965367965366
34	U1	0.4632467532467532
20	SF3BTV2	0.4675324675324675
8	nSR100	0.47290043290043293
36	U12	0.4935064935064935
3	ESRP1	0.5
35	U11	0.5032467532467533
2	CUGBP	0.5238095238095238
16	RBM45	0.5303030303030304
6	MAGOH	0.5476190476190476
44	U6atac	0.5487012987012987
11	PTB	0.5573593073593074
14	RBM22	0.5660173160173161
43	U6	0.5692640692640694
12	RAVER1	0.5909090909090909
32	TRA2A	0.5909090909090909
23	SRM160	0.5930735930735932
15	RBM3	0.6266233766233766
25	SRSF10	0.6406926406926408
17	SAM68TV1	0.6515151515151516
4	ESRP2	0.6645021645021646
31	TIA1	0.695887445887446
40	U4	0.7218614718614719
39	U2AF2	0.7435064935064936
28	SRSF5	0.75
24	SRSF1	0.7597402597402597
13	RBM17	0.7824675324675325
1	CELF4	0.7835497835497837
33	TRA2B	0.788961038961039
7	NOVA1	0.7987012987012988
27	SRSF4	0.8095238095238095
30	SRSF9	0.817099567099567
9	PRP8	0.8225108225108225
26	SRSF3	0.8452380952380952
29	SRSF6	0.9047619047619048
22	SND1	0.9166666666666667
