Number-Atts,Number-Significant,Atts,AUC
8,6,PRP8 RBM22 TRA2A U4ATAC SF3BTV2 U6ATAC U6 RBM45,0.9583333333333335
11,9,SC35 RBM22 TRA2A U4ATAC SF3BTV2 U5 U6 RBM45 SKIP SRSF1 RAVER1,0.9583333333333335
5,4,SRSF4 RBM22 U4ATAC MAGOH nSR100,0.9583333333333335
6,5,RBM22 TRA2A U4ATAC SF3BTV2 RBM45 PRP8,0.95
4,3,U4 RBM22 TRA2A U4ATAC,0.95
5,4,U4 RBM22 TRA2A U4ATAC U6ATAC,0.95
6,5,U4 RBM22 TRA2A U4ATAC U6ATAC SRSF5,0.95
7,6,RBM22 TRA2A U4ATAC SF3BTV2 RBM45 PRP8 SRM160,0.9166666666666665
8,7,SF3BTV2 RBM22 TRA2A U5 U6ATAC RBM45 PSF CA150,0.9166666666666665
9,7,SF3BTV2 RBM22 TRA2A U5 U6ATAC RBM45 PSF CA150 U4,0.9166666666666665
6,5,SRSF9 RBM22 TRA2A U4ATAC U6ATAC nSR100,0.9166666666666665
11,10,SF3BTV1 RBM22 TRA2A U4ATAC MAGOH SRSF9 U1 U6ATAC PTB RAVER1 TIA1,0.9166666666666665
12,10,SF3BTV1 RBM22 TRA2A U4ATAC MAGOH SRSF9 U1 U6ATAC PTB RAVER1 TIA1 U4,0.9166666666666665
6,5,RBM45 RBM22 TRA2A U4ATAC RAVER1 nSR100,0.9166666666666665
9,6,PRP8 RBM22 TRA2A U4ATAC SF3BTV2 U6ATAC U6 RBM45 SC35,0.9166666666666665
9,7,PRP8 RBM22 TRA2A U4ATAC SF3BTV2 U6ATAC U6 RBM45 SRM160,0.9166666666666665
9,7,SC35 RBM22 TRA2A U4ATAC SF3BTV2 U5 U6 RBM45 SKIP,0.9166666666666665
10,8,SC35 RBM22 TRA2A U4ATAC SF3BTV2 U5 U6 RBM45 SKIP SRSF1,0.9166666666666665
12,10,SC35 RBM22 TRA2A U4ATAC SF3BTV2 U5 U6 RBM45 SKIP SRSF1 RAVER1 TIA1,0.9166666666666665
12,9,SC35 RBM22 TRA2A U4ATAC SF3BTV2 U5 U6 RBM45 SKIP SRSF1 RAVER1 U4,0.9166666666666665
7,5,TIA1 RBM22 TRA2A U4ATAC U6ATAC PRP8 SC35,0.9166666666666665
8,5,TIA1 RBM22 TRA2A U4ATAC U6ATAC PRP8 SC35 nSR100,0.9166666666666665
7,5,RBM22 TRA2A U4ATAC SF3BTV2 RBM45 PRP8 SC35,0.9083333333333333
7,5,RBM22 TRA2A U4ATAC SF3BTV2 RBM45 PRP8 nSR100,0.9083333333333333
5,4,U4ATAC RBM22 U5 U6ATAC U2AF2,0.9083333333333333
6,5,SRSF9 RBM22 TRA2A U4ATAC U6ATAC U6,0.9083333333333333
8,7,U1 RBM22 TRA2A U4ATAC U12 SF3BTV2 U6ATAC PRP8,0.9083333333333333
8,7,U1 RBM22 TRA2A U4ATAC U12 SF3BTV2 U6ATAC U4,0.9083333333333333
13,10,ESRP1 RBM22 TRA2A U4ATAC U12 SND1 SF3BTV2 MAGOH U1 U6ATAC SF3BTV1 U6 RBM45,0.9083333333333333
14,11,ESRP1 RBM22 TRA2A U4ATAC U12 SND1 SF3BTV2 MAGOH U1 U6ATAC SF3BTV1 U6 RBM45 SKIP,0.9083333333333333
15,12,ESRP1 RBM22 TRA2A U4ATAC U12 SND1 SF3BTV2 MAGOH U1 U6ATAC SF3BTV1 U6 RBM45 SKIP PSF,0.9083333333333333
16,13,ESRP1 RBM22 TRA2A U4ATAC U12 SND1 SF3BTV2 MAGOH U1 U6ATAC SF3BTV1 U6 RBM45 SKIP PSF SRSF1,0.9083333333333333
17,14,ESRP1 RBM22 TRA2A U4ATAC U12 SND1 SF3BTV2 MAGOH U1 U6ATAC SF3BTV1 U6 RBM45 SKIP PSF SRSF1 RBM3,0.9083333333333333
