class,N,S
0,0.66087245542619,0.33912754457381
0,0.735054220094147,0.264945779905853
0,0.748703912059016,0.251296087940984
0,0.761878195846918,0.238121804153082
0,0.573621782572449,0.426378217427551
0,0.479921998652885,0.520078001347115
0,0.805017339758823,0.194982660241177
0,0.925666772470077,0.0743332275299233
0,0.920609965110466,0.0793900348895339
0,0.766162630618914,0.233837369381086
0,0.930216522987136,0.0697834770128638
0,0.72158858125294,0.27841141874706
0,0.757540102760117,0.242459897239883
0,0.561163709734151,0.438836290265849
0,0.590179468872944,0.409820531127056
0,0.456259077991041,0.543740922008959
0,0.682540204260518,0.317459795739482
0,0.491794041925451,0.508205958074549
0,0.871442427747504,0.128557572252496
0,0.590179468872944,0.409820531127056
0,0.753148584881676,0.246851415118324
0,0.860411997191554,0.139588002808446
0,0.590179468872944,0.409820531127056
0,0.6773688058321,0.3226311941679
0,0.634504935846967,0.365495064153033
0,0.618580714848185,0.381419285151815
0,0.735054220094147,0.264945779905853
0,0.650874399436148,0.349125600563852
0,0.629729574848004,0.370270425151996
0,0.748703912059016,0.251296087940984
0,0.774005485382637,0.225994514617363
0,0.702095889336726,0.297904110663274
0,0.924014977744222,0.0759850222557777
0,0.617818627587055,0.382181372412945
0,0.629729574848004,0.370270425151996
0,0.888317074255993,0.111682925744007
0,0.53924087464161,0.46075912535839
0,0.801260145871242,0.198739854128758
0,0.617818627587055,0.382181372412945
0,0.868756527883061,0.131243472116939
0,0.881383898675598,0.118616101324402
0,0.836420332607488,0.163579667392512
0,0.624171593329292,0.375828406670708
0,0.852035048469082,0.147964951530918
0,0.661595715614168,0.338404284385832
0,0.735682547887197,0.264317452112803
0,0.835978085226751,0.164021914773249
0,0.730400373462146,0.269599626537854
0,0.860411997191554,0.139588002808446
0,0.491794041925451,0.508205958074549
0,0.871080270737705,0.128919729262295
0,0.716789339195177,0.283210660804823
0,0.819506868476938,0.180493131523062
0,0.672153629731342,0.327846370268658
0,0.77456976875209,0.22543023124791
0,0.556897384671128,0.443102615328872
0,0.967337415487812,0.0326625845121875
0,0.790198959148351,0.209801040851649
0,0.716133428669916,0.283866571330084
0,0.819983963459437,0.180016036540563
0,0.860023757799723,0.139976242200277
0,0.753148584881676,0.246851415118324
0,0.822995309986898,0.177004690013103
0,0.716133428669916,0.283866571330084
0,0.84239150371371,0.15760849628629
0,0.735054220094147,0.264945779905853
0,0.702095889336726,0.297904110663274
0,0.590179468872944,0.409820531127056
0,0.716789339195177,0.283210660804823
0,0.860023757799723,0.139976242200277
0,0.778692180580681,0.221307819419319
0,0.881383898675598,0.118616101324402
0,0.885937583716127,0.114062416283873
0,0.628976402385896,0.371023597614104
0,0.61295823886891,0.38704176113109
0,0.545139557512165,0.454860442487835
0,0.561958670548729,0.438041329451271
0,0.595914703886974,0.404085296113026
0,0.691371945587964,0.308628054412036
0,0.888317074255993,0.111682925744007
0,0.769821578096315,0.230178421903685
0,0.72569528641603,0.27430471358397
0,0.635253393650143,0.364746606349857
0,0.711940393663594,0.288059606336406
0,0.629729574848004,0.370270425151996
0,0.927285485481078,0.0727145145189218
0,0.520679576182828,0.479320423817172
0,0.82643060922744,0.17356939077256
0,0.584419600499846,0.415580399500154
0,0.550226677617384,0.449773322382616
0,0.743591263756704,0.256408736243296
0,0.888317074255993,0.111682925744007
0,0.761878195846918,0.238121804153082
0,0.943981972114977,0.0560180278850232
0,0.860411997191554,0.139588002808446
0,0.72158858125294,0.27841141874706
0,0.716133428669916,0.283866571330084
0,0.770393209216958,0.229606790783042
0,0.707042358823929,0.292957641176071
0,0.584419600499846,0.415580399500154
0,0.79411153299197,0.20588846700803
0,0.782210803664899,0.2177891963351
0,0.878876832854608,0.121123167145392
0,0.766162630618914,0.233837369381086
0,0.94644288335152,0.0535571166484797
0,0.774005485382637,0.225994514617363
0,0.716133428669916,0.283866571330084
0,0.815479700480259,0.184520299519741
0,0.533331180639105,0.466668819360895
0,0.650874399436148,0.349125600563852
0,0.892946058805885,0.107053941194115
0,0.761878195846918,0.238121804153082
0,0.645455116601473,0.354544883398527
0,0.744206391087833,0.255793608912167
0,0.89325431839508,0.10674568160492
0,0.9286580384381,0.0713419615618998
0,0.66087245542619,0.33912754457381
0,0.567799621950458,0.432200378049542
0,0.6773688058321,0.3226311941679
0,0.769821578096315,0.230178421903685
0,0.812861295459864,0.187138704540136
0,0.79411153299197,0.20588846700803
0,0.731035699540859,0.268964300459141
0,0.808720460115042,0.191279539884958
0,0.595914703886974,0.404085296113026
0,0.573621782572449,0.426378217427551
0,0.85753331864881,0.14246668135119
0,0.790198959148351,0.209801040851649
0,0.757540102760117,0.242459897239883
0,0.561958670548729,0.438041329451271
0,0.730400373462146,0.269599626537854
0,0.925444300996541,0.074555699003459
0,0.601623854506708,0.398376145493292
0,0.692060468272988,0.307939531727012
0,0.590179468872944,0.409820531127056
0,0.701420124213545,0.298579875786455
0,0.526607275901329,0.473392724098671
0,0.707042358823929,0.292957641176071
0,0.590179468872944,0.409820531127056
0,0.515552503941516,0.484447496058484
0,0.640741818662132,0.359258181337868
0,0.812861295459864,0.187138704540136
0,0.839645846152759,0.160354153847241
0,0.672153629731342,0.327846370268658
1,0.676662781447267,0.323337218552733
1,0.491794041925451,0.508205958074549
1,0.868756527883061,0.131243472116939
1,0.607305497524577,0.392694502475423
1,0.485856025164525,0.514143974835475
1,0.468072587933891,0.531927412066109
1,0.854605305877447,0.145394694122553
1,0.735054220094147,0.264945779905853
1,0.786232048167162,0.213767951832838
1,0.845521021618277,0.154478978381723
1,0.561163709734151,0.438836290265849
1,0.550226677617384,0.449773322382616
1,0.590179468872944,0.409820531127056
1,0.521485338304498,0.478514661695502
1,0.978255003582157,0.0217449964178428
1,0.596691956232479,0.403308043767521
1,0.857927324451843,0.142072675548157
1,0.491794041925451,0.508205958074549
1,0.672153629731342,0.327846370268658
1,0.702095889336726,0.297904110663274
1,0.766162630618914,0.233837369381086
1,0.635253393650143,0.364746606349857
1,0.50367534764886,0.49632465235114
1,0.544338823022098,0.455661176977901
1,0.645455116601473,0.354544883398527
1,0.595914703886974,0.404085296113026
1,0.491794041925451,0.508205958074549
1,0.793583129714511,0.206416870285489
1,0.786232048167162,0.213767951832838
1,0.720939458405798,0.279060541594202
1,0.711940393663594,0.288059606336406
1,0.646193654389876,0.353806345610124
1,0.765583671851681,0.234416328148319
1,0.485856025164525,0.514143974835475
1,0.607305497524577,0.392694502475423
1,0.672153629731342,0.327846370268658
1,0.497734374952665,0.502265625047335
1,0.645455116601473,0.354544883398527
1,0.585203573012133,0.414796426987867
1,0.590179468872944,0.409820531127056
1,0.735054220094147,0.264945779905853
1,0.497734374952665,0.502265625047335
1,0.607305497524577,0.392694502475423
1,0.468072587933891,0.531927412066109
1,0.606535211717758,0.393464788282242
1,0.726337545972735,0.273662454027265
1,0.692748137550684,0.307251862449316
1,0.61295823886891,0.38704176113109
1,0.572831898676602,0.427168101323398
1,0.666895608789043,0.333104391210957
1,0.561958670548729,0.438041329451271
1,0.629729574848004,0.370270425151996
1,0.573621782572449,0.426378217427551
1,0.479921998652885,0.520078001347115
1,0.766162630618914,0.233837369381086
1,0.812369642836673,0.187630357163327
1,0.50367534764886,0.49632465235114
1,0.485856025164525,0.514143974835475
1,0.639998240711601,0.360001759288399
1,0.875973851323654,0.124026148676346
1,0.666895608789043,0.333104391210957
