ID,NumberAtts,Atts,metricOpt
15,7,RNU1 Hb Glucosa120 RNU6ATAC MISI ISI RNU6,0.744144781144781
12,6,RNU1 Hb Glucosa120 RNU6ATAC MISI ISI,0.737454545454545
4,5,RNU1 Hb Glucosa120 RNU6ATAC MISI,0.734575757575758
17,8,RNU1 Hb Glucosa120 RNU6ATAC MISI ISI RNU6 DI,0.734397306397306
8,6,RNU1 Hb Glucosa120 RNU6ATAC MISI HIRI,0.731885521885522
3,4,RNU1 Hb Glucosa120 RNU6ATAC,0.730286195286195
6,6,RNU1 Hb Glucosa120 RNU6ATAC MISI RNU4ATAC,0.729700336700337
10,6,RNU1 Hb Glucosa120 RNU6ATAC MISI SRSF1,0.729414141414141
13,7,RNU1 Hb Glucosa120 RNU6ATAC MISI ISI RNU12,0.729390572390572
14,7,RNU1 Hb Glucosa120 RNU6ATAC MISI ISI Glucosa,0.726851851851852
7,6,RNU1 Hb Glucosa120 RNU6ATAC MISI NOVA1,0.724346801346801
9,6,RNU1 Hb Glucosa120 RNU6ATAC MISI RNU2,0.724144781144781
16,8,RNU1 Hb Glucosa120 RNU6ATAC MISI ISI RNU6 IGI,0.723427609427609
5,6,RNU1 Hb Glucosa120 RNU6ATAC MISI RNU4,0.718444444444444
2,3,RNU1 Hb Glucosa120,0.716548821548821
11,6,RNU1 Hb Glucosa120 RNU6ATAC MISI ESRP1,0.712787878787879
22,8,Hb Glucosa120 RNU6ATAC MISI RNU4ATAC NOVA1 ISI RNU12,0.710670033670034
21,7,Hb Glucosa120 RNU6ATAC MISI RNU4ATAC NOVA1 ISI,0.707212121212121
23,9,Hb Glucosa120 RNU6ATAC MISI RNU4ATAC NOVA1 ISI RNU12 IGI,0.707070707070707
1,2,RNU1 Hb,0.704377104377104
18,6,Hb Glucosa120 RNU6ATAC MISI RNU4ATAC NOVA1,0.704107744107744
19,7,Hb Glucosa120 RNU6ATAC MISI RNU4ATAC NOVA1 HIRI,0.702013468013468
20,7,Hb Glucosa120 RNU6ATAC MISI RNU4ATAC NOVA1 RNU2,0.701407407407407
24,9,Hb Glucosa120 RNU6ATAC MISI RNU4ATAC NOVA1 ISI RNU12 DI,0.70006734006734
