Number-Atts,Number-Significant,Atts,AUC
6,4,U6 RBM45 U4 U6ATAC U4ATAC PSF,0.8875
7,5,U6 RBM45 U4 U6ATAC U4ATAC PSF RAVER1,0.8875
8,6,U6 RBM45 U4 U6ATAC U4ATAC PSF RAVER1 U2,0.8875
9,6,U6 RBM45 U4 U6ATAC U4ATAC PSF RAVER1 U2 nSR100,0.8875
10,7,U6 RBM45 U4 U6ATAC U4ATAC PSF RAVER1 U2 nSR100 RBM3,0.8875
11,8,U6 RBM45 U4 U6ATAC U4ATAC PSF RAVER1 U2 nSR100 RBM3 U12,0.8875
12,9,U6 RBM45 U4 U6ATAC U4ATAC PSF RAVER1 U2 nSR100 RBM3 U12 U5,0.8875
13,9,U6 RBM45 U4 U6ATAC U4ATAC PSF RAVER1 U2 nSR100 RBM3 U12 U5 ESRP1,0.8875
14,9,U6 RBM45 U4 U6ATAC U4ATAC PSF RAVER1 U2 nSR100 RBM3 U12 U5 ESRP1 U2AF2,0.8875
7,5,U2 RBM45 U4 U6ATAC PTB U6 U4ATAC,0.8875
8,6,U2 RBM45 U4 U6ATAC PTB U6 U4ATAC PSF,0.8875
9,6,U2 RBM45 U4 U6ATAC PTB U6 U4ATAC PSF ESRP2,0.8875
4,3,MAGOH RBM45 U4 U6ATAC,0.8875
5,4,MAGOH RBM45 U4 U6ATAC U4ATAC,0.8875
6,5,MAGOH RBM45 U4 U6ATAC U4ATAC RAVER1,0.8875
7,6,MAGOH RBM45 U4 U6ATAC U4ATAC RAVER1 U2,0.8875
8,6,MAGOH RBM45 U4 U6ATAC U4ATAC RAVER1 U2 U2AF1,0.8875
14,11,CA150 RBM45 U6ATAC SKIP U4ATAC PSF U2 nSR100 SRSF9 U5 NOVA1 U2AF2 SND1 TRA2A,0.8875
7,6,SRM160 RBM45 U4 U6ATAC PTB U4ATAC U2,0.8875
8,6,SRM160 RBM45 U4 U6ATAC PTB U4ATAC U2 nSR100,0.8875
9,7,SRM160 RBM45 U4 U6ATAC PTB U4ATAC U2 nSR100 RBM3,0.8875
10,7,SRM160 RBM45 U4 U6ATAC PTB U4ATAC U2 nSR100 RBM3 PRP8,0.8875
11,7,SRM160 RBM45 U4 U6ATAC PTB U4ATAC U2 nSR100 RBM3 PRP8 ESRP2,0.8875
19,14,ESRP1 RBM45 U4 U6ATAC PTB SKIP U6 U4ATAC MAGOH U12 RBM17 U5 PRP8 U2AF1 SRSF6 TRA2B RBM22 U1 SRSF5,0.8875
5,3,U2AF2 RBM45 U4 PTB U4ATAC,0.8875
6,4,U2AF2 RBM45 U4 PTB U4ATAC U2,0.8875
7,4,U2AF2 RBM45 U4 PTB U4ATAC U2 nSR100,0.8875
8,5,U2AF2 RBM45 U4 PTB U4ATAC U2 nSR100 RBM3,0.8875
9,6,U2AF2 RBM45 U4 PTB U4ATAC U2 nSR100 RBM3 U12,0.8875
7,6,SRSF5 RBM45 U4 U6ATAC PTB SKIP U4ATAC,0.8875
8,7,SRSF5 RBM45 U4 U6ATAC PTB SKIP U4ATAC RAVER1,0.8875
9,8,SRSF5 RBM45 U4 U6ATAC PTB SKIP U4ATAC RAVER1 SRSF9,0.8875
10,9,SRSF5 RBM45 U4 U6ATAC PTB SKIP U4ATAC RAVER1 SRSF9 RBM3,0.8875
11,10,SRSF5 RBM45 U4 U6ATAC PTB SKIP U4ATAC RAVER1 SRSF9 RBM3 U12,0.8875
12,11,SRSF5 RBM45 U4 U6ATAC PTB SKIP U4ATAC RAVER1 SRSF9 RBM3 U12 RBM17,0.8875
13,12,SRSF5 RBM45 U4 U6ATAC PTB SKIP U4ATAC RAVER1 SRSF9 RBM3 U12 RBM17 U5,0.8875
14,12,SRSF5 RBM45 U4 U6ATAC PTB SKIP U4ATAC RAVER1 SRSF9 RBM3 U12 RBM17 U5 ESRP1,0.8875
15,12,SRSF5 RBM45 U4 U6ATAC PTB SKIP U4ATAC RAVER1 SRSF9 RBM3 U12 RBM17 U5 ESRP1 PRP8,0.8875
16,12,SRSF5 RBM45 U4 U6ATAC PTB SKIP U4ATAC RAVER1 SRSF9 RBM3 U12 RBM17 U5 ESRP1 PRP8 U2AF1,0.8875
17,12,SRSF5 RBM45 U4 U6ATAC PTB SKIP U4ATAC RAVER1 SRSF9 RBM3 U12 RBM17 U5 ESRP1 PRP8 U2AF1 CUGBP,0.8875
18,13,SRSF5 RBM45 U4 U6ATAC PTB SKIP U4ATAC RAVER1 SRSF9 RBM3 U12 RBM17 U5 ESRP1 PRP8 U2AF1 CUGBP SRSF1,0.8875
12,10,RAVER1 RBM45 U4 U6ATAC PTB SKIP U4ATAC PSF nSR100 RBM3 SRM160 SRSF6,0.875
13,10,RAVER1 RBM45 U4 U6ATAC PTB SKIP U4ATAC PSF nSR100 RBM3 SRM160 SRSF6 ESRP2,0.875
14,10,RAVER1 RBM45 U4 U6ATAC PTB SKIP U4ATAC PSF nSR100 RBM3 SRM160 SRSF6 ESRP2 CUGBP,0.875
15,10,RAVER1 RBM45 U4 U6ATAC PTB SKIP U4ATAC PSF nSR100 RBM3 SRM160 SRSF6 ESRP2 CUGBP U2AF2,0.875
6,4,MAGOH RBM45 U4 U6ATAC U4ATAC SF3BTV1,0.875
9,6,U5 RBM45 U4 U6ATAC PTB U6 U4ATAC PSF SF3BTV1,0.875
10,7,U5 RBM45 U4 U6ATAC PTB U6 U4ATAC PSF SF3BTV1 SRSF9,0.875
11,8,U5 RBM45 U4 U6ATAC PTB U6 U4ATAC PSF SF3BTV1 SRSF9 U12,0.875
12,9,U5 RBM45 U4 U6ATAC PTB U6 U4ATAC PSF SF3BTV1 SRSF9 U12 RBM17,0.875
