Number-Atts,Number-Significant,Atts,AUC
5,5,TRA2A RBM45 TRA2B FBP11 SRSF3,0.9874999999999999
3,3,SRSF9 RBM45 U6ATAC,0.9750000000000001
6,6,TRA2B RBM45 SKIP PSF RAVER1 MAGOH,0.9750000000000001
4,4,TRA2A RBM45 TRA2B FBP11,0.9750000000000001
2,2,SRSF9 RBM45,0.9624999999999999
5,5,TRA2B RBM45 SKIP PSF RAVER1,0.9624999999999999
4,4,TRA2B RBM45 SKIP PSF,0.9500000000000001
3,3,TRA2A RBM45 TRA2B,0.9500000000000001
4,4,PTB RBM45 SRSF9 MAGOH,0.9375
5,5,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2,0.9249999999999999
6,6,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2 SRSF10,0.9249999999999999
2,2,TRA2B RBM45,0.9249999999999999
3,3,TRA2B RBM45 SKIP,0.9249999999999999
6,6,TRA2B RBM45 SKIP PSF RAVER1 U2,0.9249999999999999
6,6,TRA2B RBM45 SKIP PSF RAVER1 SRSF9,0.9249999999999999
7,7,TRA2B RBM45 SKIP PSF RAVER1 MAGOH SF3BTV2,0.9249999999999999
6,6,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2 SRM160,0.9125000000000001
4,4,SRSF9 RBM45 U6ATAC SKIP,0.9125000000000001
6,6,TRA2A RBM45 TRA2B FBP11 SRSF3 SND1,0.9125000000000001
6,6,TRA2A RBM45 TRA2B FBP11 SRSF3 SRSF4,0.9125000000000001
3,3,TRA2B RBM45 PTB,0.8999999999999999
5,5,TRA2A RBM45 TRA2B FBP11 RBM22,0.8999999999999999
5,5,TRA2A RBM45 TRA2B FBP11 SRSF1,0.8999999999999999
3,3,PTB RBM45 SRSF9,0.8875
6,6,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2 RBM17,0.8875
6,6,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2 TRA2B,0.8875
4,4,SRSF9 RBM45 U6ATAC PSF,0.8875
5,5,TRA2A RBM45 TRA2B FBP11 SAM68TV1,0.8875
6,6,TRA2A RBM45 TRA2B FBP11 SRSF3 SRSF10,0.8875
6,6,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2 U11,0.875
7,7,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2 SRSF10 SRSF5,0.875
4,4,SRSF9 RBM45 U6ATAC PTB,0.875
3,3,TRA2B RBM45 U6ATAC,0.875
2,2,TRA2A RBM45,0.875
6,6,TRA2A RBM45 TRA2B FBP11 SRSF3 TIA1,0.875
6,6,TRA2A RBM45 TRA2B FBP11 SRSF3 SRSF5,0.875
4,4,U4ATAC RBM45 SRSF9 MAGOH,0.8625
6,6,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2 RBM22,0.8625
6,6,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2 SND1,0.8625
4,4,TRA2B RBM45 SKIP U4ATAC,0.8625
6,6,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2 SRSF3,0.8500000000000001
7,7,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2 SRSF10 SRSF4,0.8500000000000001
4,4,SRSF9 RBM45 U6ATAC U4ATAC,0.8500000000000001
5,5,TRA2A RBM45 TRA2B FBP11 U11,0.8500000000000001
5,5,TRA2A RBM45 TRA2B FBP11 NOVA1,0.8500000000000001
5,5,PTB RBM45 SRSF9 MAGOH SF3BTV2,0.8374999999999999
6,6,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2 RBM3,0.8374999999999999
6,6,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2 NOVA1,0.8374999999999999
3,3,TRA2A RBM45 PSF,0.8374999999999999
3,3,TRA2A RBM45 SRSF9,0.8374999999999999
6,6,TRA2A RBM45 TRA2B FBP11 SRSF3 U1,0.8374999999999999
3,3,U4ATAC RBM45 SRSF9,0.825
6,6,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2 U5,0.825
6,6,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2 SRSF6,0.825
6,6,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2 SRSF1,0.825
6,6,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2 U1,0.825
3,3,TRA2A RBM45 U12,0.825
3,3,TRA2A RBM45 RBM17,0.825
3,3,TRA2A RBM45 SRSF6,0.825
2,2,U4ATAC RBM45,0.8125
7,7,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2 SRSF10 TRA2A,0.8125
3,3,TRA2A RBM45 SKIP,0.8125
3,3,TRA2A RBM45 RBM3,0.8125
2,2,PTB RBM45,0.8
6,6,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2 U12,0.8
6,6,U4ATAC RBM45 SRSF9 MAGOH SF3BTV2 TIA1,0.8
3,3,TRA2A RBM45 RAVER1,0.8
3,3,TRA2A RBM45 SF3BTV2,0.8
