7	nSR100	0.19965986394557825
4	FBP11	0.2371428571428571
2	ESRP1	0.24102928127772844
38	U2AF2	0.3901922508133688
20	SKIP	0.39653356994971906
39	U4	0.39984619934930493
3	ESRP2	0.40513457556935817
15	RBM45	0.4100207039337474
43	U6ATAC	0.41526175687666367
42	U6	0.43957409050576757
35	U12	0.444826974267968
21	SND1	0.45469387755102036
1	CUGBP	0.4762259686483289
10	PTB	0.5015794143744454
12	RBM17	0.5033776989056493
14	RBM3	0.5061461106181603
19	SF3BTV2	0.5068204673173617
16	SAM68TV1	0.5230050280981959
11	RAVER1	0.5283052351375332
34	U11	0.5434841762792073
22	SRM160	0.5656078083407275
8	PRP8	0.5674060928719313
23	SRSF1	0.5692990239574091
32	TRA2B	0.5838982549541555
24	SRSF10	0.602910381543922
41	U5	0.6153564034309376
17	SC35	0.6262052647145815
37	U2AF1	0.6307601301390121
29	SRSF9	0.6318722271517302
18	SF3BTV1	0.638438331854481
28	SRSF6	0.6384856551316178
13	RBM22	0.6686305826678497
9	PSF	0.6933215025140491
5	MAGOH	0.7590653652765454
31	TRA2A	0.7762318840579709
25	SRSF3	0.7784087548062703
33	U1	0.7795326826382727
26	SRSF4	0.7912097012718131
6	NOVA1	0.8083525584146701
36	U2	0.8115823720792665
0	CA150	0.8450251404909791
40	U4ATAC	0.9017687074829931
27	SRSF5	0.9206506950606329
30	TIA1	0.9699378881987577
