Number-Atts,Number-Significant,Atts,AUC
6,6,SRSF9 RBM22 SF3BTV2 PSF SRSF3 RBM45,0.8875
5,5,SRSF9 RBM22 SF3BTV2 PSF SRSF3,0.8625
7,7,SRSF9 RBM22 SF3BTV2 PSF SRSF3 RBM45 RAVER1,0.8625
4,4,SF3BTV2 PSF SRSF6 SND1,0.8374999999999999
5,5,SF3BTV2 PSF SRSF6 SND1 SRSF1,0.8374999999999999
7,7,MAGOH RBM22 SF3BTV2 PSF RBM17 FBP11 PTB,0.8374999999999999
4,4,SRSF9 RBM22 SF3BTV2 PSF,0.825
5,5,U4ATAC RBM22 PSF SRSF6 RBM45,0.8125
8,8,MAGOH RBM22 SF3BTV2 PSF RBM17 FBP11 PTB SND1,0.8125
6,6,SRSF5 RBM22 SF3BTV2 PSF RBM17 FBP11,0.8125
7,7,SRSF9 RBM22 SF3BTV2 PSF SRSF3 RBM45 NOVA1,0.8125
