Number-Atts,Number-Significant,Atts,AUC
2,2,SRSF10 SAM68TV1,0.9666666666666666
3,3,SRSF10 SAM68TV1 RBM3,0.9666666666666666
5,5,SAM68TV1 RBM17 U12 RBM3 TRA2B,0.8333333333333334
6,6,SAM68TV1 RBM17 U12 RBM3 TRA2B SF3BTV2,0.8333333333333334
7,7,SAM68TV1 RBM17 U12 RBM3 TRA2B SF3BTV2 SRSF10,0.8333333333333334
8,8,SAM68TV1 RBM17 U12 RBM3 TRA2B SF3BTV2 SRSF10 RAVER1,0.8333333333333334
9,9,SAM68TV1 RBM17 U12 RBM3 TRA2B SF3BTV2 SRSF10 RAVER1 U6ATAC,0.8333333333333334
3,3,U12 SAM68TV1 RBM3,0.8333333333333334
2,2,RBM3 SAM68TV1,0.8333333333333334
3,3,RBM3 SAM68TV1 TRA2B,0.8333333333333334
4,4,RBM3 SAM68TV1 TRA2B FBP11,0.8333333333333334
5,5,RBM3 SAM68TV1 TRA2B FBP11 SRSF10,0.8333333333333334
6,6,RBM3 SAM68TV1 TRA2B FBP11 SRSF10 RAVER1,0.8333333333333334
7,7,RBM3 SAM68TV1 TRA2B FBP11 SRSF10 RAVER1 U6ATAC,0.8333333333333334
2,2,TRA2B SAM68TV1,0.8333333333333334
3,3,TRA2B SAM68TV1 RBM17,0.8333333333333334
4,4,TRA2B SAM68TV1 RBM17 U12,0.8333333333333334
2,2,SF3BTV2 SAM68TV1,0.8333333333333334
3,3,SF3BTV2 SAM68TV1 U12,0.8333333333333334
4,4,SF3BTV2 SAM68TV1 U12 RBM3,0.8333333333333334
4,4,SAM68TV1 RBM17 U12 RBM3,0.8
3,3,SF3BTV2 SAM68TV1 RBM17,0.8
3,3,SRSF10 SAM68TV1 U12,0.8
3,3,SRSF3 SAM68TV1 U12,0.8
4,4,SRSF3 SAM68TV1 U12 RBM3,0.8
2,2,SKIP SAM68TV1,0.8
3,3,SKIP SAM68TV1 RBM3,0.8
3,3,U11 SAM68TV1 RBM17,0.8
4,4,U11 SAM68TV1 RBM17 RBM3,0.8
