ID,NumberAtts,Atts,metricOpt
22,7,SRSF4Mono nSR100Mono U4Mono U5Mono SRSF6Mono ESRP1Mono CUGBPMon,0.951388888888889
17,8,U4ataMono NOVA1Mono U6Mono SRSF3Mono SRSF5Mono SF3BTV2Mono U12Mono U2Mono,0.947916666666667
5,7,U4ataMono NOVA1Mono U6Mono SRSF3Mono SRSF5Mono SF3BTV2Mono U12Mono,0.9375
10,8,U4ataMono NOVA1Mono U6Mono SRSF3Mono SRSF5Mono SF3BTV2Mono U12Mono FBP11Mono,0.9375
11,8,U4ataMono NOVA1Mono U6Mono SRSF3Mono SRSF5Mono SF3BTV2Mono U12Mono U1Mono,0.920138888888889
24,8,SRSF4Mono nSR100Mono U4Mono U5Mono SRSF6Mono ESRP1Mono CUGBPMon U2Mono,0.916666666666667
8,8,U4ataMono NOVA1Mono U6Mono SRSF3Mono SRSF5Mono SF3BTV2Mono U12Mono U11Mono,0.909722222222222
14,8,U4ataMono NOVA1Mono U6Mono SRSF3Mono SRSF5Mono SF3BTV2Mono U12Mono U2AF1Mono,0.909722222222222
19,7,CA150Mono SF3BTV2Mono SRM160Mono U5Mono RBM45Mono SRSF6Mono U1Mono,0.90625
7,8,U4ataMono NOVA1Mono U6Mono SRSF3Mono SRSF5Mono SF3BTV2Mono U12Mono U4Mono,0.902777777777778
18,6,CA150Mono SF3BTV2Mono SRM160Mono U5Mono RBM45Mono SRSF6Mono,0.902777777777778
1,6,U4ataMono NOVA1Mono U6Mono SRSF3Mono SRSF5Mono SF3BTV2Mono,0.895833333333333
16,8,U4ataMono NOVA1Mono U6Mono SRSF3Mono SRSF5Mono SF3BTV2Mono U12Mono RBM3Mono,0.895833333333333
12,8,U4ataMono NOVA1Mono U6Mono SRSF3Mono SRSF5Mono SF3BTV2Mono U12Mono RBM22Mono,0.888888888888889
20,8,CA150Mono SF3BTV2Mono SRM160Mono U5Mono RBM45Mono SRSF6Mono U1Mono RBM22Mono,0.888888888888889
6,8,U4ataMono NOVA1Mono U6Mono SRSF3Mono SRSF5Mono SF3BTV2Mono U12Mono SKIPMono,0.881944444444444
9,8,U4ataMono NOVA1Mono U6Mono SRSF3Mono SRSF5Mono SF3BTV2Mono U12Mono UA2F2Mono,0.881944444444444
23,8,SRSF4Mono nSR100Mono U4Mono U5Mono SRSF6Mono ESRP1Mono CUGBPMon RBM3Mono,0.881944444444444
13,8,U4ataMono NOVA1Mono U6Mono SRSF3Mono SRSF5Mono SF3BTV2Mono U12Mono ESRP1Mono,0.878472222222222
15,8,U4ataMono NOVA1Mono U6Mono SRSF3Mono SRSF5Mono SF3BTV2Mono U12Mono CUGBPMon,0.878472222222222
4,7,U4ataMono NOVA1Mono U6Mono SRSF3Mono SRSF5Mono SF3BTV2Mono SF3BTV1Mono,0.871527777777778
21,8,CA150Mono SF3BTV2Mono SRM160Mono U5Mono RBM45Mono SRSF6Mono U1Mono RBM3Mono,0.868055555555556
2,7,U4ataMono NOVA1Mono U6Mono SRSF3Mono SRSF5Mono SF3BTV2Mono RAVER1Mono,0.854166666666667
3,7,U4ataMono NOVA1Mono U6Mono SRSF3Mono SRSF5Mono SF3BTV2Mono SRSF4Mono,0.854166666666667
