ID,NumberAtts,Atts,ROC,Sens,Spec
83,2,SND1 SF3BTV2,0.9,0.728571428571429,0.9
14,6,HNRNPK SND1 EIF4A3 SRSF10 SC35 ESRP2,0.928571428571429,0.771428571428571,0.885714285714286
31,7,HNRNPK SND1 EIF4A3 SRSF10 SC35 U2AF1 SRSF3,0.928571428571429,0.757142857142857,0.885714285714286
40,7,HNRNPK SND1 EIF4A3 SRSF10 SC35 U2AF1 RBM10,0.942857142857143,0.757142857142857,0.885714285714286
41,7,HNRNPK SND1 EIF4A3 SRSF10 SC35 U2AF1 HNRNPA2B1,0.942857142857143,0.757142857142857,0.885714285714286
64,5,HNRNPG SND1 SF3BTV2 SC35 RBM17,0.942857142857143,0.8,0.885714285714286
78,5,HNRNPG SND1 SF3BTV2 SC35 ESRP1,0.942857142857143,0.757142857142857,0.885714285714286
89,3,SND1 SF3BTV2 RNU11,0.885714285714286,0.728571428571429,0.885714285714286
13,5,HNRNPK SND1 EIF4A3 SRSF10 SC35,0.928571428571429,0.785714285714286,0.871428571428571
15,6,HNRNPK SND1 EIF4A3 SRSF10 SC35 SRPK1,0.928571428571429,0.771428571428571,0.871428571428571
18,6,HNRNPK SND1 EIF4A3 SRSF10 SC35 TRA2A,0.928571428571429,0.785714285714286,0.871428571428571
19,6,HNRNPK SND1 EIF4A3 SRSF10 SC35 RBM25,0.928571428571429,0.771428571428571,0.871428571428571
20,6,HNRNPK SND1 EIF4A3 SRSF10 SC35 HNRNPA3,0.928571428571429,0.757142857142857,0.871428571428571
22,6,HNRNPK SND1 EIF4A3 SRSF10 SC35 TIA1,0.928571428571429,0.785714285714286,0.871428571428571
23,6,HNRNPK SND1 EIF4A3 SRSF10 SC35 U2AF1,0.942857142857143,0.771428571428571,0.871428571428571
28,7,HNRNPK SND1 EIF4A3 SRSF10 SC35 U2AF1 U2AF2,0.942857142857143,0.771428571428571,0.871428571428571
29,7,HNRNPK SND1 EIF4A3 SRSF10 SC35 U2AF1 SRSF6,0.928571428571429,0.742857142857143,0.871428571428571
34,7,HNRNPK SND1 EIF4A3 SRSF10 SC35 U2AF1 RBM45,0.942857142857143,0.771428571428571,0.871428571428571
35,7,HNRNPK SND1 EIF4A3 SRSF10 SC35 U2AF1 RNU6,0.928571428571429,0.757142857142857,0.871428571428571
36,7,HNRNPK SND1 EIF4A3 SRSF10 SC35 U2AF1 HNRNPF,0.914285714285714,0.757142857142857,0.871428571428571
37,7,HNRNPK SND1 EIF4A3 SRSF10 SC35 U2AF1 MAGOH,0.928571428571429,0.757142857142857,0.871428571428571
38,7,HNRNPK SND1 EIF4A3 SRSF10 SC35 U2AF1 ESRP1,0.928571428571429,0.757142857142857,0.871428571428571
39,7,HNRNPK SND1 EIF4A3 SRSF10 SC35 U2AF1 SRSF5,0.914285714285714,0.771428571428571,0.871428571428571
54,5,HNRNPG SND1 SF3BTV2 SC35 ESRP2,0.942857142857143,0.757142857142857,0.871428571428571
74,5,HNRNPG SND1 SF3BTV2 SC35 RBM45,0.9,0.814285714285714,0.871428571428571
79,5,HNRNPG SND1 SF3BTV2 SC35 SRSF5,0.942857142857143,0.8,0.871428571428571
86,3,SND1 SF3BTV2 TRA2B,0.871428571428571,0.728571428571429,0.871428571428571
93,4,SND1 SF3BTV2 SC35 SRPK1,0.928571428571429,0.757142857142857,0.871428571428571
12,4,HNRNPK SND1 EIF4A3 SRSF10,0.914285714285714,0.757142857142857,0.857142857142857
17,6,HNRNPK SND1 EIF4A3 SRSF10 SC35 RBM4,0.9,0.785714285714286,0.857142857142857
21,6,HNRNPK SND1 EIF4A3 SRSF10 SC35 RBM5,0.914285714285714,0.814285714285714,0.857142857142857
24,7,HNRNPK SND1 EIF4A3 SRSF10 SC35 U2AF1 RBM17,0.942857142857143,0.771428571428571,0.857142857142857
25,7,HNRNPK SND1 EIF4A3 SRSF10 SC35 U2AF1 PRPF8,0.928571428571429,0.8,0.857142857142857
30,7,HNRNPK SND1 EIF4A3 SRSF10 SC35 U2AF1 SRSF4,0.928571428571429,0.757142857142857,0.857142857142857
32,7,HNRNPK SND1 EIF4A3 SRSF10 SC35 U2AF1 MBNL1,0.928571428571429,0.771428571428571,0.857142857142857
45,3,HNRNPG SND1 SF3BTV2,0.9,0.757142857142857,0.857142857142857
51,4,HNRNPG SND1 SF3BTV2 RNU11,0.885714285714286,0.757142857142857,0.857142857142857
53,4,HNRNPG SND1 SF3BTV2 SC35,0.942857142857143,0.785714285714286,0.857142857142857
56,5,HNRNPG SND1 SF3BTV2 SC35 SF3B2,0.942857142857143,0.785714285714286,0.857142857142857
57,5,HNRNPG SND1 SF3BTV2 SC35 RBM4,0.928571428571429,0.8,0.857142857142857
58,5,HNRNPG SND1 SF3BTV2 SC35 TRA2A,0.9,0.785714285714286,0.857142857142857
