Number-Atts,Number-Significant,Atts,AUC
6,4,ESRP1 SF3BTV2 SND1 SF3BTV1 SRSF6 SRSF10,0.9285714285714285
7,5,ESRP1 SF3BTV2 SND1 SF3BTV1 SRSF6 SRSF10 U6ATAC,0.9285714285714285
8,6,ESRP1 SF3BTV2 SND1 SF3BTV1 SRSF6 SRSF10 U6ATAC PSF,0.9285714285714285
11,8,U2AF2 SF3BTV2 SND1 SF3BTV1 U11 SRSF6 RBM22 RBM45 U6ATAC PSF nSR100,0.8928571428571429
11,10,U11 SF3BTV2 RAVER1 SND1 U12 FBP11 RBM45 U6 U6ATAC U5 RBM3,0.8785714285714286
8,7,TRA2B SF3BTV2 RAVER1 U11 FBP11 SRSF6 U6ATAC nSR100,0.8785714285714286
4,3,U12 SF3BTV2 FBP11 ESRP2,0.8642857142857143
5,3,U12 SF3BTV2 FBP11 ESRP2 U4,0.8642857142857143
10,9,U11 SF3BTV2 RAVER1 SND1 U12 FBP11 RBM45 U6 U6ATAC U5,0.8642857142857143
12,10,RBM22 SF3BTV2 RAVER1 SND1 RBM45 PSF PTB U2AF2 TIA1 U4 SRSF1 TRA2A,0.8642857142857143
10,8,U2AF2 SF3BTV2 SND1 SF3BTV1 U11 SRSF6 RBM22 RBM45 U6ATAC PSF,0.8571428571428571
9,7,ESRP1 SF3BTV2 SND1 SF3BTV1 SRSF6 SRSF10 U6ATAC PSF RBM3,0.8571428571428571
9,7,ESRP1 SF3BTV2 SND1 SF3BTV1 SRSF6 SRSF10 U6ATAC PSF MAGOH,0.8571428571428571
4,3,SF3BTV1 SF3BTV2 U12 FBP11,0.85
10,7,SRSF5 SF3BTV2 RAVER1 SF3BTV1 U12 U11 FBP11 U6 ESRP2 U2,0.85
11,8,SRSF5 SF3BTV2 RAVER1 SF3BTV1 U12 U11 FBP11 U6 ESRP2 U2 SRSF3,0.85
9,8,RAVER1 SND1 SF3BTV1 U11 RBM45 U6ATAC RBM17 SAM68TV1 TIA1,0.8428571428571429
10,9,RAVER1 SND1 SF3BTV1 U11 RBM45 U6ATAC RBM17 SAM68TV1 TIA1 MAGOH,0.8428571428571429
11,10,RAVER1 SND1 SF3BTV1 U11 RBM45 U6ATAC RBM17 SAM68TV1 TIA1 MAGOH SRSF3,0.8428571428571429
6,5,SND1 SF3BTV2 SF3BTV1 U12 FBP11 MAGOH,0.8428571428571429
5,3,SF3BTV1 SF3BTV2 U12 FBP11 PRP8,0.8428571428571429
5,4,U12 SF3BTV2 FBP11 ESRP2 SAM68TV1,0.8428571428571429
12,11,U11 SF3BTV2 RAVER1 SND1 U12 FBP11 RBM45 U6 U6ATAC U5 RBM3 SAM68TV1,0.8428571428571429
12,10,U11 SF3BTV2 RAVER1 SND1 U12 FBP11 RBM45 U6 U6ATAC U5 RBM3 CUGBP,0.8428571428571429
12,11,U11 SF3BTV2 RAVER1 SND1 U12 FBP11 RBM45 U6 U6ATAC U5 RBM3 U2,0.8428571428571429
12,11,U11 SF3BTV2 RAVER1 SND1 U12 FBP11 RBM45 U6 U6ATAC U5 RBM3 TRA2A,0.8428571428571429
10,9,RBM17 SF3BTV2 RAVER1 U11 SC35 FBP11 U5 SAM68TV1 SRSF1 MAGOH,0.8428571428571429
8,6,U2AF2 SF3BTV2 SND1 SF3BTV1 U11 SRSF6 RBM22 RBM45,0.8428571428571429
9,7,U2AF2 SF3BTV2 SND1 SF3BTV1 U11 SRSF6 RBM22 RBM45 U6ATAC,0.8428571428571429
12,9,U2AF2 SF3BTV2 SND1 SF3BTV1 U11 SRSF6 RBM22 RBM45 U6ATAC PSF nSR100 SRSF1,0.8428571428571429
12,9,U2AF2 SF3BTV2 SND1 SF3BTV1 U11 SRSF6 RBM22 RBM45 U6ATAC PSF nSR100 MAGOH,0.8428571428571429
8,7,TIA1 SF3BTV2 SND1 U11 FBP11 U6ATAC SAM68TV1 U2AF2,0.8428571428571429
9,7,TIA1 SF3BTV2 SND1 U11 FBP11 U6ATAC SAM68TV1 U2AF2 CUGBP,0.8428571428571429
15,12,SRM160 SF3BTV2 SND1 U12 U11 FBP11 SRSF10 U6 PSF NOVA1 RBM3 TIA1 U4 U1 nSR100,0.8428571428571429
13,12,U1 SF3BTV2 RAVER1 SND1 U11 SRSF10 U6 U6ATAC PSF RBM17 SAM68TV1 TIA1 TRA2B,0.8428571428571429
14,13,U1 SF3BTV2 RAVER1 SND1 U11 SRSF10 U6 U6ATAC PSF RBM17 SAM68TV1 TIA1 TRA2B SRSF1,0.8428571428571429
7,4,ESRP1 SF3BTV2 SND1 SF3BTV1 SRSF6 SRSF10 U6,0.8428571428571429
9,6,ESRP1 SF3BTV2 SND1 SF3BTV1 SRSF6 SRSF10 U6ATAC PSF U4,0.8428571428571429
9,6,ESRP1 SF3BTV2 SND1 SF3BTV1 SRSF6 SRSF10 U6ATAC PSF nSR100,0.8428571428571429
9,7,ESRP1 SF3BTV2 SND1 SF3BTV1 SRSF6 SRSF10 U6ATAC PSF U2,0.8428571428571429
8,7,RAVER1 SND1 SF3BTV1 U11 RBM45 U6ATAC RBM17 SAM68TV1,0.8285714285714286
10,8,RAVER1 SND1 SF3BTV1 U11 RBM45 U6ATAC RBM17 SAM68TV1 TIA1 U4,0.8285714285714286
10,9,RAVER1 SND1 SF3BTV1 U11 RBM45 U6ATAC RBM17 SAM68TV1 TIA1 SRSF1,0.8285714285714286
5,4,SND1 SF3BTV2 SF3BTV1 U12 FBP11,0.8285714285714286
4,3,U12 SF3BTV2 FBP11 U6,0.8285714285714286
8,7,U11 SF3BTV2 RAVER1 SND1 U12 FBP11 RBM45 U6,0.8285714285714286
9,8,U11 SF3BTV2 RAVER1 SND1 U12 FBP11 RBM45 U6 U6ATAC,0.8285714285714286
12,11,U11 SF3BTV2 RAVER1 SND1 U12 FBP11 RBM45 U6 U6ATAC U5 RBM3 SRSF1,0.8285714285714286
12,11,U11 SF3BTV2 RAVER1 SND1 U12 FBP11 RBM45 U6 U6ATAC U5 RBM3 MAGOH,0.8285714285714286
4,3,FBP11 SF3BTV2 SND1 SF3BTV1,0.8285714285714286
5,4,FBP11 SF3BTV2 SND1 SF3BTV1 MAGOH,0.8285714285714286
11,9,RBM22 SF3BTV2 RAVER1 SND1 RBM45 PSF PTB U2AF2 TIA1 U4 SRSF1,0.8285714285714286
7,6,U6ATAC SF3BTV2 RAVER1 U12 U11 SC35 FBP11,0.8285714285714286
8,6,U6ATAC SF3BTV2 RAVER1 U12 U11 SC35 FBP11 U6,0.8285714285714286
9,7,U6ATAC SF3BTV2 RAVER1 U12 U11 SC35 FBP11 U6 PSF,0.8285714285714286
10,8,U6ATAC SF3BTV2 RAVER1 U12 U11 SC35 FBP11 U6 PSF MAGOH,0.8285714285714286
7,6,PSF SF3BTV2 RAVER1 SND1 SRSF10 TIA1 nSR100,0.8285714285714286
15,10,ESRP2 SF3BTV2 RAVER1 SF3BTV1 U12 U11 SC35 FBP11 RBM22 U6 U6ATAC PSF PTB U4 U2,0.8285714285714286
7,6,U5 SF3BTV2 RAVER1 FBP11 PTB SRSF3 PRP8,0.8285714285714286
8,7,U5 SF3BTV2 RAVER1 FBP11 PTB SRSF3 PRP8 SRSF5,0.8285714285714286
8,7,RBM3 SF3BTV2 SF3BTV1 U12 U11 SRSF10 U6ATAC PSF,0.8285714285714286
9,8,RBM3 SF3BTV2 SF3BTV1 U12 U11 SRSF10 U6ATAC PSF MAGOH,0.8285714285714286
10,9,RBM3 SF3BTV2 SF3BTV1 U12 U11 SRSF10 U6ATAC PSF MAGOH U2,0.8285714285714286
11,10,RBM3 SF3BTV2 SF3BTV1 U12 U11 SRSF10 U6ATAC PSF MAGOH U2 TRA2A,0.8285714285714286
6,5,TIA1 SF3BTV2 SND1 U11 FBP11 U6,0.8285714285714286
6,4,U4 SF3BTV2 RAVER1 SC35 FBP11 SRSF6,0.8285714285714286
7,5,U4 SF3BTV2 RAVER1 SC35 FBP11 SRSF6 U6ATAC,0.8285714285714286
8,7,TRA2B SF3BTV2 RAVER1 U11 FBP11 SRSF6 U6ATAC U4,0.8285714285714286
9,8,TRA2B SF3BTV2 RAVER1 U11 FBP11 SRSF6 U6ATAC nSR100 U2,0.8285714285714286
5,4,SRSF1 SF3BTV2 SND1 SRSF6 PRP8,0.8285714285714286
10,9,MAGOH SF3BTV2 RAVER1 SND1 U11 RBM22 U6ATAC RBM17 nSR100 SRSF1,0.8285714285714286
11,9,MAGOH SF3BTV2 RAVER1 SND1 U11 RBM22 U6ATAC RBM17 nSR100 SRSF1 U2AF1,0.8285714285714286
9,7,ESRP1 SF3BTV2 SND1 SF3BTV1 SRSF6 SRSF10 U6ATAC PSF TRA2B,0.8285714285714286
9,7,ESRP1 SF3BTV2 SND1 SF3BTV1 SRSF6 SRSF10 U6ATAC PSF SRSF1,0.8285714285714286
10,8,SRSF9 SF3BTV2 U12 U11 FBP11 SRSF6 U6 ESRP2 NOVA1 U2,0.8285714285714286
12,11,U1 SF3BTV2 RAVER1 SND1 U11 SRSF10 U6 U6ATAC PSF RBM17 SAM68TV1 TIA1,0.8214285714285715
15,14,U1 SF3BTV2 RAVER1 SND1 U11 SRSF10 U6 U6ATAC PSF RBM17 SAM68TV1 TIA1 TRA2B SRSF1 MAGOH,0.8214285714285715
15,14,U1 SF3BTV2 RAVER1 SND1 U11 SRSF10 U6 U6ATAC PSF RBM17 SAM68TV1 TIA1 TRA2B SRSF1 SRSF9,0.8214285714285715
