43	U6ATAC	0.23866037643127427
42	U6	0.24047864759939067
14	RBM3	0.2639196029288909
32	TRA2B	0.3434920634920635
18	SF3BTV1	0.3530886038625977
10	PTB	0.35640572018281
13	RBM22	0.4163103838026439
6	NOVA1	0.4207823480269301
12	RBM17	0.4312496928596
38	U2AF2	0.4353039461398595
5	MAGOH	0.4455747211165168
22	SRM160	0.45931003980539586
19	SF3BTV2	0.48154700476681905
17	SC35	0.4982063000638853
23	SRSF1	0.5151850213769719
37	U2AF1	0.5262420757776795
39	U4	0.5285517715858273
11	RAVER1	0.5429750847707504
40	U4ATAC	0.5483316133470932
36	U2	0.563983488132095
2	ESRP1	0.5651137648041673
1	CUGBP	0.5718708536045998
16	SAM68TV1	0.5791685095090668
9	PSF	0.5795370779890904
15	RBM45	0.6118973905351615
21	SND1	0.6129048110472259
0	CA150	0.6229190623617867
30	TIA1	0.6254607106000295
25	SRSF3	0.6279915474961915
41	U5	0.6349943486166397
3	ESRP2	0.635608629416679
27	SRSF5	0.6370829033367734
20	SKIP	0.6442822743132341
7	nSR100	0.6624895572263994
34	U11	0.6875767851000049
8	PRP8	0.7150228512457615
4	FBP11	0.7852474323062558
33	U1	0.7911690992186349
35	U12	0.7949039264828739
29	SRSF9	0.809794093075827
31	TRA2A	0.8266008157649026
24	SRSF10	0.8504103395744264
26	SRSF4	0.864047373335299
28	SRSF6	0.8817386603764313
