6	NOVA1	0.22343370681605976
17	SF3BTV1	0.3240546218487395
11	RBM17	0.3251050420168067
12	RBM22	0.33899393090569563
2	ESRP1	0.3553338001867413
18	SF3BTV2	0.3632703081232493
22	SRSF1	0.4119397759103641
10	RAVER1	0.42378618113912225
21	SRM160	0.4424603174603175
1	CUGBP	0.4479458450046686
42	U6ATAC	0.46352707749766575
33	U11	0.46504435107376285
13	RBM3	0.465452847805789
0	CA150	0.5072222222222222
32	U1	0.5320378151260504
26	SRSF5	0.5490196078431372
25	SRSF4	0.550595238095238
35	U2	0.556314192343604
30	TRA2A	0.5628548085901026
5	MAGOH	0.5657096171802055
28	SRSF9	0.5693860877684408
36	U2AF1	0.5727124183006537
4	FB11	0.5836834733893558
19	SKIP	0.5886437908496732
16	SC35	0.6001984126984127
37	U2AF2	0.6044000933706816
7	PRP8	0.627859477124183
15	SAM68TV1	0.6324112978524743
38	U4	0.632469654528478
24	SRSF3	0.6467086834733893
41	U6	0.6563958916900093
8	PSF	0.6605392156862744
9	PTB	0.6615312791783381
31	TRA2B	0.6740779645191409
14	RBM45	0.6775210084033613
3	ESRP2	0.6907679738562091
20	SND1	0.7086834733893557
29	TIA1	0.7119514472455649
34	U12	0.7172619047619048
40	U5	0.7221638655462186
39	U4ATAC	0.7350606909430439
23	SRSF10	0.8305905695611576
27	SRSF6	0.8948996265172736
