40	U6ATAC	0.21428571428571427
14	SAM68TV1	0.2857142857142857
33	U2	0.2857142857142857
4	MAGOH	0.35714285714285715
35	U2AF2	0.35714285714285715
36	U4	0.35714285714285715
37	U4ATAC	0.35714285714285715
28	TIA1	0.42714285714285716
9	RAVER1	0.42857142857142855
16	sf3btv1	0.42857142857142855
8	PTB	0.5
11	RBM22	0.5
15	SC35	0.5
17	SF3BTV2	0.5
3	FBP11	0.5714285714285714
6	PRP8	0.5714285714285714
13	RBM45	0.5714285714285714
21	SRSF1	0.5714285714285714
30	TRA2B	0.5714285714285714
39	U6	0.5714285714285714
0	CA150	0.5728571428571428
2	ESRP1	0.6428571428571429
10	RBM17	0.6428571428571429
12	RBM3	0.6428571428571429
19	SND1	0.6428571428571429
25	SRSF5	0.6428571428571429
7	PSF	0.7142857142857143
22	SRSF10	0.7142857142857143
27	SRSF9	0.7142857142857143
5	NOVA1	0.7857142857142857
20	SRM160	0.7857142857142857
31	U11	0.7857142857142857
32	U12	0.7857142857142857
38	U5	0.7857142857142857
1	CUGBP	0.8571428571428571
18	SKIP	0.8571428571428571
23	SRSF3	0.8571428571428571
24	SRSF4	0.8571428571428571
26	SRSF6	0.8571428571428571
29	TRA2A	0.8571428571428571
34	U2AF1	0.8571428571428571
