Number-Atts,Number-Significant,Atts,AUC
12,10,U12 PSF SKIP PTB SRM160 CUGBP ESRP2 SAM68TV1 RBM3 SRSF4 RBM17 U1,0.8421052631578947
13,10,U12 PSF SKIP PTB SRM160 CUGBP ESRP2 SAM68TV1 RBM3 SRSF4 RBM17 U1 U2AF2,0.8421052631578947
9,7,FBP11 PSF ESRP1 SKIP SRM160 CUGBP SRSF4 SRSF10 U11,0.8157894736842105
11,9,U12 PSF SKIP PTB SRM160 CUGBP ESRP2 SAM68TV1 RBM3 SRSF4 RBM17,0.8157894736842105
13,11,U12 PSF SKIP PTB SRM160 CUGBP ESRP2 SAM68TV1 RBM3 SRSF4 RBM17 U1 TRA2B,0.8157894736842105
13,11,U12 PSF SKIP PTB SRM160 CUGBP ESRP2 SAM68TV1 RBM3 SRSF4 RBM17 U1 MAGOH,0.8157894736842105
13,11,U12 PSF SKIP PTB SRM160 CUGBP ESRP2 SAM68TV1 RBM3 SRSF4 RBM17 U1 RAVER1,0.8157894736842105
13,10,U12 PSF SKIP PTB SRM160 CUGBP ESRP2 SAM68TV1 RBM3 SRSF4 RBM17 U1 U2AF1,0.8157894736842105
