id,CA150,CUGBP,ESRP1,ESRP2,FBP11,MAGOH,NOVA1,nSR100,PRP8,PSF,PTB,RAVER1,RBM17,RBM22,RBM3,RBM45,SAM68TV1,SC35,sf3btv1,SF3BTV2,SKIP,SND1,SRM160,SRSF1,SRSF10,SRSF3,SRSF4,SRSF5,SRSF6,SRSF9,TIA1,TRA2A,TRA2B,U1,U11,U12,U2,U2AF1,U2AF2,U4,U4ATAC,U5,U6,U6ATAC
CP_0268,22664521.6025272,4759758.48299086,103925.109950892,17524.0235713861,35164236.6244823,4105483.05071375,96289.6498604739,,53203607.5042777,217064.844889106,19618947.9248233,10712807.5856339,15801609.225136,20365195.7656602,45224972.221843,4251224.467811,1744287.04266697,5009986.07455788,8969165.61456945,34684064.0946666,274408.152651457,29506260.9389202,31729707.9588075,18011.5449135532,27656977.404594,70448941.4939697,13250516.1505223,105847513.481872,8030811.24192054,56713277.0716017,11784288.8421303,35026165.7914252,32224172.944213,,123743435.730007,217790.560386456,215782488.989043,14526572.4989645,17438970.817708,1371057221.89649,2448073.10780055,19876097.4219287,59245247.4606287,1621596.29643922
CP_0357,32195066.1439148,9203068.33941591,120197.808622885,,62579997.1005554,3774732.32993734,199417.434941259,3296.91186796118,63677759.7972904,50811.3759167833,18532998.1030609,8652002.10874865,17998431.7507859,31416840.3799627,50282450.2068399,8635397.74121058,4652783.77354271,3286777.8866117,5016527.90352767,53336209.658015,230031.016990837,35892036.2307755,38112183.4995983,24891.0549262767,43990389.708937,253034625.879231,14141617.4668872,125124166.035609,6890955.14310368,96263812.6009916,31645489.6875786,71148703.5280844,115624777.359965,,186850846.289425,71345.938143914,302428449.991648,12867433.7293248,12579007.722412,2213470353.48424,2595095.98426939,25500949.6931571,68143938.0723215,1240210.26683376
CP_0372,62357481.235012,11252642.5445122,86939.1603967763,9364.47339512304,47010751.3383703,7129789.96001623,569814.772174684,3139.97863875117,75255395.912792,289236.429750192,31155893.7156804,17747459.2771243,34149210.6375892,32556778.2841606,59942606.1263155,10673289.815225,2316246.0638801,4052436.5287779,5908142.30292723,45116266.8275296,234157.750594314,55891225.6663434,42927973.0181383,35387.365352422,50667701.5217043,184930405.06704,28951321.4930451,210957371.351535,14278944.1391967,131513151.664923,34089777.4054514,84366915.3797571,73277072.001585,,118809431.17934,75982.3515182738,564767935.672431,24768576.1544707,29764261.3163103,2592586182.02941,1801893.32453852,74110700.8441172,105901528.207273,2605734.95269878
CP_0378,33588734.3513753,4606848.84180592,534163.470909676,88.3093167968887,47218078.4924614,2937030.12574566,31542449.9352464,20255.4770107001,48203763.4174094,12027.2783570484,18968409.9212863,6454327.33721375,32491152.4279463,34867552.8674798,44367089.8395619,7374440.55692238,2382113.63017631,4283868.43602233,3819167.52355224,45134850.2337382,64188.9174077168,30436123.2844904,33798713.7939593,63612.1337890164,36973908.166957,258611856.944492,15445902.9475303,140519036.673379,3796832.83443331,115352378.860219,39246211.8893056,35811824.9608385,47983820.5080897,,257660119.800251,24272.158276139,457609715.48096,21537089.8911435,8228333.02203278,4826704238.95861,3697147.4991473,13990146.5007471,161430379.849142,5289629.55174569
CP_0468,14073246.5520578,2066648.0113735,156379.531563586,,34044040.0130447,3386774.06299786,266564.956986382,,24565641.409769,3224.72417594138,13815147.2195491,5462855.28868624,9647142.52252707,24487459.8684602,51326617.4568875,5690891.64966821,1194846.11499652,1874831.6727842,4164725.9521206,36094405.2425115,122311.936767075,18016902.6145437,17303087.5829471,49891.518381484,34483082.1734672,217007857.829277,6188037.71158634,65328760.8447052,2769696.46192589,70438378.2414628,22049494.9570947,30849294.1235868,49886582.0593637,,204371830.961114,47352.3703413591,240946976.276219,9565142.05308788,6658315.84193997,2148001357.80222,1272679.52209484,7219792.32459892,44499724.8742325,438448.761608699
CP_0512,49047355.8578014,5562810.35032949,108768.333778118,1660.71954518428,58821316.4766843,4268955.58532266,495448.507595184,1662.08938589812,58337394.6460581,64897.1956242598,24001128.2197058,10020163.5247365,21253979.4191467,44359975.2255036,61660427.5826816,8204321.0390594,4526576.92956859,6020892.9332373,5263148.99008145,58049817.4863481,254660.582337412,33618126.5899367,37035887.8109074,33219.6030745389,52700313.5948269,261313559.110033,19217309.301902,130415731.869483,5608170.54335409,102923293.504032,43217440.0705061,66304398.0797627,86128968.7452329,,152301054.916735,67551.6227845666,443468313.426672,10589707.5501087,13211845.7729081,2906786369.3907,859795.08855688,23576343.4810816,72713132.9095496,1280367.32517248
CP_0520,22463020.0803811,5358060.48969798,965182.077157334,15430.855617857,60801953.6149937,4226883.4557243,14149505.9331136,100673.229956745,44246723.4325033,401112.892697418,18267688.269479,6057249.60013428,27393217.1093221,18145768.9761503,32408143.0043212,8552645.85035349,613919.168707059,3053103.2028731,13462846.7057514,52199386.7117289,805596.408440388,27471752.2416142,26671124.352989,59625.7326580776,27279636.2064762,122881368.700613,9547441.21115144,111789991.983072,4693390.92164266,96796950.2125086,22014737.4530113,29555705.3247248,36846839.4313823,,143779771.706501,78857.0361827173,901294327.063838,17995041.0856687,11449749.7691311,5688372518.55707,3505051.01718439,17366235.946695,300000603.869809,9020388.27644758
CP_0525,76610706.2114846,8550823.90606593,175029.158507509,10123.2715893183,49384778.0549396,5018735.25575481,255286.715547892,2518.70598453861,61265121.4178417,55634.189023941,23370002.0780593,11641494.0520738,30807118.7714487,42884961.2251764,57277460.2236677,11529286.1311563,6471987.84541239,5884815.34756103,3287928.0087024,55901656.2798976,90921.9085120502,38791464.9592514,46649630.0781019,29879.6653636202,67195798.4679204,333790435.382537,25473495.2474132,191691055.043973,7469346.27147753,162685985.014282,57011455.1674462,93227364.0482855,113742842.239768,,136944275.502298,26162.2302927561,635113901.294603,17632927.7755099,18339094.4199788,3854354315.29591,785249.176719319,39993642.5722312,75176349.7536944,1162208.38153436
CP_0526,98880153.579288,8427145.06023024,279040.88402418,37787.250754285,94597725.934572,2544752.38677023,2440996.53440371,2246.55411260906,87947615.6273054,10034.8871412596,54173591.2928777,6853271.84780381,20003881.0716357,26790226.1187361,77951501.5996309,4945398.14544365,4181423.33221508,9854180.2137799,582549.067498096,104318572.373873,198153.297425437,117789129.567099,30077433.5600115,30898.218641936,84151628.1077418,474641291.317905,22687591.0259006,216164480.805952,3048568.30728599,129053132.506246,49160265.7098898,76537360.858718,89845125.4909483,,304834820.101826,37496.9647523867,188882426.884273,9362745.1980477,10931153.1669831,4494134938.37669,634763.225338333,4233369.54769669,8117833.76499439,182675.014670238
CP_0563,155856280.983119,15094427.41305,154354.637543717,52634.3752605902,79371994.4896756,4297914.59595045,435625.381813765,1553.93851468056,59680021.7919336,3139.6565871696,101580100.687523,9196891.11666846,40112825.5615352,27051901.4620908,130057666.582102,5089789.97531014,9147176.64294029,10326346.8853044,184802.352486296,67182858.6216998,17436.2768337121,156660449.489867,27730538.412013,12048.115905501,55829758.4889662,844065175.709264,29650243.6275867,350029688.307679,3691015.0836161,195393970.793483,83784407.7785105,83453714.4656719,182989659.718543,,221852947.435585,22217.7894807847,7710630.17128839,17315387.9772077,12864718.7786302,4535709346.28739,314230.440825928,5502362.83568882,9020969.32715477,90621.1192766166
CP_0587,45694980.2752866,4477134.22574515,352326.511985806,5702.94522461872,12901699.4068113,2398374.09896374,1271548.40203349,5098.41170766377,38098259.7006378,137382.483793582,1961278039.74877,4392619.46020948,21308551.323072,13004725.401415,54179170.7827236,3398769.77214139,1072463.20953622,3090477.93387309,3712663.53052206,32929371.4141407,1490.18133065352,42000824.1857704,25223008.8836453,56560.9150890202,35434482.0575059,91601625.2250243,20089775.2949849,224535993.092628,10616473.7193727,95349367.8322933,10963564.9060017,35934743.6299909,24091692.6617961,101131435.895472,203139000.983829,195135.789500329,1600476697.28678,12630921.6047647,10275361.1680592,5478942586.00393,,33595007.7616508,53377269.2440952,284331.961301814
CP_0601,112506872.808152,10608382.610359,206814.808062137,,94893776.0061841,2317747.91424899,423351.347754341,1621.554527731,79831868.3072825,5924.85390071194,68484095.8189297,7563544.23936379,62948255.9344298,66846705.0586054,138337158.507971,11862243.6079082,4143836.62928586,11162050.4960713,243459.281889672,101716712.139608,83290.1818350542,111656720.58526,39470648.3370484,111766.249120292,73341678.3571636,750143136.608915,54661730.1180727,377519776.914007,6494432.17390504,187131727.423809,61798247.2313458,71780541.9861325,131868276.456517,,392480334.189276,38745.8640230654,397792015.035741,7121035.11658692,10504787.2128584,6717310288.67764,298179.876165931,6245279.88980998,11351803.8445911,195994.777362112
CP_0602,315448086.629318,23484868.612116,1884057.41592256,,176070450.198093,4802461.67960213,204092.097500152,,133278483.523796,226.900449711785,112212352.739351,10467681.4985885,125910056.656588,147106003.613933,402451925.609315,29344928.845723,3306106.51774312,18652339.141937,306452.68919567,175447746.986974,33947.235728634,242382510.118369,61386235.1997713,2025982.12665963,179440122.077148,2545699715.00392,109487914.957856,848887109.13379,10693812.9097644,713332293.71671,108714762.225261,155200599.164223,262099512.093834,,988407024.621061,92136.1056560729,1354330284.95407,10288560.94116,12048189.3189122,18289820362.7342,227672.070734557,6985364.73049406,14949770.1408379,35805.0074631889
CP_0610,55133256.8971014,6702076.47918762,221866.706999713,10839.5348556271,39640103.8067008,1455073.38037819,228940.761325808,,56112194.8433403,31.1829981098721,82370349.4083069,8921973.39212962,51772109.6403163,57859498.7737593,177417002.730588,8657561.48271235,2968876.35500976,5673504.11282101,48392.6594811202,36691900.2564742,8920.44636747345,168299829.677015,13655341.3026213,144835.975502044,109283781.480085,1333793879.87655,58438726.2939451,480445076.731069,12566073.13249,295174390.373634,29685305.1879133,30893035.0018841,100569233.982099,,482189921.246549,91043.7573947375,126098882.780903,8606704.10089185,6841370.53543669,633797062.675486,294021.592122376,7021696.56068025,10594305.0535837,180941.042791862
CP_0757,17941025.0309632,4803581.77115223,102620.359480023,19.2350592095234,54049515.7833653,3352046.59238393,179104.137558817,585.494526612308,56826279.1370286,287299.486169796,11696271.0069163,6265520.91497436,16725207.066567,20166287.7454732,31986145.6237468,6260545.00201798,639499.433150886,1719607.4428632,11102436.7055682,49323546.4550357,659789.635025859,19537644.7788156,28573707.3045282,26158.2750088571,30936513.1917943,82709921.9558867,12418510.7831798,121885402.4813,6625266.35327892,74309587.3089574,22047393.0520953,40173420.1761883,31839439.4388364,,65342452.2819622,10936.2177511297,131977597.408944,10107932.5715523,13770576.4217263,1612079382.86126,1368340.78186289,19967285.2806773,51806618.0272657,
CP_0766,17420418.5957538,3980973.57345118,141192.609114871,15371.1821724548,36636220.1426948,2368117.41820757,39197.7781806576,,48588025.3677939,126588.8122228,14952474.9672441,7432957.15323048,15221282.3167856,19569140.074466,34111249.9898599,4085064.43316399,686456.648675912,1538652.698752,6152258.33665648,40416929.1199885,469735.541844348,21935277.7479012,24268219.1353405,13056.7270823382,24531717.4662111,54130816.7589623,9897296.88289454,92977489.0823663,5489304.4294023,40484257.8976371,11656594.9440939,26281624.1375661,31620842.1568338,,81064680.2721097,28432.7547952324,224820812.45393,6954864.81194033,10526439.2651619,1279231066.03241,778136.023209044,18430418.6712302,42154686.627232,883879.0097675
CP_0778,18690425.0241371,3960441.40672364,86862.5667182573,,40279035.2936237,2768906.60045633,1270872.76145218,4286.83422210386,47800883.6691153,80242.4517039279,16827904.6420766,6300263.25752691,19496246.180557,19472664.6571923,36035782.404416,5259839.00554465,809068.2634757,1514147.90610996,6726257.18491347,39336151.5091829,269922.053553303,29638919.3725599,27864953.482279,22617.6979639657,24427507.5022188,77801211.995905,11660236.5609352,124401770.178472,6782728.12373942,82959901.7630393,16970910.8596876,39034500.0107904,29638547.4806454,,92221170.8346023,22970.3683161914,219015645.89542,11396351.2779503,12091613.617255,1625305630.81292,1670482.31043758,17461859.10008,42076469.4576307,1501146.87940729
CP_0784,35361098.029024,14719550.4646343,460345.864586113,29639.055084814,20620834.8305782,383854.971864702,159841.18735165,,69504583.1101944,1311.07730792276,20071559.2785936,13637602.3900703,49888757.5830737,17933435.1003666,72548270.1153745,3081003.50906815,,488526.758875272,857340.417855769,24755372.4337367,,71651783.8784351,27271758.5924909,3180.48300077472,40029472.4021002,124439214.807591,24493323.7333531,288444176.75598,12664082.4611755,76880131.5003087,24701162.8902539,39488542.3952063,39476697.1223497,,90405089.1709518,15790.0735306851,9750414.04722569,9190722.41883304,24018213.2509398,3203664098.73201,432426.803473576,10171892.8073035,17534830.2580556,1486115.50040626
CP_0819,766438138.843472,2456607.01039753,222555117.45419,,51281041.7793208,1441485.53473262,142097913.817049,,126824587.293149,6480.35762443525,22724303.5224149,2345468.36655454,293730219.036662,64664558.930822,423212632.386233,11804243.8153859,70930.4772172537,5709095.48712393,4786022.44835719,257890026.885863,277822.45603129,130509198.421581,130832030.7945,20312437.4766153,74625663.3829418,202925236.559393,166370979.876237,4638089726.14721,13304717.5903832,47787940.6269685,6450014.21457368,542341371.360285,37968547.4859582,,184891635796.135,,945791253.104998,234057995.259027,69153728.5421803,21124719491.1676,1552639.92823831,457095784.613828,231019898.635696,16946899.7987298
CP_0828,31431821.4845742,6510983.51056241,82221.2032253809,9085.22468114386,58952455.2983757,5162243.73214742,101399.133519089,,62763285.7256395,74115.8326551835,22701044.0725286,11491368.6058894,22981517.359479,27147881.6118999,55574446.5620432,11702752.7652149,971903.254295511,2533389.25045939,6903863.07622498,43109536.9842383,268979.660967694,41140601.1504714,27454152.6744595,19891.7382913888,44628665.2266682,121813592.710801,19161737.5020412,144149870.185377,7402086.24569942,94535419.9811248,25733251.8978881,51176312.3087572,46555669.2543961,,165851865.111879,104445.671220962,531524220.49134,16842925.4270477,20892278.5976109,3942003519.58253,940431.477611847,32018002.7743019,133460027.411797,3412410.40488905
CP_0832,63849829.8406844,17215456.3240019,716847.133086686,11406.4579236644,42994049.7773728,2516717.93068715,6493068.88735649,3098.22297390156,88191977.7617283,31756.941734041,35580660.9053287,12494758.516039,73798276.5855256,32799830.9328097,98985573.3166413,3196187.60448564,1886390.63417928,3365029.54849409,6553114.19975691,90657025.4670222,,76959620.6284908,40753267.6443844,120361.806391527,59522586.3046964,214945231.64047,18921315.9381939,416339362.432538,2789423.0094223,131070216.997219,22623150.6944857,32830884.0176197,30609335.6264615,105324638.113731,171133032.28371,243969.080094672,146118796.732916,25394300.6437608,32664827.81233,6829910645.42136,2968727.59327232,9503747.09213215,153518835.491061,4210026.61616877
CP_0843,47442476.3760621,6829986.28238597,171579.652189768,,40887589.6938446,6635284.34700383,1105252.34959313,14010.0267977993,52928119.133801,23880.4380253203,27391187.8252328,9911349.45475587,30140347.8095376,31143098.3433041,60288760.6716354,4480955.27908522,2249629.88579067,3497735.07560215,3526158.73036832,51855978.7012078,11595.0840407868,40109433.1140886,31957545.4159457,11238.3201640789,48892680.6757685,163420845.141485,15893729.0385488,171213834.99634,1485218.02029754,100677365.341944,19066387.9593922,34197253.3219583,42578156.22991,116516599.31362,149331173.782173,38035.9087503422,261737456.427962,15660900.4597475,16210527.8375272,5753068729.94674,2557483.93910926,23611754.1960027,86336248.6412181,1401053.05590132
CP_0862,18312582.7386531,3917715.28169963,109021.735425926,6543.58219078324,41176711.9880722,3064946.67763467,855104.798108304,1535.5656964661,45124714.9009121,94152.9122122508,15859606.4533016,5624928.54631047,19862919.2928087,17506786.1417229,28502771.6807794,5145103.01733973,818355.847130342,1431723.08747354,6142064.45103773,36003946.3115785,213259.37415257,25144647.9020591,23932116.325348,16342.4110725954,27690522.979124,76939744.7781491,12787211.3662777,159735781.915162,6134387.22299763,66621790.0593706,12856816.1638854,30872695.4124636,30458346.5986812,,86018547.0073176,34938.3646235785,325111541.840607,12764335.6159007,11551178.8814013,1390211144.73648,1302170.92087462,19507184.4431042,57437347.3458695,2730314.61776802
CP_0884,23712396.497007,4077708.79672175,345793.13469934,7514.08640552006,46800171.3941333,4571768.63521076,10588874.3279736,784.299882325091,52200413.2164115,355387.291912703,17740428.3083265,6995084.02840507,24328505.2430544,20216436.3568802,34422603.7384297,8388272.81008216,941003.780318555,4982678.75695685,9679808.15809739,56907750.1234936,793688.664248206,23393773.5426267,24778803.0932776,33939.8687909192,33907128.1258757,114278800.052985,13172777.0384492,113085291.830751,6374694.81032314,68313488.5918824,19193817.8511166,33054460.2737899,31059056.7124601,,118720727.473794,61853.1776416614,457203524.707067,13458854.7336935,12627310.4195314,2367028953.17982,4607858.72779883,16967524.4935278,230555493.938663,9614204.14239139
CP_0913,25717314.4293978,4587654.69393097,108100.208310652,2656.53625205029,46490685.7125335,5716180.6963388,666423.112718251,1054.02908131463,40270261.2013891,203249.252318717,18367878.9905783,7600895.56643072,16691827.6878383,21667749.4956598,37263697.3072493,5624912.27968968,1151052.58603875,6268938.05655005,8226536.0754222,53953328.171113,369821.09636198,25366358.9472557,22751890.3637162,50273.4074873801,35604599.1249927,117323723.287017,15234872.239875,108677339.875473,9810768.94865157,70314800.916748,18651171.7244155,44424350.2825582,33518282.8357934,,169878554.945345,305616.82765318,336951248.550265,11712548.4106952,13312874.0548429,1560919716.15519,10990301.4107459,16137331.5212332,96664387.9834557,2071112.25705005
CP_0919,7487986.47841185,5314703.28536377,622969.923274417,688.09994983374,6680086.58618685,1173399.74516776,3751236.11746676,7206.17140826511,22812349.9526187,10753.782993719,5529076.40324224,3813526.57695134,9949851.29703255,11897731.0425584,15471671.7397092,923814.525342187,88660.4056656374,269493.18960115,3087119.69444229,17470484.871735,45790.2866425552,3729547.05387044,10484339.4742167,180366.814076243,12907616.1052336,30411600.9415641,11609935.4648576,104575615.01721,1614368.34040881,102275065.73275,2865304.1288381,38729647.9873952,9642295.60105654,,589252893.442153,129656.740760206,4594335070.78959,20159065.6279802,9572894.37732657,11969234689.3522,140269.483180114,22908569.0351867,209481177.751494,3128882.33203997
CP_0956,35689690.7488022,5490804.03654193,68088.6516696329,4713.46226580563,56919941.7076808,5239477.48877921,399539.771668719,550.562945748346,54862351.6807337,479118.364314195,21041510.8591736,10148511.468585,22151044.7786113,24418005.4385187,49302678.0662045,8370549.43859576,1535201.08399869,9398900.95015729,9155371.21092449,57940365.4854113,647692.63219839,25142333.8963598,32113058.2856347,17513.5095792959,30806573.7941458,118437510.997693,19680440.2857509,118345640.705769,12124897.3298459,71401467.5098337,21084318.8036308,42899490.4040081,35499225.2236821,,79915016.2257131,94095.8813333176,533885974.124601,14129888.3364918,18683044.8676651,1269942580.37933,6365841.31071986,24906361.0714898,116821023.926167,2892101.57450899
CP_0960,50365651.1682885,5742573.47547802,364528.769417897,24783.5503548447,50131086.2704093,7442458.48917758,720562.674873809,,47106227.5320151,62560.5007071782,22283446.8909842,8163380.59866412,26316206.6702723,19726424.6253219,32179651.8599148,4367240.7988875,1919327.55066352,3632747.84505625,4416946.79395815,45491333.6692538,17400.8323551748,39759849.7030819,24451965.1528049,265792.041246952,40212646.9888947,175460586.938234,14968094.4539532,149507448.62691,1640164.55526191,86687875.9961978,20532641.7593734,36381782.7647491,48572631.3067655,99357664.2133255,209920860.039777,104267.778390251,636778749.668862,14795597.4035959,16149263.3783007,8002903575.04813,6722383.99097496,22863379.564852,100368148.202541,3778887.23302001
CP_0969,63332802.8882714,11466622.9148338,93450.3162296949,10574.9482285522,40433718.3627906,5893454.18784748,50143.4335094947,,77791129.5085441,209499.050454225,30695670.7706551,12329195.0920572,32193224.9564507,31072541.4220166,69816848.9628918,4361295.16049309,2170254.09568212,5004910.12648185,10333010.4141882,69388117.9449794,63675.5494283165,44682812.7156543,36901834.3821095,19189.75486247,51625583.7396257,140080494.418113,26474474.2464283,226451733.610393,3455476.93324843,93203409.4028622,24509605.2201375,39178252.6920369,51703964.4460912,188001020.476427,149532854.133162,322241.156840189,577886149.157963,16333586.7016797,24401270.170369,2561417042.34153,919611.778823984,40326678.7618067,97328717.66341,2609276.43970314
CP_1031,33750793.481037,4983613.54839559,147689.367597846,3905.78096027689,36118214.5836923,5347072.75489301,228889.21767195,8998.11589737683,51508940.7447708,212972.894286621,19562331.5452499,8017084.7717555,23137307.2702368,20018035.431395,40469808.451671,6910975.26010522,1315998.73146711,3026112.04926592,5193188.20322668,47355695.1745247,260045.296395611,26740309.066126,27700946.0687113,92759.1976930111,33520344.7813451,94828435.3389963,18757112.9031617,142172603.893875,9028081.32288719,59608008.207431,16758270.6520929,40649942.6494857,40488250.5008958,,76618166.5275861,80903.2618460219,742932827.811771,8096885.60758509,13555769.4238973,2480659930.9766,703489.286838839,28101415.3446991,122631250.125459,4949057.37106737
CP_1037,56801116.4153901,9005126.35078179,102336.373010218,24225.359714371,40579554.8610986,7238844.33145205,57564.0990081586,45.9293573365984,72078331.8451256,81160.5071021588,34660402.4984419,14732575.2233519,33411084.2370588,49424518.2158129,76730068.1227614,4099325.33722839,1709023.21712899,6501196.80846977,7151116.00594862,83291289.7812562,17258.3648371835,48211220.4324998,39035521.3120667,35188.3939342037,64340914.893057,168250194.949772,28704178.9154619,230420153.937004,4173714.69933005,87745695.7507361,20330220.5259813,45226846.4575365,63611781.3790129,149201292.504681,110632530.181817,121516.336941495,473906841.684173,19022257.659514,30814374.6973805,3252682786.03091,574652.310185912,29295518.8577495,88943973.3138181,1548224.77273375
CP_1060,39940471.6204392,6999859.04180456,115928.57037417,12650.7353625578,42638048.5569549,4716313.23634163,386019.933444682,4354.88276660148,49416357.3650248,105224.333927076,25839250.4870373,6642817.70601664,23090554.5711008,25413640.0113406,45030197.4209533,3613409.13305092,1551622.19686451,3537305.70232419,8286932.98524985,60563174.7047623,89610.9319547791,30932541.6659625,28084263.9990721,7630.36570290974,37144775.865025,137572881.158149,14879140.8087968,138351260.763828,1959215.92592421,94542636.807369,15887166.4880089,32018943.2912934,26188970.9057518,116718489.272987,105662382.815355,1822094.2666406,861024052.081336,13393626.0813857,15032924.3896471,3171905998.6662,2311983.83924401,22356051.3345083,80688496.6481239,3351005.70225801
CP_1066,35738010.438248,6732214.55373439,287685.38734534,60140.4309199568,44432536.4061381,7611690.38091342,2199587.33708737,3088.37145305398,47231001.4208068,366174.74503652,21023317.28959,7485990.36060634,20772183.4702267,25752273.2433108,54909946.1937233,12077165.7316476,932903.258461363,2314336.80528003,9434206.08961017,71208872.4877724,445298.04493795,39059460.4347253,30120672.2056839,95629.7302384919,40766581.5228501,143370002.048236,15561294.3145691,190451602.785364,6299510.45920974,93449256.0974171,27686119.590456,46310511.5086278,47447800.0033684,,237679840.918954,336299.529825003,1220901419.47936,12623099.0699709,14260392.373305,6415838515.27803,8339680.22812056,22415223.8384615,187900606.983536,1961022.52428029
CP_1069,49296025.12965,8411021.51693135,127526.3823324,30102.6731309339,55461966.7438808,6887921.31007646,532925.538640756,2123.78744617874,68773361.4255032,306861.03780529,24032386.9248738,9347675.17482992,20916956.1313648,27160439.0779685,46697464.620614,6685788.29471941,2143576.08841379,4579562.41578115,9110289.01112463,63492152.8059248,151711.477764794,34686222.3432949,29608474.2344998,145762.774333968,36861104.5733813,184435574.595454,19117710.2062378,174857676.248279,3294800.05554941,92696156.6849115,32504671.3235811,46873921.7895595,58876181.4925455,149966649.294329,184898366.596436,143783.683654903,590755153.443942,14240367.6829814,17493573.4741509,4749300267.10015,6470542.20938495,29966885.2393475,105041888.550188,2364348.93208207
CP_1070,28295070.018475,3745104.61813726,139747.953428934,,57356770.7041411,6230534.43234931,332604.73184142,2128.1572331694,47496631.3310991,341754.092272716,18619398.8454755,7565211.79278184,19526666.7561429,25936215.6443967,51952561.6789549,10246701.5352521,1045982.14122195,4967142.91667236,9571814.97124018,62487167.8026823,632336.227827152,25817161.2027987,26079248.3283379,37175.6944752738,42926251.4688642,115015532.685863,17010421.3123058,122736733.670281,8406788.21992493,88471352.0390481,22607035.3103659,42265730.8287971,35378621.1556968,,158500868.077746,288869.980827456,671077215.537061,12022188.6945339,12562898.3941454,1697408519.25712,11011133.3050209,17814618.3845414,95696469.9878711,2807332.46661539
CP_1117,53833976.5082642,8855508.84721964,325582.951059585,,70868922.5476609,10392039.2121082,3740453.19943869,,80998662.8943574,1326284.86406607,38674617.9946081,15274909.8156226,44472180.4566531,,67645891.6570455,13453309.3894328,1925108.07929484,8907376.33435487,20482324.2803899,82421319.8106825,3013081.57613245,59228046.9299277,47942423.6460928,233166.316846473,62121568.4962328,232636114.896856,37272743.6506248,327843941.220988,31791358.1952565,115129078.868004,35146526.0098279,73312129.4102166,89157863.6327195,166418615.96667,420037023.799627,716836.569884181,1216302739.13555,19506974.8120808,13474948.8893935,5293498876.53741,5158090.53835828,54520834.3558151,146188387.922864,4712352.89860264
CP_1149,27486874.2109981,5443442.30437638,73287.8068217974,24427.6188019622,38179034.7563565,3782724.37574558,363293.836480495,6495.19227018113,51862594.4998858,198390.044348304,17350965.178551,8504667.60997919,16852863.1007341,21506014.3232726,47118056.736992,4994880.64684707,999521.825678633,5223798.48706267,7893298.54094193,51503171.1669712,502550.937647812,22357452.0025558,30397562.9425394,13561.3496327344,32722619.1420106,82565190.8131388,15565331.032056,83104230.1407629,7108066.3821177,39951389.8142209,17073254.096026,30157774.5046687,43932256.264671,,234794686.332019,121694.104693568,447336783.385446,12997706.4754681,15098380.3997386,1034932455.06938,1565037.29913815,32029276.9530005,93697599.9559906,2849172.899677
CP_1176,29145834.3443132,5582048.72057664,179748.203672553,3452.14404270378,48331683.2567955,4516329.37151477,2730083.64339039,3665.5139182134,50399190.0682763,97656.8533037866,20318847.4824372,8794180.92589056,20837737.7783668,20756767.5367887,32766001.0984688,5367605.37773935,825485.157985852,4774157.88942499,5509410.30633338,41055660.2886455,175760.040219113,25513305.5997443,25118215.2094711,49731.9577985948,30601737.3133271,100953530.968729,13810278.2314354,109952418.541357,7353792.12387392,69059752.1554962,22047819.5863188,42864145.2433025,42697705.744986,,109318436.937173,40964.7947105048,173955453.351883,26951266.5082709,14639675.8173897,2139642394.71942,2395053.48266455,24996331.9266375,98117706.4528835,3103895.8428655
CP_1184,28799397.2677421,5201279.68962343,636913.14982422,,36970780.2056828,3076067.49048552,1667180.7765804,,38847812.9043559,68691.7715253059,1197460583.77247,6230204.53172242,22625164.8739027,17520143.5186281,32027984.6356565,4607457.16851698,1286585.60301531,2578348.07731444,5150178.08494452,43143831.8588524,1536.6322348901,26683661.7401939,20372047.9742591,211811.9651692,35982220.3800386,104728736.757171,12747530.9512645,161751307.19356,7294600.85881595,83155729.5578693,17441926.8634372,45305731.0263764,38078231.4562424,100186263.029664,173422278.970028,68134.7518595597,1308587164.18592,9547228.27581486,7436275.15663378,8026867231.38247,,21873298.685632,41477409.4003369,57460.6770112074
CP_1188,20283749.1997067,3506845.16508367,180453.408953268,13348.3267526641,48515106.5824107,2687179.52575521,50046.7464741497,2563.75519380845,37820618.0637182,138094.752510193,15510843.6370783,5878250.96607296,15476702.9224814,16344350.4426734,27361124.1629641,4454457.9518989,700615.68917442,2763684.20964021,6186195.29222087,39782294.0189946,210541.280055575,21801989.6233938,18802448.6782518,19616.5428162188,29406932.9712808,84282016.8818858,9546678.09770002,76141513.4370256,5275623.44150793,65624857.5673014,17220546.610635,34634704.6237197,38160467.7186829,,92703151.6532456,75288.8991213479,632231010.531928,17988189.9363393,8499215.65975999,1057191712.74633,2899067.63297051,17035656.2227235,58884475.4265664,1616004.47287205
