id,CA150,CUGBP,ESRP1,ESRP2,FBP11,MAGOH,NOVA1,nSR100,PRP8,PSF,PTB,RAVER1,RBM17,RBM22,RBM3,RBM45,SAM68.TV1,SC35,sf3btv1,SF3BTV2,SKIP,SND1,SRM160,SRSF1,SRSF10,SRSF3,SRSF4,SRSF5,SRSF6,SRSF9,TIA1,TRA2A,TRA2B,U1,U11,U12,U2,U2AF1,U2AF2,U4,U4ATAC,U5,U6,U6ATAC
CP_0156,0.575135258774316,0.715036184265308,0.0271912674948843,0.157722535416368,1.12899995582113,2.45294680411432,10.9847830907864,0.0721586584351578,1.03210124444727,7.61291687746958,0.929305539415443,1.03197721698554,1.08786839538845,1.83007058677001,0.697339093378353,3.58471354000849,11.134814944071,3.0959027666753,2.74818376320379,1.14734391343482,15.4619816350582,0.792267162371886,1.09568812577231,0.0114361756225218,1.52664736979386,2.18616201307863,1.17848846827019,1.40824416878716,1.98528582209596,1.45956372609523,2.25718971028609,1.23193264957743,1.13603208517119,1.20744441864173,0.315543496234695,3.56445007588968,0.115135000356594,1.51850360225202,1.38690337765221,0.266096600409992,7.60441437375435,1.20286192828686,3.57181841201066,2.29736707895643
CP_0157,0.967992063310641,1.141977279439,0.870140135005865,0.71137908735371,1.86923787411843,0.997294791527107,0.571235421934337,0.599917666151881,1.36727713420484,23.7593448138282,0.745447367312717,1.04849399272518,0.64479854174188,1.15694334602082,0.728934131125148,2.02682888492217,2.09024672130415,2.0772993696274,5.92390328545604,1.67865180854906,19.5762505070563,0.866564651056607,1.45735782962413,10.8315975597957,1.03627132167345,0.885515003828875,1.12268129386254,0.781291717229978,1.19839872161413,0.871497621919123,1.23687871000904,0.778825304544048,1.1784655310415,1.09474416151796,0.974974537272293,5.13986071359644,3.60808152251276,0.569624596871987,0.84067086353154,0.588173483432608,3.00318715967673,1.7395263690652,0.398917752139496,1.34747701884227
CP_0184,0.818857158797196,1.23815856610352,1.27694795766245,0.130720675629129,1.70759640110827,1.34715569286215,16.1813285086643,0.434923115129393,0.900909698885073,1.72544507596565,1.13820785365141,0.821193242665481,0.975626086088259,1.08218196273847,0.814372389678394,1.84337971304084,1.31446003894322,1.45619901420908,1.23733832320226,1.11445816186078,2.09619512639134,1.07529716464629,1.0181529207324,2.9434327627061,1.43112266009619,1.30630353226992,1.04439085186385,0.66704041838542,0.852016834875245,1.24409260195242,2.2912013063893,0.838285901371903,1.10109039444443,1.14494310976738,1.8502062405674,7.37075790457127,0.441482080110767,1.16608847736763,0.928349038610955,0.868099786370081,3.93210959965139,0.749867766925526,1.67604480410477,2.960781058749
CP_0191,1.27299431805681,1.0989831802676,0.483528690580778,0.810239478242353,1.17503657318971,1.12468684228156,0.339014063157961,0.325129777828685,1.43050540344187,2.07638443602231,1.25352180665308,1.47547978604414,0.877108822529666,1.07753410166556,1.08991706143446,1.35601847097532,1.98366709138215,0.997974905427336,1.11725989820519,1.0565682098459,1.84556776000752,1.23763076790117,1.12634756243941,0.751574483089005,1.14157919566497,1.20039455250621,1.18702955152204,1.14716373702968,1.39698747336231,1.27712872452727,1.53472272242939,1.65317575420996,1.4034264429113,1.18540744783717,0.921097910995599,1.21855361608835,1.11780542715016,1.19016395901397,1.26886443233993,0.707711704633786,0.984767992636394,1.45999024916864,0.848928568619022,0.686154840000021
CP_0193,1.9814973581647,1.03573861269982,7.84666129972241,2.09185004164456,0.466438763327914,0.683059506042638,0.899314656193393,1.58282575347572,1.24844853176915,0.261222969133939,1.56465944946868,0.558770025715448,1.00438095410336,1.2658199736456,2.10825145644916,0.69118595585934,0.340899687210367,0.328206795214569,0.955073111160614,0.8240626309939,0.643305409920088,2.17801680126277,0.414884586635434,2.54623629248197,2.73949656546543,0.752077561410812,0.649007023474604,2.68505361186353,1.00995346284915,1.56054278109042,0.410926580732592,2.66383544856607,1.16559577257032,0.984341184372537,1.5238128771979,0.775781861178683,1.17970563884023,1.48144006289931,1.23430037585162,10.8919600260309,0.557870652554207,4.25353976167858,1.61756179836224,0.82114556130011
CP_0196,0.690472111084163,1.35570286249444,0.712426097764503,0.230174504659964,1.62167631294053,1.10830114688754,0.180407795455936,0.473382461926235,0.872524323661317,0.316705930743409,0.870602339528721,1.05012666079454,0.706131721527886,0.968410816277827,0.704599347358503,1.20993248920065,1.23790695459298,1.27406587825367,0.901158691639527,0.676082162913845,0.624392208879713,1.15223560424299,1.21580697423769,0.232847269197474,1.12064976944132,0.868943526436806,0.985164455321586,0.74665216842692,0.845090917100525,0.944798037638283,1.70692696657784,0.591845602346769,0.837281975954961,1.16868074812175,0.867179795927244,1.94117090867438,0.209959365320342,0.815469772527541,0.935965788513292,0.720359742660748,1.15518519308083,0.615759148662568,0.736377866863439,0.5194578030497
CP_0197,0.768097273061641,0.767813279620274,0.697541113800167,0.643467367452071,0.983541916986173,1.12649598543955,7.93404729674186,0.000533837564670425,0.666041076291736,3.06419268725228,0.478613205856533,0.647560630541564,0.839410823469851,0.611803715982604,0.542090971702483,1.48743152274244,1.19263173002087,0.835713335565415,1.46011786734763,0.696727801581681,2.66850954836532,0.828954762505814,0.735320842766871,3.26558642094764,1.31937123456318,0.801799946433051,0.84349633830467,0.652009650310286,0.480333039518137,0.963904729839079,1.32341176959149,0.959667410594761,0.777886452225644,0.989321974542094,1.13849090079628,0.956070241937073,1.73312992077417,1.21828415409724,0.79596280347723,1.09584770364924,1.77454200262717,1.05005371274223,1.1341543068565,1.27877899197142
CP_0212,0.952521235988828,0.990134202876272,0.530538491260107,1.66561169874675,0.871159531715202,0.624792077353445,1.08922921720741,0.858214564911722,1.60526183467338,0.755386571675021,1.462262011868,1.35571003476892,1.18810943093135,1.38355113453505,2.65137541657872,2.09000640400329,1.27058991539706,1.08456689751697,0.993007534950406,1.15670301774734,1.18470995889668,1.08413290399982,1.39104788256024,1.19491077909386,1.9057490404031,1.23424037404258,1.14714990825356,1.17427469159762,1.78644003048022,0.849253781826052,1.24331751574048,1.043028857219,1.21588415285766,0.908887683884503,4.87060948724653,3.13339823076383,0.579961013675651,1.49286551014608,1.72570803628651,0.62178537162419,1.50746876945464,1.31056452492104,2.83453836208469,2.40062256417606
CP_0218,1.03449250441617,1.24271470563664,2.73667867881743,0.194741580110505,2.01132509440344,0.759454597261446,2.32801427409357,1.24649442761774,0.988170988738288,0.575521723408744,1.38476040158268,0.89262481307342,1.04028741888357,1.03564245463615,0.557328294701167,1.27140261078913,1.08429554713965,0.674081689855182,1.12977382624148,1.18552636768798,0.707929196382232,0.814090868395135,0.910540150655376,2.76915589436197,1.33163412617114,0.815768584954132,0.910154095681092,0.866166483661656,0.940597688688273,0.940075388839821,1.69309927628631,1.13965424965426,0.927176143833899,2.13840563822393,1.44786149844844,1.52047464481653,2.59994135027648,0.761125346330406,0.54367545981502,2.28295921806722,0.527989986030329,0.880574695303471,1.17079778540357,0.475619311818714
CP_0245,0.762593513795303,1.1144810910165,9.40725776540256,0.308827314283022,1.16344773917002,0.301836056527321,1.87324712358087,1.0347831203956,0.648786503876562,0.499866766904576,0.583786509567141,0.502175290829103,0.781369959728375,0.444707548529485,0.398650503836089,0.900180809556316,0.129845825057238,0.328448812364073,0.757115428455982,0.512624078959426,0.200701331063544,1.06111738083218,0.636888826631367,10.6063061448861,0.388647283494405,0.889974279245818,0.572083749932835,1.32290024636768,0.262984364767574,1.97868589722087,0.836678123326912,0.873682577004836,1.11628104403735,0.849267186299607,1.17532858793608,0.157095682571715,1.76051601667501,0.920697307291304,0.433507148403849,16.6328212977586,0.102190548418859,0.556239975865649,1.10246078724424,2.59247088069998
CP_0268,0.647861287421559,0.639684779004033,3.04054581515479,0.709246614311722,0.720522582194398,0.575254622790276,2.98761602404861,0.0107191603069156,0.647465058861761,1.41146668469512,0.458101073210138,0.558822436123176,0.725794713488397,0.489338105632094,0.664426270361578,0.716206254899475,0.454347361527475,0.446942683287736,0.714696370921393,0.536117292337239,1.29663893438073,0.81791904119926,0.572540830516108,1.98732648065623,0.549776019303622,0.610781441757786,0.689372214505132,0.779629307035834,0.663160801294959,0.743154013797515,0.66550996873983,0.529636083694303,0.526063226710454,0.900698483685082,1.27996790797903,1.8520895642318,2.06065782714295,0.753440266598627,0.542167667022532,2.07519813720571,0.889322162474469,0.595574711916793,1.37412556479336,2.17747243222455
CP_0357,1.44270241507725,0.779594496279433,1.17279709752539,0.469488502317669,1.10814636986316,1.50907485063738,2.94404472827485,1.66898626678611,1.37074911300382,2.79866971367434,1.23023501040678,1.2027330028723,1.10777874795935,1.34733511767574,1.08513763638368,1.62008449315943,1.24781058274052,1.29136708699327,1.3276184813978,1.12753991036789,1.17074575658012,1.28610152237684,1.09855730297626,2.67254580432603,1.47505825866877,1.4999509998603,1.44471702427934,1.1636113094653,0.975495729507392,1.40956185104572,1.53395709531902,1.23277180781209,0.82416474460674,1.10237617621003,0.87282787566106,0.430256581591704,0.711683116673302,1.15442534200859,1.17605097625638,2.22714532337288,0.393602747662507,0.967332918393853,1.18003738518484,1.19701874912173
CP_0372,0.528589550486778,0.650216217616366,3.70924572100884,1.99121490770464,0.921499630119778,0.75194243574422,9.48886770818417,11.4497120320899,0.794079970215227,0.556851174146562,0.711311714279088,0.768360651239693,0.82205261674982,0.761653268717348,0.454088397196273,1.01567279937244,0.47409554354901,0.682073155918521,0.899161019639713,0.808208064089074,1.15201861767847,0.694171552320773,0.653592890453913,1.83902878628755,0.831425605946616,0.763535878288076,0.759004794937544,0.810805654864022,0.700723443525579,0.750322326482367,0.677077912857717,0.481986268421172,0.554499257340953,0.539598813764294,0.893975808255915,0.574965507852193,0.86438850730886,0.773742643817054,0.548577349602062,1.82385639178254,1.55356286875866,0.532445509365101,0.922963846396367,2.0446724337432
CP_0378,1.33327792221889,1.23152604911931,0.903614019627269,1.4817175043406,1.49216388837499,1.05036761920338,0.545141646574096,2.16907790699901,1.37254062205111,3.58306481799967,0.993149173458743,1.18344278899986,0.835774312848417,0.997968655878002,0.98221261726894,1.56880831321739,1.38499217591597,1.06959879869832,1.18546519579877,1.2083150123924,2.3023382445887,1.02375872699446,1.15838015662017,0.889736594927564,1.08216649483714,1.20172066249391,1.06457339375922,1.00910632740617,1.00553114498617,1.12640565190671,1.36384663926807,2.27427938378687,1.3915657135749,1.31769946235866,0.590777299475826,0.667693191510733,0.637970193739947,0.887151031167639,1.24735381000822,1.26729868673131,0.43713037306464,1.49522296141499,0.771747748194704,0.774545838788715
CP_0468,3.0317767749478,2.96392911522459,0.577745683100304,1.13967007368687,1.37590865593326,1.83575326633643,1.01982546847267,0.178657822767004,2.26781240641297,7.03883567963672,1.74342585998516,1.63098200141233,2.00417822949327,1.56941115593818,1.0767048305568,1.68324409349509,2.71369840770553,2.16221663649517,1.0355993492141,1.32499968912499,0.735937900040148,2.06430697107523,1.8990154097792,0.93410937047155,1.56454089045666,1.39296446593387,2.71274719361797,1.95106007675169,2.21304099950055,1.84868414507855,2.10170228846609,2.10783437599959,2.37145595846453,1.64901461541119,0.636472617001151,0.864323850002397,0.572935544644791,1.33940102149147,2.13363492610984,1.07974223828814,0.935915925437612,3.13097008458109,1.00603656119973,1.8830523997048
CP_0512,0.275700575933374,0.384498997431175,2.17724137359208,5.42025028408357,0.498841877019482,1.0613669931629,0.691796408369869,1.04977369228348,0.513679641083834,0.0251865352814136,0.726831711658638,0.740032499208702,0.450743648334791,0.674580520079875,0.862539994858818,0.584922795709077,0.33621273892262,0.314267875038427,0.420847158434102,0.596341299277673,0.360240738659921,0.626403263171838,0.44988522931226,1.37736334796265,0.664321851014722,1.04066724435138,0.484331772014134,0.454442680188087,0.514885897996058,0.552597537485439,0.472054643125663,0.398428584363368,0.678901247086234,0.72541060200873,2.50250678269804,2.7807723149711,0.770427220343203,0.778828766403759,0.558296692926819,0.490468893174669,2.96601626088192,0.370916505693199,1.63439889826343,3.16746850537422
CP_0520,0.691129792542887,0.529974529475788,0.335264441308145,0.436281664916849,0.582138311411331,0.75035118180623,0.621945846681777,0.0252807491987735,0.80870407164779,0.486087028287361,0.594089412227824,0.691292634968252,0.615488885158697,0.87513190659188,0.89287902795124,0.548278082214596,0.706506338259437,0.884608721904661,0.609720064699309,0.703613555514887,0.613264806070576,0.761761793222829,0.717393321054641,0.476006681549043,0.869211352844303,0.688408695812304,0.830817877097597,0.736921778974294,1.01481326825133,0.59040428834528,0.693315695532731,0.926301366930356,0.856843198062369,1.13543497111606,0.661721927895318,1.23531339661896,0.472249912527532,0.792244431339192,0.781725373434449,0.447362917031463,0.601312067831352,0.787223950556688,0.500831019685196,0.475486254433433
CP_0525,0.946404189672231,1.1673257609225,1.92224758337411,1.67570979437122,1.38603983687727,1.33635326693641,4.75054686371962,2.5504159280167,1.15529359559586,0.814496048113299,1.11896104231043,0.943732120946665,0.797143195554625,1.08082301129067,0.872434213522281,1.06227527248165,1.25975034282677,1.52548033010585,2.34423791332384,1.28553368242642,3.29446873825466,0.942318576448437,1.03053947391877,2.29424914989832,1.10732811884959,1.38791476370974,1.14749428818842,1.11359204379753,1.13320741254997,0.925400987209509,1.11885490812971,0.94160221685816,0.733226383642538,0.725277043713797,1.89369922204904,3.68530643422014,0.451638469067187,1.16532230157399,0.921113318394204,1.14425877824833,3.37509292983601,0.715060779084143,1.1321133665237,1.17398710899815
CP_0526,0.670316096657989,0.759798690195545,1.74135346726026,0.256454712254878,0.819881071168646,0.421355509063933,1.08831058458867,3.4012900000663,1.10323548291022,1.18387489484359,0.911590269558063,1.00269916437805,0.880606418595299,0.747526145862706,0.852894189978449,0.866305166846696,0.632732719559501,0.891479256144536,1.72719985781864,0.760317264468878,2.38392074039454,0.827684424552029,0.851192515593232,1.03907897006045,0.727633687281631,0.855504461712782,0.706205821107523,0.909670399241463,0.776316067865437,0.950141683094972,0.482800570273124,0.808193936302189,0.820667717127041,0.897658390367329,1.37090722128241,1.04658786897621,4.14795188384783,0.912539544669536,0.906459745586034,1.83239472569243,3.74343294471949,0.787406776500363,1.50813925302507,1.35788493312128
CP_0563,0.514043689695845,1.24711336089381,0.389677166968365,0.330484563868891,1.25613184300042,0.795672206250484,0.429367336674738,1.14275556354355,2.00134895798627,22.7272618403398,0.694242981492935,1.42317537997622,0.764396869122892,1.68958916554845,0.892086636588524,1.59988091276363,0.760077621777733,2.57598515383013,2.64567843622571,1.76241667392624,6.25728059267776,0.930012016320189,1.82945267682873,0.534614563131949,1.16762437407338,1.19501524409289,1.06277580849333,0.792727283844488,1.46613483723968,0.555708408482794,1.2923884221922,0.78709252387506,1.4780376974216,0.585035623791953,0.725682534808873,1.17557926965561,5.0686389791755,0.439223391915473,0.943611562720313,0.155069039598868,1.17543988571578,1.46639887199471,0.773856518770896,0.99109627694188
CP_0587,0.769238190712867,1.40400698433979,0.505968842396012,1.33776935814779,3.4582059593563,2.28989146159902,1.0023777169864,1.00622626180433,1.27128101708494,1.41938007457185,1.35999731214339,1.68246850429653,1.1160836562081,2.55897172010941,0.997989936520242,2.70839944634709,1.21532211083171,1.38028344931121,1.79729582128968,1.56597582137766,2.14080560492311,0.881343311434733,1.10438358882349,1.49669444132119,1.2868960426794,2.14466850996031,1.13735342166757,0.822361470546583,0.695096470094644,0.813212238696972,2.8409148919032,1.45312223743939,2.84817903160345,1.38536711398668,1.43845178674126,1.38330097530154,0.414230249708107,1.09206459198387,1.34248857921316,1.00469234325301,1.85874159978898,0.582450400332233,2.29505275524545,0.842134161024508
CP_0601,1.08584122993901,0.945374411369427,1.76432883077163,0.529672435691447,0.725008273415363,1.35652160521979,0.176081915951536,5.83710275958334,1.29323159146863,0.369021987981806,1.05144461149069,1.07289090744823,0.980482171051077,1.84040535916281,1.39499857531948,1.21301424585945,1.46310672177144,0.956490887011116,2.64459862911808,1.26425111020497,1.3967356028775,1.3778780789498,0.827993710420489,1.45243850574006,1.33018881237963,1.61856534053956,0.925145273257074,1.54789848034516,1.28490523646179,1.4999790261312,0.811086204675563,1.50839331047409,1.15481667667554,0.60603751983022,1.27390139657522,2.11353864488665,2.0002043213931,1.537653854675,0.996298744069275,1.02158523123809,4.50468239632699,0.875320295034463,0.620967024642402,0.5457824357144
CP_0602,0.211108854121806,0.760754238608609,0.186695011955768,1.71193966167995,1.32222462597268,0.721709196598205,6.01170056893653,8.85545262438461,0.630303370576349,5.23505527707976,0.375551458883566,0.556641588460207,2.50494885894143,1.76261623522543,1.29074014652793,2.57764184550275,1.1712950936508,2.3019432784792,0.511116194084418,0.809765778532069,0.634556655184661,1.13426107066019,0.363291671700049,0.0812664529374822,1.40767478094937,3.31829474262026,1.76400206494394,0.361937710197178,0.673850073679466,1.9707612689893,1.20918434638039,0.476697005597083,0.901988768918045,0.957492146770401,0.270981837824608,0.435535869666101,0.210097520240101,0.874466169719993,0.589140282881261,0.265505787325093,6.84170156548794,0.383232911629153,0.867819369475419,0.999159521267638
CP_0610,3.27421010622446,2.26759879533685,3.01543583204637,8.20931216200559,2.45338990216383,3.69143982077007,23.0461848786842,28.9558742359124,1.69792868502706,2.51697489702223,0.894462891907131,2.41189947590497,2.08098812393382,1.56209467137249,1.76825982145292,2.56371381945951,1.54732980117514,3.84886435053081,3.85637419319115,2.28198409146136,6.28101572817868,2.16354170348123,1.753221665213,3.09846584497492,2.96635427404617,4.98410607789159,1.67734504165493,2.0190018794414,1.96422993184967,1.60119107979767,3.20917289979648,3.91102862458681,2.13043537022196,0.832879822200285,1.65809305826185,6.89212750549092,1.07162823880626,2.96107527078429,1.95544811276679,15.2901358804122,3.16882553591555,1.13926734860778,2.15903339801631,12.0600516833939
CP_0757,0.275421353612224,0.15082432756237,9.04580865901771,1.40016819596849,0.397654003263895,0.645433553833788,15.8655437350119,30.078971666276,0.375603993618146,0.20501913379397,0.851537766299564,0.588734089697208,1.97281820090123,0.412773554422122,0.595950499734585,0.339182264886695,0.128532051039493,0.310818301890217,0.34142849167969,0.416531348217011,0.219410339811362,0.684409773182738,0.193233128256314,2.27889354986858,0.42409525962089,0.86377635638288,0.354725003283337,0.517682975073366,0.39914537068626,0.543947737180074,0.22100861737882,0.22843632807277,0.473248972192149,1.095187748849,1.63394662138164,1.89319796177371,1.61781609040543,1.57061882738334,0.531054963310651,2.2647036370594,1.59688465201622,0.182127739384654,2.53263690353219,7.67612629872554
CP_0766,0.603172831386761,0.702097254472349,1.83157723273696,0.178094440450348,0.83250661153633,0.995211101159387,6.55202810434984,1.11277922628812,0.783095676832246,0.285249694836559,0.73931707216931,0.593704287991959,1.09907212806216,0.749128969248769,0.76185890112105,1.01293647380076,0.642140120481172,0.816028061990502,0.594356135883322,0.591257389167606,0.306955137797768,1.08156407677302,0.728630033992678,2.14443326824452,0.783599336509849,1.19896141742547,0.742580968002189,0.859265667800628,0.693935844102847,1.34065035903184,0.979708493313646,0.565870767769574,0.70813408781772,1.19936436430481,1.0681424830054,0.830748539038468,1.34362631762979,1.26280254725496,0.862395107725473,1.79358015018001,2.94689502288769,0.482165006084099,2.05055468455368,4.45293185909588
CP_0778,0.752128637433579,0.577401709919321,4.08312631487481,0.957026036385906,0.620982298581738,0.883939553501256,8.51111124288267,5.33216973473151,0.797116183484438,0.839069949736524,0.667600873547478,0.914908827989966,1.37051556368221,0.767684831418739,0.966013957155923,0.527000227589464,0.704268542956835,0.49440973883419,0.707412634685735,0.672080023526599,0.579649187482119,0.716375995697685,0.489625530934026,2.70169968187674,1.13322962301405,0.910482894339275,0.721749837694588,0.822006866673302,0.826862950587819,0.854711351163474,0.425390628769873,0.698789713496916,0.848205186727847,1.15926913319842,0.857858494576393,1.642308432661,5.2096562473658,1.16135676056939,0.868316714011999,1.47252829930942,1.71427307401353,1.05005353884282,2.16815414956044,3.0945807650889
