ID,NumberAtts,Atts,ROC,Sens,Spec
97,2,RBM25 RBM5,0.835164835164835,0.857142857142857,0.923076923076923
98,2,RBM25 RBM5,0.835164835164835,0.857142857142857,0.923076923076923
99,2,RBM25 RBM5,0.835164835164835,0.857142857142857,0.923076923076923
102,2,RBM25 RBM5,0.835164835164835,0.857142857142857,0.923076923076923
103,2,RBM25 RBM5,0.835164835164835,0.857142857142857,0.923076923076923
104,2,RBM25 RBM5,0.835164835164835,0.857142857142857,0.923076923076923
106,2,RBM25 RBM5,0.835164835164835,0.857142857142857,0.923076923076923
107,2,RBM25 RBM5,0.835164835164835,0.857142857142857,0.923076923076923
108,2,RBM25 RBM5,0.835164835164835,0.857142857142857,0.923076923076923
109,2,RBM25 RBM5,0.835164835164835,0.857142857142857,0.923076923076923
110,4,RBM25 RBM5 HNRNPK SRSF10,0.912087912087912,0.857142857142857,0.923076923076923
112,2,RBM25 RBM5,0.835164835164835,0.857142857142857,0.923076923076923
116,2,RBM25 RBM5,0.835164835164835,0.857142857142857,0.923076923076923
2,3,RNU12 HNRNPA1 MAGOH,0.906593406593407,0.857142857142857,0.846153846153846
5,3,RNU12 HNRNPA1 RBM17,0.934065934065934,0.857142857142857,0.846153846153846
6,3,RNU12 HNRNPA1 KHDRBS1,0.945054945054945,0.857142857142857,0.846153846153846
8,3,RNU12 HNRNPA1 TRA2B,0.928571428571429,0.857142857142857,0.846153846153846
105,4,RBM25 RNU11 RBM5 SRSF10,0.903846153846154,0.928571428571429,0.846153846153846
115,3,RBM25 SF3B2 RBM5,0.901098901098901,0.928571428571429,0.846153846153846
121,4,RBM5 PTBP1 RBM17 SRSF10,0.840659340659341,0.642857142857143,0.846153846153846
138,3,RBM3 RBM5 SRSF10,0.82967032967033,0.642857142857143,0.846153846153846
165,3,RBM5 RNU11 SRSF10,0.936813186813187,0.928571428571429,0.846153846153846
167,3,RBM5 RNU11 SRSF10,0.925824175824176,0.928571428571429,0.846153846153846
171,3,RBM5 RNU11 SRSF10,0.925824175824176,0.928571428571429,0.846153846153846
261,2,RNU11 EIF4A3,0.879120879120879,0.785714285714286,0.846153846153846
276,2,HNRNPK TRA2A,0.804945054945055,0.642857142857143,0.846153846153846
3,3,RNU12 HNRNPA1 SRSF3,0.928571428571429,0.857142857142857,0.769230769230769
4,3,RNU12 HNRNPA1 RBM25,0.928571428571429,0.857142857142857,0.769230769230769
9,3,RNU12 HNRNPA1 TCERG1,0.923076923076923,0.857142857142857,0.769230769230769
11,3,RNU12 HNRNPA1 HNRNPA3,0.917582417582418,0.857142857142857,0.769230769230769
12,3,RNU12 HNRNPA1 SC35,0.923076923076923,0.857142857142857,0.769230769230769
14,3,RNU12 HNRNPA1 CUGBP,0.923076923076923,0.857142857142857,0.769230769230769
16,3,RNU12 HNRNPA1 SF3B2,0.93956043956044,0.928571428571429,0.769230769230769
18,2,MAGOH RNU12,0.901098901098901,0.928571428571429,0.769230769230769
20,3,RNU12 RBM25 MAGOH,0.846153846153846,0.857142857142857,0.769230769230769
23,4,RNU12 MAGOH SRSF10 RBM3,0.879120879120879,0.785714285714286,0.769230769230769
78,3,SRSF3 PTBP1 RBM5,0.868131868131868,0.642857142857143,0.769230769230769
79,3,SRSF3 RNU4ATAC RBM5,0.846153846153846,0.857142857142857,0.769230769230769
88,4,SRSF3 HNRNPK RBM5 SC35,0.906593406593407,0.928571428571429,0.769230769230769
89,4,SRSF3 HNRNPK RBM5 PRP19,0.901098901098901,0.928571428571429,0.769230769230769
92,5,SRSF3 HNRNPK RBM5 TRA2A SC35,0.879120879120879,0.928571428571429,0.769230769230769
93,5,SRSF3 RBM5 HNRNPK SF3B2 SC35,0.873626373626374,0.928571428571429,0.769230769230769
95,4,SRSF3 HNRNPK RBM5 SF3BTV2,0.928571428571429,0.857142857142857,0.769230769230769
111,4,RBM25 RBM5 PRP19 SRSF10,0.914835164835165,0.857142857142857,0.769230769230769
114,4,RBM5 RBM25 TRA2A SRSF10,0.876373626373626,0.928571428571429,0.769230769230769
119,4,RBM5 RBM17 SRSF10 KHDRBS1,0.821428571428571,0.714285714285714,0.769230769230769
120,4,RBM5 SRPK1 SRSF10 RBM17,0.840659340659341,0.785714285714286,0.769230769230769
130,3,RBM5 RNU11 SRSF10,0.950549450549451,0.857142857142857,0.769230769230769
131,3,RBM5 RNU11 SRSF10,0.950549450549451,0.857142857142857,0.769230769230769
134,3,SRSF10 RBM5 RNU11,0.945054945054945,0.785714285714286,0.769230769230769
139,4,PTBP1 RBM5 RBM3 SRSF10,0.82967032967033,0.714285714285714,0.769230769230769
140,4,RBM5 RBM3 SRSF10 U2AF1,0.82967032967033,0.642857142857143,0.769230769230769
141,3,RBM5 RNU11 SRSF10,0.89010989010989,0.857142857142857,0.769230769230769
142,3,RBM5 RNU11 SRSF10,0.89010989010989,0.857142857142857,0.769230769230769
143,3,RBM5 RNU11 SRSF10,0.89010989010989,0.857142857142857,0.769230769230769
145,3,RBM5 RNU11 SRSF10,0.884615384615385,0.857142857142857,0.769230769230769
146,3,SRSF10 RBM5 RNU11,0.884615384615385,0.857142857142857,0.769230769230769
157,4,SRSF10 RBM5 RNU4ATAC KHDRBS1,0.826923076923077,0.857142857142857,0.769230769230769
166,3,RBM5 RNU11 SRSF10,0.931318681318681,0.928571428571429,0.769230769230769
169,3,RBM5 RNU11 SRSF10,0.936813186813187,0.928571428571429,0.769230769230769
170,3,RBM5 RNU11 SRSF10,0.92032967032967,0.857142857142857,0.769230769230769
172,3,RBM5 RNU11 SRSF10,0.931318681318681,0.928571428571429,0.769230769230769
174,3,KHDRBS1 RBM5 PTBP1,0.818681318681319,0.714285714285714,0.769230769230769
175,1,RBM5,0.802197802197802,0.785714285714286,0.769230769230769
176,3,KHDRBS1 RBM5 TRA2B,0.862637362637363,0.857142857142857,0.769230769230769
185,3,KHDRBS1 RBM5 RNU11,0.961538461538462,0.928571428571429,0.769230769230769
186,3,KHDRBS1 RBM5 RNU11,0.961538461538462,1,0.769230769230769
187,3,KHDRBS1 RBM5 RNU11,0.956043956043956,1,0.769230769230769
188,3,KHDRBS1 RBM5 RNU11,0.967032967032967,0.928571428571429,0.769230769230769
189,3,KHDRBS1 RBM5 RNU11,0.956043956043956,0.928571428571429,0.769230769230769
190,3,KHDRBS1 RBM5 RNU11,0.961538461538462,0.857142857142857,0.769230769230769
191,3,KHDRBS1 RBM5 RNU11,0.972527472527473,0.928571428571429,0.769230769230769
