Index	Var	Importance
13	RNU4ATAC	0.72537037037037
7	NOVA1	0.692962962962963
12	RNU4	0.659814814814815
15	RNU6ATAC	0.652685185185185
1	HIRI	0.615185185185185
5	ISI	0.565555555555556
8	SRSF1	0.540740740740741
9	RNU1	0.540185185185185
4	MISI	0.514444444444444
11	RNU2	0.497592592592593
3	DI	0.473518518518519
10	RNU12	0.451666666666667
6	ESRP1	0.362962962962963
2	IGI	0.362592592592593
14	RNU6	0.344722222222222
