Index	Var	Importance
1	CA150Neutro	0.799733709273183
17	ESRP1Neutro	0.776002506265664
28	SRM160Neutro	0.75219298245614
29	SRSF1Neutro	0.728931704260652
8	U11Neutro	0.707785087719298
30	SRSF10Neutro	0.678493107769424
20	PSFNeutro	0.670112781954887
5	SF3BTV1Neutro	0.648261278195489
4	RBM22Neutro	0.6265664160401
21	RBM17Neutro	0.59265350877193
11	U2AF1Neutro	0.579652255639098
32	SRSF4Neutro	0.570488721804511
16	CUGBPNeutro	0.567355889724311
2	FBP11Neutro	0.551926691729323
19	NOVA1Neutro	0.538063909774436
3	PRP8Neutro	0.53344298245614
18	MAGOHNeutro	0.520676691729323
12	UA2F2Neutro	0.492246240601504
23	RBM45Neutro	0.489583333333333
38	TRA2BNeutro	0.474937343358396
35	SRFSF9Neutro	0.469141604010025
9	U12Neutro	0.464677318295739
36	TIA1Neutro	0.463189223057644
31	SRSF3Neutro	0.460682957393484
37	TRA2ANeutro	0.447916666666667
13	U4Neutro	0.444392230576441
22	RBM3Neutro	0.434445488721804
27	SND1Neutro	0.419094611528822
14	U5Neutro	0.412593984962406
26	SKIPNeutro	0.405858395989975
24	SAM68TV1Neutro	0.394658521303258
34	SRSF6Neutro	0.380952380952381
10	U2Neutro	0.364739974937343
7	U1Neutro	0.349780701754386
25	SC35Neutro	0.349624060150376
6	SF3BTV2Neutro	0.327067669172932
33	SRSF5Neutro	0.310072055137845
15	U6Neutro	0.302005012531328
