"CA150","CUGBP","ESRP1","ESRP2","FBP11","MAGOH","NOVA1","nSR100","PRP8","PSF","PTB","RAVER1","RBM17","RBM22","RBM3","RBM45","SAM68TV1","SC35","SF3BTV1","SF3BTV2","SKIP","SND1","SRM160","SRSF1","SRSF10","SRSF3","SRSF4","SRSF5","SRSF6","SRSF9","TIA1","TRA2A","TRA2B","U1","U11","U12","U2","U2AF1","U2AF2","U4","U4ATAC","U5","U6","U6ATAC","Cluster"
0.296259032300291,1,0.766820379755584,0.0582233195090559,0.678492266662008,0.427522924396024,1,1,0.386146465043443,0.118146153904891,0.364776718573899,0.0553944106753543,0.14673346368142,0.0674268098202797,0.256355866490428,0.261970149253731,0.174900891426124,0.40973856318116,0.314372191341668,0.195563374034845,0.257764209020226,0.48621231479439,0.240835401101179,0.203319345463779,0.38544158365753,0.178738884846221,0.202047548997239,0.169784730555974,0.093312682996396,0.412770577381033,0.125994372624444,0.366915427765413,0.387811918253271,0.387192268238546,0.092359681113487,0.0532143517382413,0.0555166519758706,0.0318778925308323,0.0717270439805687,0.05111395169032,0.0581395348837209,0.312672205080603,0.035403842269155,0.0312227308779535,"N"
0.168484183533794,0.097391125894636,0.137633640185613,0.0917723342613548,0.21398931641635,0.0607090121725751,0.201210640042574,0.0296644264339321,0.181885652786427,0.359307204199959,0.144612953617046,0.105470323971947,0.169390757942991,0.118101847977464,0.259062712003053,0.00391196559575006,0.0313431848882647,0.210358156771588,0.17772078935924,0.203339413811872,0.0793489924883749,0.13360763596528,0.136306644076153,0.0842557549846797,0.0632449286294571,0.0941000574192409,0.0556116360711306,0.100845445995991,0.557428223157447,0.176943522451585,0.0746739497295411,0.0313828076686893,0.235359070936327,0.061116075301203,0.121115672193463,0.0134151329243354,0.0148903100887878,0.0309358294822974,0.106734055506663,0.145020714799653,0.0465116279069767,0.0619203758330727,0.059356363339198,0.0256677394054173,"S"
0.411143060421247,0.245959036388889,0.149156382877588,0.35262861796685,0.11357270059469,0.100859897507166,0.105610425505979,0.012581125326842,0.206996753148599,0.0438433520725195,0.0739124786419011,0.163155564772362,0.449053459849282,0.502787097796553,0.552364263335697,0.331579391179695,0.390748501956981,0.43188459816325,0.499200921109228,0.627349187614248,0.570682698160687,0.7921784871546,0.296573910913316,0.479301269888109,0.397728893245206,0.250721670169456,0.164782177051941,0.265844483521288,0.109880294167532,0.196368297634772,0.175089669442762,0.454144610551246,0.764644550598332,0.822259751903731,0.525163952352504,0.00081799591002045,0.179517408241279,0.162654649925258,0.151378505562468,0.343051177681324,0.372093023255814,0.469897214187138,0.128787882547476,0.0666378248566371,"N"
0.245966350917582,0.246741564249495,0.342340283234311,0.160127269666258,0.370011001932948,0.172091176434093,0.115295239177966,0.0206478628233988,0.432039530566959,0.165708757686522,0.265393407730834,0.399342353387409,0.0865601557002717,0,0.139763994923092,0,0.0963968247470724,0.169775848353784,0.109475590367802,0.115195996027286,0.0410535101315946,0.532250974678287,0.0955754305079002,0.0273827129147037,0,0,0.0454819903702516,0.0315423666931761,0.590673191985337,0.359072588812939,0.0136902295652145,0.0117962195546463,0.0170647920315614,0,0.0396980202858924,0.019959100204499,0.0831596704023142,0.647518092212096,0.20578978608901,0.0688639632854241,0.0348837209302326,0.0455156216065101,0.166602361194193,0.0394809062803041,"S"
0.277858026567384,0.21395845981513,0.16184384676466,0.141704857296641,0.414128320708331,0.219086498492387,0.421225651470909,0.0427177510288652,0.451099213379204,0.00776390857407343,0.0921708779826106,0.298073048684438,0.566731140776152,0.357685247240505,0.42643497197627,0.00789746184332574,0.666405735859513,0.270741737958235,0,0.028862684387193,0,0.821742768353461,0.479957869359436,0.0702015488448856,0.447351762792075,0.147400323064135,0.223201918985114,0.0707088824486612,0.267581885843701,0.281749170916249,0,0.133503157586562,0.0188159247570644,0.318202967230886,0.0191776704294254,0.444171779141104,0.0123539851850936,0.645184906691074,1,0.00808989266381171,0,0.313855696971136,0.01320195193523,0.032558871873202,"S"
0.492508323482342,0.223300664892155,0.109464579242753,0.103039786365851,1,0.230652306088769,0.654037505789739,0.0427177510288652,0.35742875972695,0.0421546520308747,0,0.535764134754966,0.335525730112967,0.904919399321176,0.659550556729796,0.197880428366641,0.690142042502543,0.634976850087646,0.44679649569745,0.708732367022184,0.308014282755894,0.576471878626943,0.983809506709706,1,0.106844616058679,0.985657672218426,0.0814374630368522,0.118950479516737,0.0721186999208299,0.276513969326916,1,0.273013569660436,0.295022647266991,0.857454019568413,0.217755669559752,0.790511247443763,0.010463763112852,0.24928509295826,0.164526448106611,0.0903720249326818,0.232558139534884,0.14000285571786,0.0797535707256867,0.202672576294681,"N"
0.221779838600074,0.184974634419255,0.0735951837175412,0.256127025803463,0.184069158738154,0.170882604757355,0.344312726626732,0.00439226732991667,0.328924185717482,0.0308917569705132,0.00242263589239487,0.243958365344425,0.392418973367738,0.452508809967025,0.811352747297846,0.218340838181972,0.0645133052670027,0.70064894777456,0.320988802201537,0.295607419564581,0.206393980659291,0.402892922524783,0.479879265359849,0.076265341764942,0.309873532727335,0.317161325875921,0.204317138877627,0.0999399404398912,0.154670358530618,0.629459027624927,0.582032932323577,0.326442526431825,0.417471200651007,0.383854876603984,0.0420922038413168,0.0743558282208589,0.00206311246729887,0.454134609224346,0.1037058172837,0.00264384333862211,0.0581395348837209,0.0885990758118694,0.0136333887690586,0.0272599250407243,"S"
0.0721802397271953,0.132852366578755,0.0896088421497742,0.0883052602088194,0.127771096971861,0.0851236490426971,0.0248422381682596,0.0427177510288652,0.0882338216710704,0.0155906661583924,0.0817320721822768,0.631199182951582,0.844511458244247,0.371165850544796,0.34518082657963,0.646121932709335,0.131832193991454,0.421189672090542,0.069294695542031,0.20921520090599,0.173059183071546,0.883165410833761,0.34879840823867,0,0.134020786860154,0.218428894915392,0.351665954394149,0.138764433591234,0.267581885843701,0.162449846005155,0.5536028360796,0.321118348040868,0.186935048138042,0.316178790917413,0.0305603093750967,0.0032719836400818,0.0292846415793654,0.28612897608089,0.738860075963427,0.008995595209952,0.13953488372093,0.172025239051913,0.0734956464762118,0.0489501433997136,"S"
0.394312677879022,0.234434157597642,0.196987095369902,0.0655394187943893,0.362078916214753,0.272872901440607,0.463830902053661,0.113520503353565,0.320543741799735,0.0105979877743991,0.151216576864599,0.930483191087682,0.316944675264624,0.340669639539727,0,0.0362236276245889,0.130718462376528,0.4399191896578,0.00245635068691079,0,0.000511443148230658,0,0.151688564224032,0.00589480618851714,0.0105437789445768,0.0222437146272973,0.0515270509384462,0,0.545360804776261,0,0.0483030839423664,0,0,0.0606125790352648,0,0.0532143517382413,0.00164339946009932,0.0754385801377244,0.379022692603989,0.000436337594765931,0,0.026966417845318,0.0285725839138833,0,"S"
0.430933385493656,0.16879196803436,0.128630557855998,0.217025608501764,0.464883945886619,0.28790435656587,0.356533032535239,0.0487898536860716,0.278425670078783,0.101640946541337,0.411136351563819,0.623636058869606,0.359886488237503,0.631845818485963,0.221992515608353,0.144764314023105,0.385632641751238,0.435130230165384,0.272964160866166,0.408741168608086,0.114713874228913,0.496014293329035,0.502862799035471,0.170681745658671,0.204667525741597,0.298332021906226,0.120879343951214,0.148393258093387,0.34869568942801,0.136494406024291,0.424017109313772,0.105613386505669,0.165502081718481,0.301328077560263,0.207174308393061,0.0317382413087935,0.223840791921044,0.177987772859085,0.301781392972077,0.275848895377251,0.313953488372093,0.156887359099081,0.108147679585801,0.0728594153058777,"S"
0.152683322031745,0.31650601188084,0.102033519118154,0.164094779472741,0.250246548649782,0.28127086151059,0.299752682720549,0.0638920888982967,0.382142317296588,0.0216406176119373,0.530660200964885,0.318072146105965,0.203664547106747,0.380928487189243,1,0.725129606206257,1,0.974829829090771,0.884918975182808,0.644103221013838,0.408326168945674,0.494044628611672,0.465964151004958,0.595849788809476,0.604110137966057,1,0.590221850265326,0.133766766095075,0.324385375664568,0.63433946745897,0.322708658688967,0.612610350476618,1,0.472424480109774,0.687924395810659,0.0532143517382413,1,0.135124569971966,0.232628767227399,0.072642041276758,0.383720930232558,0.419388779089049,0.888621968064601,0.375867645522383,"N"
0,0.0913358798674369,0.0732324221584724,0.237296918787119,0,0.303046245858719,0.00829505725776712,0.00526746424922352,0.0208081757774002,0.215180326732621,0.297920024159224,0.187718593224,0.295274287647853,0.433547777764494,0.494843378555268,0.578309132304579,0.10685179529002,0.461555247789803,0.444735228625679,0.464005978686375,0.304471832974591,0.503937366206823,0.323142062773595,0.126978517240078,0.559555896547074,0.322862104133168,0.122985052014323,0.151303416009324,0.366795643240585,0.188711182074089,0.39132423113918,0.247603179462855,0.349616437228362,0.374354811998741,0.192003873749129,0.00343558282208589,0.0263220975492826,0.185108360924225,0.0433556363027398,0.0461756560074384,0.593023255813954,0.29867718455978,0.114060318916571,0.100135527076721,"N"
0.210019009922978,0.625624061693392,0.233474803271616,0.453237316307172,0.18693853767379,0.0871871548932263,0.0803220940383951,0.0138837439974382,0.557174211414164,0.00277123019008008,1,0,0.576376009681834,0.718988247985716,0.390220876032322,0.352899907243444,0.203582078272945,0.243270270463379,0.47555917699033,0.342365492168296,0.205917052079346,0.289285751297388,0.701265085865768,0.37449947331039,0.202362090404193,0.243024163237077,0.301319908777406,0.148393181160034,0.267253233266449,0.292874105050335,0.173319244463949,0.450648191728867,0.654083684732853,0.520595969724709,0.11070298539072,1,0,0.093759316873345,0.0972858180451722,0,0.104651162790698,0.683372711526999,0.0305476732008909,0.0495770113115813,"N"
0.825871531061789,0.551859755762378,0.31022659060942,0.165430316044675,0.939458927955207,0.175357049794642,0.913601377029667,0.0590411912447743,0.840988929264591,0.0592178646255814,0.242826935414475,0.234872945962412,0.408454019052635,0.380928487189243,0.732131436755844,0.460336959271439,0.339546131538096,0.485800434418108,0.298072467246677,0.283272195890402,0.315946358085508,0.301362499476204,0.30840974262651,0.2066742038752,0.365688452626233,0.229342711501139,0.266076571097271,0.203229043583721,0.501981598976951,0.268898994800349,0.268046460580177,0.448779912989986,0.604863769334317,0.482832051237721,0.198032303389131,8.1799591002045e-05,0.109680787930344,0.28335812407682,0.365585915738276,0.187819560298423,0.0348837209302326,0.572827815950987,0.0502848982996668,0.0275851311640172,"N"
0.296259032300291,0,0,0.245738298382718,0.347837285038121,0,0.000699094900462489,0.0427177510288652,0,0.0429990020516971,0.274657113220096,0.566911956693425,0.209328542578175,0.697251369990016,0.256355588065668,0.161927312589594,0.629550256470003,0.189462502858014,0.277425635163749,0.30689970700965,0.155177499011628,0.161667505276095,0.291117965931482,0.117645645975371,0.14887299650455,0.193909677037574,0.170529593252096,0.0656998288163672,0.421784501331336,0.068485501593895,0.150310747829669,0.124540235941979,0.162071764089369,0.0952702288724171,0.12651120021752,0.0371370143149284,0.2853845802789,0.251853683271212,0.22240636625855,0.218999018292427,0.244186046511628,0.122421591516172,0.407747970547605,0.174866716992682,"S"
1,0.351942821473464,0.134088075329311,0.170149987467563,0.624786616411948,0.303753520864613,0.510226576624383,0.109904379648212,0.227894504537732,1,0.283920818709359,0.132028695548461,0.335525730112967,0.380928487189243,0.851369067443553,0.0666336116030019,0.397627062072353,0,0.314372191341668,0.354503157995862,0.260781096057181,0.480385711846162,0.433195936300091,0.0037477311172339,0.965978567865737,0.278545730588182,1,0.104531169036061,0,0.821911750726996,0.318997827012547,0.279750507436654,0.192153075992714,0.332298193540325,0.0772747347070495,0.0532143517382413,0.0831596704023142,0.2137867605445,0.174142734627924,0.057408653994577,0,0.186018542708291,0.0565245482543235,0.0728594153058777,"N"
0.311000526331923,0.334842767602907,0.136107197101168,0.14170496500989,0.273714927202745,0.452010770433423,0.102627197102595,0.0131713744119559,0.224982012322315,0.334152915753545,0.295348277612943,0.735153389988041,0.815673092423414,0.0076680058894861,0.421295250914444,0.620085336031706,0.650114773868714,0.529461359652466,0.0350118346851332,0.244643135171899,0.321845211574304,0.747938272767538,0.807454124844168,0.054051735673871,0.0727893715610923,0.228777534190338,0.781556099939522,1,0.267581885843701,0.278543164725014,0.639433633988498,0.67114330216762,0.461024017897141,0.295025092919326,0.0937333018671731,0.0360736196319018,0.145125368502281,0.795424950037515,0.174142734627924,0.0302259309924108,0.593023255813954,0.816720428369125,0,0.0594185432237197,"N"
0.203976735027509,0.220396541046066,0.130105266975124,0.152994175190644,0.118744200250179,0.396902879974191,0.152724142716122,0.690044601120523,0.281708799148684,0.0994382943131044,0.1174865927026,0.215222254576556,0.298813765335385,0.766533822701714,0.418742931143385,0.615668774770217,0.271431225419657,0.588745796337932,0.421710468468169,0.507559572150805,0.686375531053698,0.0126595372098953,0.624476424964332,0.15738755091047,0.288546061924375,0.347539201807828,0.240957350375942,0.116557313727987,0.21567121126668,0.127235333422029,0.765634926666781,0.289509133589202,0.367773121959646,0.340589988431718,0.185710283858045,0.00016359918200409,0.0793396009438687,0.119833171834697,0.129706741261777,0.00084373711609097,0.848837209302326,0.28618413428398,0.0618911189607024,0.0625837847223755,"N"
0.979589826044546,0.237735286680535,0.45791371223722,0.573198423207293,0.660142006022343,0.45217121018476,0.430633806249183,0.0726264184635341,0.171649303771064,0.0321745816282358,0.262971007400293,0.172988834889386,0.81179480303535,0.213873157572352,0.485957173928551,0.827887005649718,0.79820486741965,0.634613048738663,0.0899216249165274,0.671745026109126,0.289313662121203,0.972928696399292,0.462070908695607,0.579867075208531,0.105885996842029,0.361846162665658,0.335321755047185,0.38099555558332,0.157435559152475,0.791281256150704,0.283286792665616,0.876062748839454,0.407573546427652,1,0.916812561462936,0.111935296523517,0.762767554692025,0.326829147759193,0.232692077376672,1,0.162790697674419,0.527761268854391,0.195093796729904,0.193132264714841,"N"
0.656451176552956,0.170514604295719,0.214369624543658,0.37553954912742,0.527289143662445,0.406063332133861,0,0.133423431124716,0.300304732421958,0.230356894272106,0.105170241141137,0.184726115785775,0.464145344751295,0.283355450552485,0.476773611658602,1,0.486162270412903,0.485604839093819,0.0268855528912991,0.453317801516122,0.436235903936543,0.772065378192683,0.264271804135823,0.132170527341539,0.231250237944828,0.618911919254308,0.102294188656688,0.241547699943955,0.346594660452003,0.63941811958965,0.629590221474739,0.428275995212379,0.68886538647026,0.810491284964934,0.260925261368626,0.414575214723926,0.0973404771573098,0.328989811603666,0.0801739891272842,0.234596055895839,0.162790697674419,0.361589965270694,0.0718250373007257,0.164342399373721,"N"
0.344303412412187,0.40118148758473,0.273594243856113,0.147189831352289,0.355717665465533,0.408544874737874,0.11761575672067,0.0155445828024484,0.29815195506406,0.0555179962560786,0.23854854323249,0.510457016311957,0.232414765015822,0.592486662273697,0.392492432275822,0.272214520617253,0.431831564230858,0.564497930321622,0.00214641204666383,0.354503157995862,0.171462099866334,0.222902385926964,0.312344907068973,0.14757971541605,0.21184084443151,0.463891988952575,0.0452743737276157,0.0825913925719171,0.134505175397772,0.546432164464083,0.212595073308702,0.148852346925813,0.524398218639532,0.164573760079783,0.168616453330752,0.0422717955010225,0.11269441393015,0.2137867605445,0.193018786922107,0.120843373270088,0.162790697674419,0.087718896639896,0.0787751077644799,0.0703756940060538,"S"
0.314401962376363,0.429025846873248,0.822142453216318,0.213284296517771,0.410906445805664,0.373434006278617,0.26254085674666,0.0288747138648832,0.296277306503981,0.0306086427374444,0.375281128350705,0.445358275301477,0.666965159264466,0.426478120596628,0.38735978320289,0.101311071759845,0.562937959134835,0.311384183751238,0.0298867387362552,0.381939728532019,0.0140756684844339,0.387972390450113,0.255974531421563,0.169885191958633,0.273240676273077,0.544877621197593,0.171787753407211,0.161968301966362,0.919390325994013,0.573888213793839,0.404103996123109,0.286487445212873,0.418163275924364,0.288722108278389,0.28212484133475,0.344878200408998,0.200448718316592,0.542526371329087,0.249560877011866,0.0632306427090354,0.162790697674419,0.274029306303783,0.239972312049593,0.151826378189706,"N"
0.296259032300291,0.217938773241603,0.300451990173208,0.170149987467563,0.339956904610709,0.526503455720862,0.213366545543519,0.0144292155657504,0.750673253079067,0.0141844929758889,0.474610731090949,1,0.44068312663049,0.740154907268255,0.72248234828788,0.191111560839868,0.238516158082505,0.0357720329052664,0.314372191341668,0.0630564226149935,0.260781096057181,0.494916816746321,0,0.415086140343052,0.440140179347486,0.025349531538512,0.0823088588024464,0.165079717531812,1,1,0.924914498378227,0.199184462068442,0.209614908940736,0.0754993257396391,0.594784322910078,0.942692024539877,0.585291344122392,0.126902269725361,0.274151326719611,0.254877910208505,0.162790697674419,0.654822686532314,0.619557790206647,0.10206083561787,"N"
0.647377082915052,0.366285826668735,1,0.233560023046327,0.225789946109146,0.371180156593168,0.831392723432997,0.603256275297601,0.441731109915292,0.0174438308997453,0.466405876137572,0.221774544493358,0.503863306430357,0.33136141974028,0.473263789139352,0.90818787418838,0.839196614407033,0.649235064495846,0.462588849255104,0.53590262143439,0.0599643558640252,0.494044628611672,0.967829451495499,0.494781054957573,0.625382244250446,0.918031953206555,0.397078464155061,0.323471180231557,0.300318792999935,0.942507136591599,0.556967052149247,1,0.335559209013372,0.295025092919326,1,0.479817832310838,0.17925663793905,0.241018700550753,0.209711222570039,0.603778284895624,0.162790697674419,0.498617781049994,0.433270913285441,0.304591292422109,"N"
0.70331925127017,0.490175158710478,0.700356373828303,0.161337428016582,0.0293900460962373,0.257553697062948,0.226523943096764,0.0427177510288652,0.5527788694669,0.0221052303886125,0.62336215314842,0.354977935179823,0.929834699698875,0.266822506913536,0.36243770454823,0.157864912724513,0.567945815398276,0.135309630077738,0.314372191341668,0.237264686436217,0.00348597139683596,0.610583124389026,0.4681242440743,0.466634813668539,0.238355931908095,0.31445448484955,0.40171815149562,0.41059358566483,0.510344633308821,0.568274579740692,0.347875841429939,0.407128641127729,0.529031972235867,0.576813329669336,0.519641867861331,0.169485071574642,0.273793072322126,0.647567658903043,0.344106707651965,0.0352776279554067,0.162790697674419,0.685297602713561,0.182759698645552,0.103444065282554,"N"
0.361577013052709,0.507162340938325,0.413350972785689,0.033892512302738,0.347837285038121,0.219625640580214,0.229130188162,0.529091138529425,0.213114982072785,0,0.274657113220096,0.520924508981193,0.724934988180962,0.502754279453349,0.549332217703883,0.453317143098069,0.473128430227249,0.281517045671062,0.146282322592604,0.240572785527724,0.00922794048433352,0.494044628611672,0.680982771740853,0.392674210737606,0.254316012670602,0.278545730588182,0.387017803952291,0.483258444741354,0.997469962034759,0.413693107381078,0.614813743348852,0.591799461088271,0.65603967560224,0.976531493084812,0.14914858570166,0.117189038854806,0.0321610399666803,0.39380780345431,0.593564158636562,0.00278314537680991,0.162790697674419,0.667714907791503,0.0745858570421534,0.0878956662237389,"N"
0.296259032300291,0.274860284695509,0.309094764564296,0.335583427196454,0.495027424539172,0.270010547083421,0.466955198016467,0.0528781766595158,0.768429660622404,0.077714269603458,0.208262002259274,0.298073048684438,1,0.571789188090598,0.845595651628927,0.24053495235686,0.683135640986079,0.831882097401113,0.0403087474482945,1,0.45316373083657,0.536624788977138,1,0.576667221377765,0.594597507048007,0.82131659268122,0.940991818369435,0.824334999450734,0.227562976582917,0.462297799061956,0.731462472040868,0.279750507436654,0.335559209013372,0.295025092919326,0.838453830656115,0.0532143517382413,0.651848628105413,0.378735978359923,0.42313221566121,0.865180259395427,0.162790697674419,1,0.162203393963921,0.199061463957302,"N"
0.394257880611943,0.385265853029883,0.142137988458668,0.375733217548772,0.544067069350295,0.246717871722649,0.386793557374465,0.00548185357209248,0.392086026446421,0.234526661783631,0.316355448233575,0.697249929351744,0.519384994425684,0.189298782181609,0.445079964426225,0.180070494982714,0.434315025143192,0.492328614434875,0.149134053950004,0.251059174826098,0.237808513175152,0.628012726093854,0.472813179502272,0.0638142106689816,0.213846808054828,0.373887559996634,0.232456703141786,0.168406084883476,0.349679475705239,0.436989627432761,0.464485016683542,0.398633685460031,0.556396046684479,0.455191562130529,0.0554462370891679,0.0823424130879346,0.0454076247638746,0.369876857104852,0.210726373097213,0.0314704216311038,0.162790697674419,0.146183281574639,0.0893514872552353,0.104192510252822,"S"
