NumOpt,NumFolds,MinWeights,ROC,Sens,Spec,ROCSD,SensSD,SpecSD
4,9,1,0.757017973856209,0.575,0.94281045751634,0.133524955752553,0.264819391935008,0.0421980228864267
4,9,2,0.7579270647653,0.575,0.943820558526441,0.13476845444849,0.264819391935008,0.0409570966305126
4,9,3,0.758164735591206,0.573333333333333,0.944800950683304,0.132652170771441,0.261208508776937,0.0388239288390848
4,9,4,0.763790106951872,0.59,0.938829471182412,0.136348102653664,0.272092783363728,0.0375839445511284
4,9,5,0.762073677956031,0.581666666666667,0.940879382055853,0.12626042614017,0.245821400450694,0.0375342433320347
4,9,6,0.757056595365419,0.571666666666667,0.941889483065954,0.122210630905489,0.243425033894291,0.0378504122256569
4,9,7,0.75755421865716,0.571666666666667,0.941889483065954,0.122447951367225,0.243425033894291,0.0378504122256569
4,10,1,0.761871657754011,0.588333333333333,0.940909090909091,0.118922953742544,0.246591709642412,0.0397313740102965
4,10,2,0.763058526440879,0.586666666666667,0.942929292929293,0.130098723756288,0.265204323745548,0.0387904368926517
4,10,3,0.755952168746286,0.578333333333333,0.938888888888889,0.123956074488948,0.255519529361373,0.0389533546400004
4,10,4,0.760320855614973,0.58,0.942929292929293,0.132774792653696,0.262152890373222,0.0403900535799504
4,10,5,0.747175430778372,0.56,0.933868092691622,0.123616132579018,0.250998007960223,0.0450136441177729
4,10,6,0.737001633986928,0.54,0.932828282828283,0.126812018966898,0.252026271208599,0.0480346187763229
4,10,7,0.727621806298277,0.518333333333333,0.936838978015449,0.127046458496018,0.253419147595078,0.0457160706550009
4,11,1,0.790141859774213,0.63,0.951039809863339,0.115357750624837,0.225373253622243,0.0434685962224755
4,11,2,0.781808526440879,0.613333333333333,0.951039809863339,0.113358221459476,0.225118104379768,0.0434685962224755
4,11,3,0.787845365418895,0.615,0.956981580510992,0.131737488677856,0.258026328514934,0.0390763940110919
4,11,4,0.780421122994652,0.601666666666667,0.956981580510992,0.130584178159872,0.258471412857143,0.0382574875282717
4,11,5,0.757809714795009,0.563333333333333,0.952970885323826,0.130437801598144,0.263900887002904,0.0391343566076487
4,11,6,0.729990344622698,0.503333333333333,0.957932263814617,0.142003313425023,0.291823438983626,0.0351004008706583
4,11,7,0.736808526440879,0.516666666666667,0.957932263814617,0.139294186962354,0.286577104426731,0.0341863850728134
5,2,1,0.766815953654189,0.578333333333333,0.94982174688057,0.127377885801067,0.261521850255231,0.0442054290163696
5,2,2,0.769189691027926,0.585,0.950831847890671,0.120107925590971,0.242170501350057,0.0397864433357975
5,2,3,0.751876856803327,0.555,0.943790849673203,0.137409143053518,0.272709900178142,0.0498811923489012
5,2,4,0.750433006535948,0.561666666666667,0.935680332739156,0.119292629867777,0.234771838370691,0.0486722550629011
5,2,5,0.767666369578134,0.596666666666667,0.93767082590612,0.119680174868005,0.239587768574639,0.0462167485099891
5,2,6,0.747655971479501,0.543333333333333,0.950831847890671,0.110023333539824,0.228463131158729,0.0421934788101902
5,2,7,0.735625371360666,0.511666666666667,0.956892453951278,0.0911325213585742,0.186936893894305,0.0340475552761922
5,3,1,0.766437165775401,0.583333333333333,0.948871063576946,0.142400290021197,0.284766490344262,0.0405896222054678
5,3,2,0.767649286987522,0.581666666666667,0.950891265597148,0.144950223269653,0.283598591180457,0.039247349741544
5,3,3,0.785857100415924,0.62,0.945870469399881,0.120214277121831,0.235108192262553,0.0382438815216612
5,3,4,0.764699940582294,0.581666666666667,0.944919786096257,0.111254173127222,0.22647346397549,0.0371418111810587
5,3,5,0.764747474747475,0.581666666666667,0.945959595959596,0.127353333705239,0.252737881572211,0.0356333194014041
5,3,6,0.770482768865122,0.591666666666667,0.948960190136661,0.127499765661666,0.252259900640717,0.0363332318372704
5,3,7,0.761603535353535,0.568333333333333,0.951931075460487,0.123149677358936,0.242644671859098,0.0339617267711995
5,4,1,0.778100118835413,0.598333333333333,0.953951277480689,0.11804026604917,0.233593861122297,0.0332282416753722
5,4,2,0.768663844325609,0.578333333333333,0.954931669637552,0.123462043804169,0.246941055836147,0.0332721914076649
5,4,3,0.766716428995841,0.586666666666667,0.948871063576946,0.132550528004842,0.270355236721963,0.0346488448183725
5,4,4,0.758378639334522,0.57,0.947831253713607,0.122742091453194,0.2483045960384,0.0462190006216294
5,4,5,0.756426767676768,0.575,0.939809863339275,0.129414008127563,0.253509844738445,0.0427760957304678
5,4,6,0.751076203208556,0.56,0.942840166369578,0.120725317511864,0.232453184014805,0.0422613618012532
5,4,7,0.737952317290553,0.53,0.943850267379679,0.138956951193447,0.267039968595688,0.0410215948337774
5,5,1,0.779872251931075,0.608333333333333,0.949881164587047,0.134689974840021,0.26460228233349,0.0414042140015429
5,5,2,0.773901515151515,0.6,0.944800950683304,0.136350766583897,0.271966022218547,0.0443315218442052
5,5,3,0.760896464646465,0.568333333333333,0.95086155674391,0.136741416152448,0.270211709250528,0.0416272548986125
5,5,4,0.752580956625074,0.56,0.940819964349376,0.14437346821805,0.283269093461226,0.0466101907589965
5,5,5,0.759734105763518,0.575,0.941770647653001,0.13206540636367,0.262530786372005,0.0442495151986559
5,5,6,0.766570855614973,0.591666666666667,0.938799762329174,0.129925285967262,0.25699970928916,0.0438702852616751
5,5,7,0.739232768865122,0.533333333333333,0.940819964349376,0.13363065804986,0.267920901005133,0.0458858387812677
5,6,1,0.768533868092692,0.59,0.93989898989899,0.149871622069381,0.297518472332913,0.0434476388405614
5,6,2,0.759760101010101,0.573333333333333,0.941889483065954,0.14283754546255,0.287598059239211,0.0426611056730624
5,6,3,0.750691473559121,0.555,0.941889483065954,0.136791928963535,0.275540221733785,0.0426611056730624
5,6,4,0.777613636363636,0.608333333333333,0.940879382055853,0.147053110185928,0.287403157102777,0.0415387229844582
5,6,5,0.781794414735591,0.615,0.941859774212715,0.137606278954406,0.274223040355965,0.0419790913939701
5,6,6,0.765471628045157,0.586666666666667,0.937908496732026,0.135267137844737,0.265204323745548,0.0433192472885178
5,6,7,0.751451277480689,0.565,0.931937017231135,0.134551775556348,0.262333691159259,0.0395304752237198
5,7,1,0.768979500891266,0.593333333333333,0.942899584076055,0.136741824786585,0.258887984475423,0.0449518576068985
5,7,2,0.770219845513963,0.593333333333333,0.944890077243018,0.136822485935202,0.258887984475423,0.0455072937610234
5,7,3,0.743452168746286,0.543333333333333,0.943850267379679,0.146417040958527,0.28000410506022,0.0439592725764224
5,7,4,0.747849821746881,0.545,0.949970291146762,0.129308880868716,0.253713794767199,0.044192776186316
5,7,5,0.748700980392157,0.546666666666667,0.949940582293524,0.141825221681109,0.278831717056689,0.0462790263678468
5,7,6,0.75768642305407,0.566666666666667,0.94486036838978,0.151501305587069,0.299232735316605,0.0495648758427534
5,7,7,0.746853089720737,0.541666666666667,0.947890671420083,0.142650809427333,0.277949180834261,0.0500789284835767
5,8,1,0.722015745692216,0.495,0.947979797979798,0.141955791132904,0.281115389242506,0.0437759968977899
5,8,2,0.725732323232323,0.505,0.945008912655972,0.139545942334511,0.276165242887859,0.0457863687180452
5,8,3,0.74208853238265,0.536666666666667,0.945989304812834,0.1326322235272,0.258621455937562,0.044700507869401
5,8,4,0.727271984551396,0.501666666666667,0.948989898989899,0.14394670188954,0.286020053954907,0.0394973396719669
5,8,5,0.727600267379679,0.506666666666667,0.947979797979798,0.151417921991629,0.306181525302853,0.0393366749710227
5,8,6,0.725283719548425,0.5,0.951990493166964,0.142526071721924,0.2918431321671,0.0348083656763452
5,8,7,0.725475341651812,0.501666666666667,0.948989898989899,0.147324086018446,0.300712754833479,0.0386873444969863
5,9,1,0.760780600118835,0.583333333333333,0.94281045751634,0.131117163615513,0.258087573126446,0.0421980228864267
5,9,2,0.761689691027926,0.583333333333333,0.943820558526441,0.132356548989079,0.258087573126446,0.0409570966305126
5,9,3,0.765109180035651,0.59,0.942780748663102,0.124225829076233,0.238313036672935,0.0421781010554493
5,9,4,0.765431521093286,0.593333333333333,0.938829471182412,0.127376781898736,0.246609188705577,0.0400317441391827
5,9,5,0.752704991087344,0.56,0.940879382055853,0.127402181082056,0.244737720272413,0.036680924273717
5,9,6,0.747182857991681,0.55,0.941889483065954,0.122355079398027,0.241403939630167,0.0378504122256569
5,9,7,0.754145127748069,0.563333333333333,0.941889483065954,0.11812163731534,0.232280052928584,0.0378504122256569
5,10,1,0.755053475935829,0.571666666666667,0.941919191919192,0.12295117428339,0.252123168221453,0.0384625312160953
5,10,2,0.755735294117647,0.57,0.942929292929293,0.134936952893953,0.270248927395875,0.0371219552347978
5,10,3,0.752543077837196,0.57,0.937878787878788,0.128050599883021,0.262152890373222,0.0393308717457286
5,10,4,0.767366310160428,0.595,0.941919191919192,0.128960027263586,0.255744349720171,0.041625511111409
5,10,5,0.746807783719548,0.56,0.932887700534759,0.124007805377289,0.250998007960223,0.0438283175627869
5,10,6,0.736471330956625,0.538333333333333,0.932828282828283,0.122861422267228,0.242360280877718,0.0473708284079183
5,10,7,0.723429887106358,0.508333333333333,0.93784907902555,0.124909544781902,0.24847234402872,0.0454156200324197
5,11,1,0.785975193107546,0.621666666666667,0.951039809863339,0.109631756640387,0.215631923510369,0.0434685962224755
5,11,2,0.781808526440879,0.613333333333333,0.951039809863339,0.113358221459476,0.225118104379768,0.0434685962224755
5,11,3,0.787138294711824,0.615,0.956981580510992,0.124623556547898,0.240742386279866,0.0390763940110919
5,11,4,0.779865567439097,0.603333333333333,0.95496137849079,0.128600343244762,0.253572180206569,0.0375002204250796
5,11,5,0.75131981580511,0.548333333333333,0.953980986333927,0.12509311715539,0.254776214628112,0.0383458446118137
5,11,6,0.730495395127748,0.503333333333333,0.957932263814617,0.140202663745554,0.287058006072945,0.0341863850728134
5,11,7,0.74501559714795,0.531666666666667,0.958942364824718,0.13524091815542,0.276518794439295,0.0331247075331862
6,2,1,0.759694741532977,0.561666666666667,0.950831847890671,0.130408806286569,0.266096732908106,0.0443050378051754
6,2,2,0.771065805109923,0.586666666666667,0.95086155674391,0.125075804943062,0.254590046847914,0.0397552092380147
6,2,3,0.748663101604278,0.548333333333333,0.945811051693405,0.134080158900533,0.263753847278145,0.0456679122617032
6,2,4,0.755127005347594,0.57,0.936749851455734,0.115821192721326,0.227656728885611,0.0421248687001973
6,2,5,0.763648247177659,0.59,0.939750445632799,0.120284284225957,0.236497430182145,0.0404030159478376
6,2,6,0.743972073677956,0.536666666666667,0.951841948900772,0.114140884680095,0.235596577068592,0.040747228945493
6,2,7,0.726914735591206,0.491666666666667,0.957843137254902,0.095670179972527,0.201324636334956,0.0366800406073057
6,3,1,0.778497474747475,0.608333333333333,0.946880570409982,0.12966425352298,0.255654445301268,0.041673203142551
6,3,2,0.775030451574569,0.598333333333333,0.949881164587047,0.135632237243247,0.262114522658524,0.0391364563581517
6,3,3,0.78564468211527,0.628333333333333,0.937878787878788,0.119045303385471,0.225787256189253,0.0480680615428276
6,3,4,0.768646761734997,0.591666666666667,0.942899584076055,0.118385152517791,0.237836271317104,0.0365384661831923
6,3,5,0.773495989304813,0.603333333333333,0.94194890077243,0.128479549012475,0.254251210736389,0.0351965157172622
6,3,6,0.773473707664884,0.6,0.946969696969697,0.127233076885916,0.253254676234187,0.0375936121783131
6,3,7,0.765200534759358,0.576666666666667,0.950950683303625,0.124135637522407,0.244502779524901,0.0346994029208585
6,4,1,0.780049019607843,0.598333333333333,0.955941770647653,0.118757410327326,0.233593861122297,0.0332441889213861
6,4,2,0.769926470588235,0.578333333333333,0.955941770647653,0.124257195733051,0.246941055836147,0.0332441889213861
6,4,3,0.760165626856803,0.575,0.948900772430184,0.135248455366805,0.275039182161629,0.0327900989530591
6,4,4,0.771055407011289,0.598333333333333,0.945811051693405,0.115289942371901,0.233593861122297,0.0458684045429884
6,4,5,0.760340909090909,0.583333333333333,0.938799762329174,0.131092489329498,0.255063661199254,0.0431424699340049
6,4,6,0.761830808080808,0.585,0.940819964349376,0.122613295338891,0.238222584991432,0.0416278251779472
6,4,7,0.743760398098633,0.543333333333333,0.942840166369578,0.13902615193793,0.270291456143859,0.0415053428411595
6,5,1,0.775809566250743,0.601666666666667,0.948871063576946,0.138432605483232,0.272435798616511,0.0412735474332677
6,5,2,0.770470142602496,0.593333333333333,0.944800950683304,0.140279087871241,0.279387671997831,0.0443315218442052
6,5,3,0.76665404040404,0.578333333333333,0.952881758764112,0.14870684516805,0.287882678849578,0.0351762755146855
6,5,4,0.745649881164587,0.54,0.946850861556744,0.15920584826664,0.308612020683487,0.0409336824304146
6,5,5,0.749015151515152,0.546666666666667,0.947801544860368,0.153285667596854,0.303125481395518,0.0388914248705554
6,5,6,0.777912210338681,0.61,0.940819964349376,0.150260885415313,0.297808084464498,0.0438504672705826
6,5,7,0.753225638740345,0.556666666666667,0.941830065359477,0.147694938118016,0.294704215634327,0.0461859191067444
6,6,1,0.77192513368984,0.596666666666667,0.93989898989899,0.146112701822324,0.290639406082204,0.0434476388405614
6,6,2,0.763151366607249,0.58,0.941889483065954,0.139109824551824,0.280885299943123,0.0426611056730624
6,6,3,0.753072638146168,0.561666666666667,0.939869281045752,0.133518203455512,0.268996645708267,0.0441909166896877
6,6,4,0.769186720142602,0.595,0.939869281045752,0.153320244598953,0.29692388436003,0.041942567900367
6,6,5,0.781390374331551,0.615,0.941859774212715,0.137596388372293,0.274223040355965,0.0419790913939701
6,6,6,0.77329991087344,0.603333333333333,0.936898395721925,0.13272195340334,0.258954573746763,0.0429037611037611
6,6,7,0.755996732026144,0.573333333333333,0.932947118241236,0.136002318110374,0.264162088868562,0.0401104917358858
6,7,1,0.768474450386215,0.593333333333333,0.941889483065954,0.137390749710074,0.258887984475423,0.0446685093558046
6,7,2,0.769714795008913,0.593333333333333,0.943879976232917,0.13747574401801,0.258887984475423,0.0452733903252102
6,7,3,0.734981431966726,0.526666666666667,0.941859774212715,0.147633120205109,0.282151015242368,0.0433769710577065
6,7,4,0.752751782531194,0.553333333333333,0.950950683303625,0.135341553952394,0.264553408118524,0.0449850855085748
6,7,5,0.749030005941771,0.545,0.948989898989899,0.136862837939008,0.262070666963624,0.0447587350100777
6,7,6,0.750616458704694,0.55,0.945929887106358,0.143891685594014,0.280393811727671,0.0484614614345333
6,7,7,0.741676322043969,0.533333333333333,0.947890671420083,0.135187419302993,0.267276601312564,0.0500789284835767
6,8,1,0.726990493166964,0.503333333333333,0.948989898989899,0.141023927346293,0.277281549099943,0.0431934547223063
6,8,2,0.726540404040404,0.505,0.946019013666072,0.139734152132119,0.276165242887859,0.0452983104938326
6,8,3,0.746818181818182,0.545,0.946019013666072,0.129473425281239,0.253033322052582,0.0452983104938326
6,8,4,0.727271984551396,0.501666666666667,0.948989898989899,0.14394670188954,0.286020053954907,0.0394973396719669
6,8,5,0.739847742127154,0.531666666666667,0.946969696969697,0.156344564401252,0.314994070369295,0.0391483994627012
6,8,6,0.725283719548425,0.5,0.951990493166964,0.142526071721924,0.2918431321671,0.0348083656763452
6,8,7,0.721308674985146,0.493333333333333,0.948989898989899,0.144693517405198,0.297035157948468,0.0386873444969863
6,9,1,0.763673499702911,0.59,0.942780748663102,0.134353906825378,0.271458385710248,0.0450811388097131
6,9,2,0.771577540106952,0.605,0.943790849673203,0.135266184209987,0.269849894417695,0.0424561345256194
6,9,3,0.780678847296494,0.62,0.944771241830065,0.127224572927838,0.250723092206357,0.0419410984619231
6,9,4,0.776949643493761,0.615,0.940819964349376,0.12819352681905,0.249534048537089,0.0407701567586005
6,9,5,0.753715092097445,0.56,0.942899584076055,0.12783336981131,0.244737720272413,0.0347620637642794
6,9,6,0.757384135472371,0.566666666666667,0.942869875222816,0.121648090875887,0.237201112594549,0.0356892884561691
6,9,7,0.764346405228758,0.58,0.942869875222816,0.116761583836037,0.226898123880938,0.0356892884561691
6,10,1,0.755889037433155,0.571666666666667,0.941889483065954,0.123849603467868,0.252123168221453,0.0385829235879779
6,10,2,0.75354055258467,0.561666666666667,0.944919786096257,0.135079593881739,0.268354928809016,0.0369932796981215
6,10,3,0.754136215092097,0.57,0.939869281045752,0.129214167699255,0.262152890373222,0.0394737882181104
6,10,4,0.773126114081996,0.603333333333333,0.942899584076055,0.127072893461512,0.248073033369323,0.0405054835880956
6,10,5,0.748905971479501,0.56,0.935888294711824,0.124602615227858,0.250998007960223,0.0431986862194892
6,10,6,0.736572341057635,0.538333333333333,0.934848484848485,0.121525445511027,0.242360280877718,0.0476152926792257
6,10,7,0.723530897207368,0.508333333333333,0.939869281045752,0.123606733988718,0.24847234402872,0.0454402210795909
6,11,1,0.782288324420677,0.613333333333333,0.95204991087344,0.109976340335941,0.21533187430558,0.0420610420449849
6,11,2,0.778121657754011,0.605,0.95204991087344,0.113551646361188,0.224510962792005,0.0420610420449849
6,11,3,0.787138294711824,0.615,0.956981580510992,0.124623556547898,0.240742386279866,0.0390763940110919
6,11,4,0.779865567439097,0.603333333333333,0.95496137849079,0.128600343244762,0.253572180206569,0.0375002204250796
6,11,5,0.746417855020796,0.54,0.952020202020202,0.122942269471129,0.252026271208599,0.0374039348482088
6,11,6,0.724987373737374,0.495,0.95496137849079,0.138132555095812,0.283253876620762,0.0324343103100933
6,11,7,0.740113636363636,0.523333333333333,0.956981580510992,0.13301384250402,0.273462262836031,0.0323422956575982
7,2,1,0.756411913250149,0.555,0.953862150920974,0.128279264852305,0.257089143267869,0.0399592854179846
7,2,2,0.771924390968509,0.586666666666667,0.951871657754011,0.125119989963978,0.254590046847914,0.0390357631365833
7,2,3,0.737049168152109,0.525,0.945811051693405,0.132988580423782,0.267088387798032,0.0449692004977673
7,2,4,0.750441176470588,0.561666666666667,0.936779560308972,0.123952922984443,0.243778918119554,0.0421056495448859
7,2,5,0.759741532976827,0.581666666666667,0.938799762329174,0.120316673309773,0.235065410314739,0.0435343336801904
7,2,6,0.751706773618538,0.553333333333333,0.950891265597148,0.123017684716372,0.250149380658194,0.0434007501477479
7,2,7,0.73499257278669,0.513333333333333,0.953862150920974,0.0940725998362788,0.196492227333039,0.0382938061865385
7,3,1,0.78038027332145,0.608333333333333,0.949881164587047,0.133601937614598,0.263949882041809,0.0399373438426712
7,3,2,0.780834818775995,0.606666666666667,0.951901366607249,0.135340737058557,0.262853483946834,0.0385176130668113
7,3,3,0.783559120617944,0.628333333333333,0.932828282828283,0.119200224623158,0.225787256189253,0.0466189364649984
7,3,4,0.77586155674391,0.606666666666667,0.942869875222816,0.118348827589694,0.238433585538287,0.0382585018173783
7,3,5,0.773618538324421,0.603333333333333,0.942929292929293,0.128548791753762,0.254251210736389,0.0347333303129465
7,3,6,0.771626559714795,0.591666666666667,0.950980392156863,0.123176819344522,0.243566649284499,0.0374507128462264
7,3,7,0.774969548425431,0.593333333333333,0.953951277480689,0.121428440938025,0.238433585538287,0.0340603043406915
7,4,1,0.769067884729649,0.578333333333333,0.955941770647653,0.118089642851821,0.229573567704354,0.0350975003512968
7,4,2,0.763007278669043,0.565,0.956951871657754,0.122928431284528,0.239665715471391,0.0341252357654824
7,4,3,0.75423871063577,0.56,0.948930481283423,0.143101858159089,0.285391443218028,0.0345274148772266
7,4,4,0.765499851455734,0.59,0.944800950683304,0.108458626193622,0.222989098233601,0.0456574345851917
7,4,5,0.757916666666667,0.576666666666667,0.938799762329174,0.130308265598881,0.251798131149885,0.0431424699340049
7,4,6,0.756881313131313,0.571666666666667,0.942840166369578,0.120609150958653,0.231070721124334,0.0399504073883325
7,4,7,0.744517973856209,0.545,0.942840166369578,0.135600585904083,0.260751566266331,0.0399504073883325
7,5,1,0.776188354129531,0.601666666666667,0.948871063576946,0.138321440675595,0.272435798616511,0.0412735474332677
7,5,2,0.771454991087344,0.593333333333333,0.947831253713607,0.140177805820823,0.279387671997831,0.0404586605435594
7,5,3,0.762487373737374,0.57,0.952881758764112,0.150924247379259,0.293786223005073,0.0351762755146855
7,5,4,0.745271093285799,0.54,0.945840760546643,0.157367628965984,0.30154773168233,0.0437235300953408
7,5,5,0.745718211527035,0.54,0.948841354723708,0.156380845988505,0.308612020683487,0.0365134688715351
7,5,6,0.777912210338681,0.61,0.940819964349376,0.150260885415313,0.297808084464498,0.0438504672705826
7,5,7,0.749058972073678,0.548333333333333,0.941830065359477,0.147190942813246,0.292575758928596,0.0461859191067444
7,6,1,0.765150029708853,0.58,0.942929292929293,0.141036614282996,0.280885299943123,0.0457895592542976
7,6,2,0.756376262626263,0.563333333333333,0.944919786096257,0.13330777292754,0.269716752236085,0.04490519760726
7,6,3,0.753620766488414,0.561666666666667,0.940879382055853,0.133275374008194,0.268996645708267,0.0452303223164068
7,6,4,0.772863190730838,0.601666666666667,0.939869281045752,0.14942723340445,0.289911797922597,0.041942567900367
7,6,5,0.78482174688057,0.621666666666667,0.941859774212715,0.133298717724603,0.266096732908106,0.0419790913939701
7,6,6,0.777438354129531,0.61,0.938918597742127,0.123163299284226,0.239395791165146,0.0414762947927898
7,6,7,0.762938205585264,0.586666666666667,0.932947118241236,0.130874556938545,0.254590046847914,0.0401104917358858
7,7,1,0.76650623885918,0.585,0.944830659536542,0.138613383801467,0.265923893701524,0.0421091731712908
7,7,2,0.762844622697564,0.576666666666667,0.945840760546643,0.141373056612807,0.272514894668332,0.0430785189747116
7,7,3,0.734981431966726,0.526666666666667,0.941859774212715,0.147633120205109,0.282151015242368,0.0433769710577065
7,7,4,0.752751782531194,0.553333333333333,0.950950683303625,0.135341553952394,0.264553408118524,0.0449850855085748
7,7,5,0.745040106951872,0.536666666666667,0.95,0.141454045869515,0.267470054183749,0.0434423847794171
7,7,6,0.750540701128936,0.55,0.946939988116459,0.144439659768165,0.280393811727671,0.0459580923808188
7,7,7,0.740792483660131,0.533333333333333,0.946880570409982,0.13436991336379,0.267276601312564,0.0492910415942041
7,8,1,0.730868983957219,0.511666666666667,0.948989898989899,0.14391539351568,0.280910874727608,0.0431934547223063
7,8,2,0.726050207961973,0.505,0.946019013666072,0.139861541362224,0.276165242887859,0.0452983104938326
7,8,3,0.747020202020202,0.545,0.946019013666072,0.129695869445429,0.253033322052582,0.0452983104938326
7,8,4,0.727271984551396,0.501666666666667,0.948989898989899,0.14394670188954,0.286020053954907,0.0394973396719669
7,8,5,0.735428550207962,0.523333333333333,0.946969696969697,0.151190895656241,0.305335692406687,0.0391483994627012
7,8,6,0.721622103386809,0.491666666666667,0.953000594177065,0.146936766881951,0.302598896154667,0.0357664028559708
7,8,7,0.717647058823529,0.485,0.95,0.148939022241862,0.307422544211798,0.0396307293731994
7,9,1,0.760819964349376,0.581666666666667,0.943790849673203,0.135407133443452,0.270211709250528,0.0439224520345342
7,9,2,0.771665181224005,0.605,0.941859774212715,0.133877420333067,0.26174151502896,0.0424249935324717
7,9,3,0.772168746286393,0.603333333333333,0.944771241830065,0.129108832024064,0.258287908501658,0.0411792001289303
7,9,4,0.772959744503862,0.606666666666667,0.941830065359477,0.128011933631529,0.249044149711948,0.0418707991579972
7,9,5,0.746896910279263,0.551666666666667,0.939869281045752,0.125550230461362,0.242289130974763,0.0379806913760892
7,9,6,0.760288175876411,0.575,0.940849673202614,0.119538670345707,0.229973761621805,0.0375591568594772
7,9,7,0.766745395127748,0.588333333333333,0.940849673202614,0.114024037402952,0.21880684811406,0.0375591568594772
7,10,1,0.76043449197861,0.58,0.942899584076055,0.122113382313685,0.245160046247063,0.0397160544839395
7,10,2,0.754298128342246,0.561666666666667,0.946939988116459,0.13532035650794,0.268354928809016,0.038312435200018
7,10,3,0.754626411170529,0.57,0.939869281045752,0.129081479057981,0.262152890373222,0.0394737882181104
7,10,4,0.773616310160428,0.603333333333333,0.942899584076055,0.126862081891406,0.248073033369323,0.0405054835880956
7,10,5,0.748992127153892,0.553333333333333,0.936898395721925,0.126637282004583,0.247028315190278,0.0414013802062219
7,10,6,0.736153446226976,0.531666666666667,0.936868686868687,0.127415282414367,0.248957596906524,0.0464255800216272
7,10,7,0.719324123588829,0.493333333333333,0.942899584076055,0.127206278083668,0.249735492255214,0.0442418386301547
7,11,1,0.7659165181224,0.576666666666667,0.955050505050505,0.117757384059596,0.231462119241309,0.0422100947692912
7,11,2,0.761749851455734,0.568333333333333,0.955050505050505,0.120519069847956,0.238704597897634,0.0422100947692912
7,11,3,0.778350415923945,0.595,0.960011883541295,0.128669168227404,0.249603133269458,0.037932340455216
7,11,4,0.770471628045157,0.583333333333333,0.956981580510992,0.131163665075986,0.261076463014631,0.0382574875282717
7,11,5,0.745811794414736,0.54,0.951010101010101,0.123731228729495,0.252026271208599,0.0364608310862683
7,11,6,0.724987373737374,0.495,0.95496137849079,0.138132555095812,0.283253876620762,0.0324343103100933
7,11,7,0.739911616161616,0.523333333333333,0.955971479500891,0.132962432529874,0.273462262836031,0.0324046258086151
