mtry,coefReg,coefImp,ROC,Sens,Spec,ROCSD,SensSD,SpecSD
2,0.12,1,0.920671420083185,0.505,0.968983957219251,0.0702497903286227,0.221806843587093,0.0287923457115007
2,0.23,0,0.626883541295306,0.216666666666667,0.892543077837195,0.153507013416511,0.187236404751768,0.054588526090167
2,0.23,0.111111111111111,0.669618241235888,0.241666666666667,0.906862745098039,0.137765049216806,0.182927974017538,0.0592067962648513
2,0.23,0.222222222222222,0.625089869281046,0.206666666666667,0.907130124777184,0.148647771532402,0.149558737932473,0.0682315257324972
2,0.23,0.333333333333333,0.668917855020796,0.245,0.89777183600713,0.157159739553851,0.179246507203983,0.0636999205514331
2,0.23,0.444444444444444,0.648418746286393,0.235,0.911081402257873,0.17706856738043,0.214616739392775,0.0672396741542877
2,0.23,0.555555555555556,0.826849376114082,0.356666666666667,0.956981580510992,0.120773294342753,0.294411550248186,0.0330303039701592
2,0.23,0.666666666666667,0.857735442661913,0.41,0.960873440285205,0.138174925363886,0.231710282837024,0.0354860899898098
2,0.23,0.777777777777778,0.912664884135472,0.518333333333333,0.967944147355912,0.0612986141045561,0.230622595617158,0.0333361791917975
2,0.23,0.888888888888889,0.929021093285799,0.513333333333333,0.968062982768865,0.0561845872434274,0.229667425719847,0.0303012977392401
2,0.23,1,0.916826351752822,0.508333333333333,0.963992869875223,0.0841227805161125,0.2576697074957,0.0318418428241748
2,0.34,0,0.623617052881759,0.148333333333333,0.917765894236482,0.17213505223582,0.157831934475346,0.0470211213336237
2,0.34,0.111111111111111,0.683130570409982,0.258333333333333,0.895870469399881,0.161121787670472,0.219357735427666,0.0668205677498817
2,0.34,0.222222222222222,0.644056001188354,0.228333333333333,0.898930481283422,0.155041910638026,0.21880684811406,0.039593561612926
2,0.34,0.333333333333333,0.681983808674985,0.278333333333333,0.917914438502674,0.177299551081127,0.247289908509374,0.061675610411225
2,0.34,0.444444444444444,0.809616013071895,0.31,0.9650623885918,0.119216503423807,0.231710282837024,0.0334173577764042
2,0.34,0.555555555555556,0.853874777183601,0.398333333333333,0.961111111111111,0.124686361007061,0.271167124105048,0.0377896347415275
2,0.34,0.666666666666667,0.923001336898396,0.478333333333333,0.965002970885324,0.0677567758748916,0.253827029529048,0.0341820046752775
2,0.34,0.777777777777778,0.921295306001188,0.438333333333333,0.966993464052288,0.0732792892417363,0.246241867827679,0.0307405184417216
2,0.34,0.888888888888889,0.921717171717172,0.491666666666667,0.963042186571598,0.0748289684296313,0.240360122536471,0.0348728337240891
2,0.34,1,0.929506090314914,0.545,0.963963161021985,0.0507204196885789,0.269530242689272,0.0297802888570365
2,0.45,0,0.642114527629233,0.191666666666667,0.894979203802733,0.164368659787756,0.173246552104485,0.0547770711552034
2,0.45,0.111111111111111,0.676392602495544,0.238333333333333,0.910992275698158,0.140669190032069,0.191942580015453,0.0600976118209542
2,0.45,0.222222222222222,0.701131164587047,0.248333333333333,0.91215092097445,0.151693001697792,0.192301547205089,0.0545453557836826
2,0.45,0.333333333333333,0.82090834818776,0.32,0.954901960784314,0.100066991021455,0.228035085019828,0.0481702123779413
2,0.45,0.444444444444444,0.859717765894237,0.45,0.968954248366013,0.117133826250611,0.22705004765014,0.0338463162724279
2,0.45,0.555555555555556,0.898123143196673,0.516666666666667,0.965002970885324,0.105977273609794,0.265983319846906,0.0325028132587553
2,0.45,0.666666666666667,0.920900178253119,0.515,0.972043969102793,0.0592331017191157,0.251255468288409,0.029249251916712
2,0.45,0.777777777777778,0.922820112893642,0.523333333333333,0.964884135472371,0.073692403517182,0.234790197371205,0.0295382443203732
2,0.45,0.888888888888889,0.920110665478313,0.49,0.966013071895425,0.0840210211821302,0.216715290741976,0.0348736191842429
2,0.45,1,0.914306298276886,0.513333333333333,0.965953654188948,0.0884461097698769,0.260944350433169,0.0339459686784278
2,0.56,0,0.670037136066548,0.281666666666667,0.906833036244801,0.145036500335444,0.223021312315945,0.0659585270361237
2,0.56,0.111111111111111,0.838373440285205,0.348333333333333,0.955882352941177,0.0962233110969962,0.254437626437456,0.0394682480591953
2,0.56,0.222222222222222,0.862879530600119,0.371666666666667,0.975965537730244,0.0932658743592886,0.198130631469333,0.0278474538794013
2,0.56,0.333333333333333,0.90020202020202,0.45,0.97397504456328,0.0850600316796182,0.223606797749979,0.0302744529407554
2,0.56,0.444444444444444,0.887093731431967,0.48,0.962002376708259,0.096718502377898,0.243395520316921,0.0358417974407297
2,0.56,0.555555555555556,0.92321449792038,0.533333333333333,0.968062982768865,0.0734940734238926,0.275847700775244,0.0312114871742066
2,0.56,0.666666666666667,0.91708036244801,0.475,0.967023172905526,0.0700118865633614,0.236624976091589,0.0336921322956596
2,0.56,0.777777777777778,0.921083630421866,0.535,0.965032679738562,0.0582267284637309,0.205170240498487,0.0293783892772966
2,0.56,0.888888888888889,0.924796494355318,0.521666666666667,0.967944147355912,0.060039671805246,0.267389465829867,0.0222791606381821
2,0.56,1,0.929093137254902,0.533333333333333,0.969994058229352,0.0647669991898653,0.273020566780339,0.0368834813675984
2,0.67,0,0.869132501485443,0.361666666666667,0.967082590612002,0.0905856442165146,0.257535847298348,0.0295784010743329
2,0.67,0.111111111111111,0.87597816399287,0.476666666666667,0.964022578728461,0.0973470508489709,0.251798131149885,0.037888808018564
2,0.67,0.222222222222222,0.908200386215092,0.48,0.964943553178847,0.0797580556510486,0.262809751564209,0.0343868553390719
2,0.67,0.333333333333333,0.927760695187166,0.518333333333333,0.971004159239453,0.0691055427447852,0.223793059171488,0.0287707737507861
2,0.67,0.444444444444444,0.910733065953654,0.526666666666667,0.96096256684492,0.0845179182368555,0.244149944506033,0.0296814469856347
2,0.67,0.555555555555556,0.928132798573975,0.538333333333333,0.962953060011884,0.0554486667949211,0.262508894211663,0.0321270957067671
2,0.67,0.666666666666667,0.923333333333333,0.535,0.96797385620915,0.0655586538497002,0.231989149567908,0.0342212479834188
2,0.67,0.777777777777778,0.927087046939988,0.486666666666667,0.970944741532977,0.071653812933616,0.241380131361494,0.0299142000705315
2,0.67,0.888888888888889,0.928264260249554,0.503333333333333,0.96797385620915,0.0643023000639309,0.258954573746763,0.0281920020029187
2,0.67,1,0.92757798573975,0.54,0.967944147355912,0.0670667310025064,0.244032219466879,0.0323723898742957
2,0.78,0,0.922087789661319,0.495,0.974955436720143,0.0700950984752619,0.225277606521376,0.0224174971857332
2,0.78,0.111111111111111,0.924517231134878,0.508333333333333,0.967884729649436,0.0706758659474401,0.254640833377109,0.029349284915784
2,0.78,0.222222222222222,0.909016636957813,0.5,0.968954248366013,0.105529157542263,0.239251707016575,0.029932035053962
2,0.78,0.333333333333333,0.93299688057041,0.528333333333333,0.97397504456328,0.0546979766670133,0.244485149867527,0.0259660745610701
2,0.78,0.444444444444444,0.929416963755199,0.51,0.970915032679739,0.0686418638527745,0.264053286158371,0.026893724765015
2,0.78,0.555555555555556,0.926444592988711,0.495,0.963992869875223,0.050325860196935,0.24045574544444,0.0227657772534029
2,0.78,0.666666666666667,0.922542335115864,0.503333333333333,0.964022578728461,0.0731249556406331,0.244925510609096,0.0336689404106772
2,0.78,0.777777777777778,0.929936868686869,0.526666666666667,0.966934046345811,0.055144230723778,0.222343836454253,0.0308533566768853
2,0.78,0.888888888888889,0.912443553178847,0.496666666666667,0.966963755199049,0.0746458713642353,0.248073033369323,0.03561982606451
2,0.78,1,0.928418003565062,0.518333333333333,0.966963755199049,0.0608430328257128,0.272752045200251,0.0327889294285117
2,0.89,0,0.940816993464052,0.506666666666667,0.982976827094474,0.0563433839383662,0.217641485227321,0.0203876984354904
2,0.89,0.111111111111111,0.929884878193702,0.506666666666667,0.971954842543078,0.0482099559188946,0.227328310862374,0.0222314676794223
2,0.89,0.222222222222222,0.919955436720143,0.525,0.983036244800951,0.105474646178442,0.227334631067857,0.021765467950725
2,0.89,0.333333333333333,0.935661021984551,0.5,0.966072489601901,0.062545224374351,0.269418274986222,0.0318696450147714
2,0.89,0.444444444444444,0.928002079619727,0.483333333333333,0.96797385620915,0.0689475458599777,0.247516399085176,0.0259191243690721
2,0.89,0.555555555555556,0.927537136066548,0.501666666666667,0.971984551396316,0.0601293298344542,0.225328623360964,0.0314018745523499
2,0.89,0.666666666666667,0.93301247771836,0.515,0.968924539512775,0.0605513585037836,0.262662101016391,0.0319767290261148
2,0.89,0.777777777777778,0.926089572192513,0.5,0.964022578728461,0.0641876782491959,0.258976766365714,0.030718233959247
2,0.89,0.888888888888889,0.930135175282234,0.525,0.966934046345811,0.0614202218466935,0.264167527827742,0.0318631265754843
2,0.89,1,0.934872994652406,0.515,0.968003565062389,0.0485644983787063,0.234208130251411,0.0292332023778714
2,1,0,0.939501633986928,0.483333333333333,0.983957219251337,0.064367785280297,0.210636692178628,0.0219702876270388
2,1,0.111111111111111,0.94235219845514,0.491666666666667,0.985918003565062,0.0556836623284162,0.205980972226903,0.0206029381217869
2,1,0.222222222222222,0.93628862150921,0.491666666666667,0.981966726084373,0.0617868040929211,0.212571826941379,0.0202655187471204
2,1,0.333333333333333,0.940258467023173,0.506666666666667,0.972994652406417,0.045122248626852,0.226568606239552,0.0307393303438172
2,1,0.444444444444444,0.932122697563874,0.485,0.974034462269756,0.058821153742064,0.240025142361206,0.0300841539578435
2,1,0.555555555555556,0.926199494949495,0.518333333333333,0.96797385620915,0.0608143146829083,0.233962616131566,0.0292936544983176
2,1,0.666666666666667,0.927782976827094,0.488333333333333,0.967023172905526,0.0680447224235889,0.243425033894291,0.0296958399593495
2,1,0.777777777777778,0.935106951871658,0.516666666666667,0.966874628639334,0.0523840067414015,0.229442101979823,0.0347109261722402
2,1,0.888888888888889,0.925520647653001,0.528333333333333,0.966963755199049,0.0662179099190714,0.261521850255231,0.0297510712792872
2,1,1,0.931258912655971,0.483333333333333,0.966013071895425,0.0642343017342396,0.257753334816827,0.0291067931656541
5,0.01,0,0.676945929887106,0.215,0.919845513963161,0.152397301242103,0.175258429872515,0.0444074559658391
5,0.01,0.111111111111111,0.698138740344623,0.271666666666667,0.907991681521093,0.125618761744047,0.236964762888018,0.0585058781998725
5,0.01,0.222222222222222,0.677837195484254,0.246666666666667,0.902881758764112,0.152761890462059,0.179046003206907,0.0524965550607937
5,0.01,0.333333333333333,0.665944741532977,0.175,0.903000594177065,0.149371488268756,0.216854472098146,0.0580114464431773
5,0.01,0.444444444444444,0.738525698158051,0.251666666666667,0.917765894236482,0.140940452546624,0.238343179605307,0.0542362677063934
5,0.01,0.555555555555556,0.700167855020796,0.278333333333333,0.938888888888889,0.164318994147856,0.239137578831089,0.0461371132287232
5,0.01,0.666666666666667,0.859000297088532,0.405,0.964022578728461,0.0964815739351232,0.226422705087874,0.0319628061110185
5,0.01,0.777777777777778,0.883303624480095,0.468333333333333,0.968983957219251,0.0919838786071026,0.212328362055881,0.0308542888500726
5,0.01,0.888888888888889,0.905441919191919,0.518333333333333,0.965002970885324,0.104577003763267,0.247916606297684,0.029497723368527
5,0.01,1,0.916852346999406,0.488333333333333,0.965983363042187,0.0907813073306316,0.236964762888018,0.0349225577353039
5,0.12,0,0.695538472964944,0.255,0.907961972667855,0.14078302772146,0.246824662043936,0.0545761055771751
5,0.12,0.111111111111111,0.683067439096851,0.313333333333333,0.892929292929293,0.163337229831196,0.231908622511976,0.0650060478878212
5,0.12,0.222222222222222,0.682704991087344,0.258333333333333,0.900742721330957,0.173850485487316,0.220142325957915,0.0602277112787117
5,0.12,0.333333333333333,0.69819073083779,0.283333333333333,0.887641117052882,0.139824807384241,0.183045751456943,0.0597425097050685
5,0.12,0.444444444444444,0.694885620915033,0.268333333333333,0.898068924539513,0.119726818769202,0.195855036703933,0.0538579605987592
5,0.12,0.555555555555556,0.816592394533571,0.343333333333333,0.959090909090909,0.113055814193555,0.229592342377007,0.0386339699453246
5,0.12,0.666666666666667,0.882436125965538,0.496666666666667,0.968894830659537,0.119494468379183,0.252208634670383,0.0322612420863441
5,0.12,0.777777777777778,0.892454693998812,0.463333333333333,0.963933452168746,0.0863920987230736,0.242093360921564,0.0347390473647534
5,0.12,0.888888888888889,0.914001039809863,0.501666666666667,0.958942364824718,0.0875210390536007,0.208228709361363,0.0364994628990543
5,0.12,1,0.9212188057041,0.473333333333333,0.965032679738562,0.0770002332444817,0.270928586255815,0.0294407917951216
5,0.23,0,0.683771538918598,0.24,0.914824717765894,0.145763996342516,0.269226222015408,0.0489766648626084
5,0.23,0.111111111111111,0.673840612002377,0.248333333333333,0.907100415923945,0.147524212926256,0.202349702986811,0.0562565552354016
5,0.23,0.222222222222222,0.635468657159834,0.228333333333333,0.904723707664884,0.173147626917007,0.231070721124334,0.0626249441520219
5,0.23,0.333333333333333,0.695626114081996,0.288333333333333,0.898068924539513,0.141357036697512,0.212815013298069,0.0637387528482133
5,0.23,0.444444444444444,0.752245989304813,0.31,0.924717765894236,0.162541818946047,0.240114915017358,0.0489783706282287
5,0.23,0.555555555555556,0.844015151515151,0.365,0.959001782531194,0.0982634198827127,0.242170501350057,0.0404872660264854
5,0.23,0.666666666666667,0.875715240641711,0.436666666666667,0.966844919786096,0.0985180284848695,0.263246748459905,0.0339999890369412
5,0.23,0.777777777777778,0.915430778371955,0.55,0.965953654188948,0.0843635781920257,0.242117099055751,0.0358654172340977
5,0.23,0.888888888888889,0.924070855614973,0.501666666666667,0.968092691622103,0.0836127466545074,0.263099343153525,0.0366002361650566
5,0.23,1,0.916111853832442,0.468333333333333,0.96797385620915,0.0797413639018675,0.260464880594272,0.0281920020029187
5,0.34,0,0.666206179441474,0.22,0.912923351158645,0.172339853466489,0.222679605928679,0.0571001051788779
5,0.34,0.111111111111111,0.702416072489602,0.298333333333333,0.888948306595365,0.14301224052478,0.219121810452752,0.0601763501011023
5,0.34,0.222222222222222,0.639240938799762,0.188333333333333,0.910665478312537,0.139656717182981,0.159029022147083,0.0571324924545223
5,0.34,0.333333333333333,0.709181521093286,0.196666666666667,0.919994058229352,0.140280418688281,0.205499112060056,0.0652826989031426
5,0.34,0.444444444444444,0.855511734997029,0.373333333333333,0.962032085561497,0.0959469648683879,0.212023637806037,0.0322359728398207
5,0.34,0.555555555555556,0.89149881164587,0.466666666666667,0.971004159239453,0.0737916840681625,0.230192323388784,0.0287707737507861
5,0.34,0.666666666666667,0.9086876114082,0.49,0.962982768865122,0.0625695625767275,0.252709455631397,0.0311329739223154
5,0.34,0.777777777777778,0.915587492572787,0.485,0.962953060011884,0.0656714388280483,0.242526216144237,0.0281694030961988
5,0.34,0.888888888888889,0.92958110516934,0.498333333333333,0.966993464052288,0.0603703860565004,0.254098587076007,0.0286063111952129
5,0.34,1,0.917001633986928,0.475,0.964052287581699,0.0770996423442009,0.188802944161732,0.0362346390647532
5,0.45,0,0.670187908496732,0.266666666666667,0.896850861556744,0.116315065064621,0.182101399061704,0.0554029888991521
5,0.45,0.111111111111111,0.696434194890077,0.286666666666667,0.903921568627451,0.15391032512491,0.249113370304301,0.0669906007745308
5,0.45,0.222222222222222,0.749035947712418,0.293333333333333,0.91678550207962,0.152315584940992,0.242022132549232,0.0648397103689854
5,0.45,0.333333333333333,0.830468657159834,0.351666666666667,0.9650623885918,0.132216764226843,0.183116381559385,0.0350527655776741
5,0.45,0.444444444444444,0.903855466428996,0.425,0.9708853238265,0.0622822980883891,0.234060852682845,0.0302209637195733
5,0.45,0.555555555555556,0.909226827094474,0.488333333333333,0.967023172905526,0.0773387484830988,0.275331566051493,0.0296958399593495
5,0.45,0.666666666666667,0.900306001188354,0.463333333333333,0.963071895424837,0.0971054713924946,0.257953929772464,0.0373075843240144
5,0.45,0.777777777777778,0.912730243612597,0.503333333333333,0.967052881758764,0.102828605332636,0.255266369779158,0.0316441344079252
5,0.45,0.888888888888889,0.928319221628045,0.506666666666667,0.966934046345811,0.0668710759988444,0.255873531979797,0.0309720930552287
5,0.45,1,0.928420231729055,0.506666666666667,0.964052287581699,0.0557104061677033,0.264162088868562,0.0362346390647532
5,0.56,0,0.77090834818776,0.231666666666667,0.937908496732026,0.130561211104277,0.207399054520728,0.0522155299960633
5,0.56,0.111111111111111,0.862165032679739,0.401666666666667,0.95805109922757,0.0886032398640247,0.215151643928317,0.0418760323646641
5,0.56,0.222222222222222,0.85880421865716,0.448333333333333,0.966963755199049,0.0972333452588046,0.237255621398224,0.0320385164468485
5,0.56,0.333333333333333,0.895663250148544,0.448333333333333,0.967914438502674,0.0962679894275231,0.254098587076007,0.030711560326346
5,0.56,0.444444444444444,0.895874183006536,0.465,0.963992869875223,0.0872577345192637,0.265274743718984,0.0298481990338832
5,0.56,0.555555555555556,0.904028520499109,0.46,0.966042780748663,0.086980343154952,0.231710282837024,0.0357736138385141
5,0.56,0.666666666666667,0.917707219251337,0.495,0.96301247771836,0.0777878855578626,0.275540221733785,0.0339462510976937
5,0.56,0.777777777777778,0.91134284016637,0.541666666666667,0.964913844325609,0.0914359614023111,0.250545382128163,0.0305967220705932
5,0.56,0.888888888888889,0.917797088532383,0.498333333333333,0.963963161021985,0.0811155692208555,0.254776214628112,0.0364714974047976
5,0.56,1,0.918816102198455,0.485,0.966993464052288,0.0851396525026675,0.250568319543035,0.0286063111952129
5,0.67,0,0.901931818181818,0.476666666666667,0.974985145573381,0.0686498430072304,0.291468734152577,0.0293916725473072
5,0.67,0.111111111111111,0.918565805109923,0.486666666666667,0.96901366607249,0.0710975792218642,0.222808613300562,0.036547273659891
5,0.67,0.222222222222222,0.909933897801545,0.498333333333333,0.966993464052288,0.0808208064356456,0.245470460802184,0.0251396868395369
5,0.67,0.333333333333333,0.938473707664884,0.523333333333333,0.964973262032086,0.0470443485508079,0.254860791391116,0.0353001939348971
5,0.67,0.444444444444444,0.918200386215092,0.541666666666667,0.963992869875223,0.0918637921478063,0.248125153811586,0.034644193456434
5,0.67,0.555555555555556,0.924004010695187,0.515,0.961942959001783,0.07130076159584,0.275164527585551,0.0305453516274775
5,0.67,0.666666666666667,0.91915404040404,0.508333333333333,0.969964349376114,0.0758240969030933,0.26460228233349,0.031545010898856
5,0.67,0.777777777777778,0.913594028520499,0.496666666666667,0.964943553178847,0.0877342488875065,0.276659049888229,0.0315034628145472
5,0.67,0.888888888888889,0.918721776589424,0.51,0.966963755199049,0.0775422096114605,0.19974121188212,0.0326205839629206
5,0.67,1,0.926773618538324,0.496666666666667,0.966993464052288,0.0721363161048636,0.269396942528452,0.0337437044478499
5,0.78,0,0.9209165181224,0.475,0.975995246583482,0.070070121144272,0.227334631067857,0.026610565131076
5,0.78,0.111111111111111,0.933178104575163,0.523333333333333,0.974955436720143,0.0576189512952336,0.240593136791689,0.027492927232459
5,0.78,0.222222222222222,0.935577837195484,0.523333333333333,0.969964349376114,0.0585373418445801,0.206252830004966,0.0324768604478305
5,0.78,0.333333333333333,0.922305407011289,0.476666666666667,0.96797385620915,0.0768862161484299,0.255536397749347,0.029605244786075
5,0.78,0.444444444444444,0.920168597742127,0.466666666666667,0.963963161021985,0.0765428295400803,0.233538497650939,0.037280408727468
5,0.78,0.555555555555556,0.926968211527035,0.501666666666667,0.96797385620915,0.0685811261880768,0.254776214628112,0.0332279119357971
5,0.78,0.666666666666667,0.904838829471182,0.533333333333333,0.964973262032086,0.103390050800094,0.259087700946242,0.032554362319572
5,0.78,0.777777777777778,0.922859477124183,0.501666666666667,0.965983363042187,0.0682730365429573,0.254098587076007,0.0331149070646815
5,0.78,0.888888888888889,0.917129382055853,0.481666666666667,0.967052881758764,0.0849087135421235,0.251712525318664,0.0296371940904279
5,0.78,1,0.926377748068925,0.51,0.96096256684492,0.0708124000298079,0.266975395999267,0.0335702879479359
5,0.89,0,0.939519459298871,0.478333333333333,0.983986928104575,0.0540403485080487,0.227688282577274,0.0204576213427978
5,0.89,0.111111111111111,0.941637700534759,0.525,0.980956625074272,0.0569925577457242,0.207509866819836,0.024363926809695
5,0.89,0.222222222222222,0.936704545454546,0.461666666666667,0.97602495543672,0.0573732981188857,0.228066586364798,0.0263960248231944
5,0.89,0.333333333333333,0.934553624480095,0.51,0.969964349376114,0.0499497132011064,0.222989098233601,0.0209715669462762
5,0.89,0.444444444444444,0.936252228163993,0.528333333333333,0.96797385620915,0.0477592120424235,0.258538109421007,0.0285156325882696
5,0.89,0.555555555555556,0.916535204991087,0.516666666666667,0.963992869875223,0.0881381358945076,0.253027643758043,0.0318418428241748
5,0.89,0.666666666666667,0.921193553178847,0.546666666666667,0.964973262032086,0.06618409347698,0.240306317929391,0.0304870071861798
5,0.89,0.777777777777778,0.927992424242424,0.53,0.969934640522876,0.0746443247366873,0.277799232887896,0.0250222288441018
5,0.89,0.888888888888889,0.920369875222816,0.478333333333333,0.966963755199049,0.0883566534346596,0.226929783053661,0.0327329104735983
5,0.89,1,0.918468508615567,0.506666666666667,0.964943553178847,0.0718725355125335,0.264162088868562,0.033453349655543
5,1,0,0.942258615567439,0.468333333333333,0.985977421271539,0.0555571245253643,0.23248408671286,0.0204662556844167
5,1,0.111111111111111,0.943754456327986,0.483333333333333,0.985977421271539,0.0553072526113634,0.232799059918314,0.0204662556844167
5,1,0.222222222222222,0.938795306001188,0.501666666666667,0.979946524064171,0.0587483812048219,0.225328623360964,0.0213951758702163
5,1,0.333333333333333,0.941194295900178,0.503333333333333,0.978995840760547,0.0617631510152008,0.220474931460016,0.0211037657027543
5,1,0.444444444444444,0.930404783125371,0.505,0.97397504456328,0.0617047595258317,0.268247826741847,0.0256102460576706
5,1,0.555555555555556,0.918798276886512,0.528333333333333,0.96901366607249,0.0726587704508857,0.272499077294652,0.0309148493505235
5,1,0.666666666666667,0.935356506238859,0.52,0.966993464052288,0.0509091801308069,0.266393538287586,0.0326797711579957
5,1,0.777777777777778,0.924546197266786,0.518333333333333,0.966042780748663,0.0611530307176133,0.258804723792807,0.0338489598541523
5,1,0.888888888888889,0.918876262626263,0.525,0.96301247771836,0.0862469105251449,0.241671621035224,0.0330002840389812
5,1,1,0.909304812834225,0.513333333333333,0.966904337492573,0.0921003584264282,0.219298777978785,0.030850145642532
8,0.01,0,0.751556743909685,0.333333333333333,0.902852049910873,0.133823828599679,0.244714236347754,0.0551189997913114
8,0.01,0.111111111111111,0.783134284016637,0.393333333333333,0.910903149138443,0.13270055400938,0.268692021278732,0.063909991827872
8,0.01,0.222222222222222,0.716659239453357,0.36,0.917052881758764,0.138204482998092,0.198442209080698,0.0526458061072527
8,0.01,0.333333333333333,0.734592245989305,0.31,0.912002376708259,0.125362144703683,0.229091157884126,0.0543054142226087
8,0.01,0.444444444444444,0.725803624480095,0.303333333333333,0.917052881758764,0.16935356837001,0.238505885611371,0.0593648934464013
8,0.01,0.555555555555556,0.794454842543078,0.42,0.917855020796197,0.140408365250119,0.240186708983686,0.0654023383473195
8,0.01,0.666666666666667,0.859004010695187,0.43,0.959031491384433,0.103203395711481,0.227656728885611,0.0330448547138227
8,0.01,0.777777777777778,0.869581105169341,0.456666666666667,0.965983363042187,0.10728927787163,0.248350882663099,0.0310848543673394
8,0.01,0.888888888888889,0.895524361259655,0.48,0.966904337492573,0.0983658240555978,0.262809751564209,0.0287879057468981
8,0.01,1,0.905245098039216,0.491666666666667,0.96901366607249,0.101485374030792,0.25699970928916,0.0338484203644463
8,0.12,0,0.700456030897207,0.265,0.907070707070707,0.121380661721125,0.208504527363399,0.0572092709215213
8,0.12,0.111111111111111,0.711919191919192,0.278333333333333,0.898039215686275,0.13452880807105,0.236964762888018,0.0622539224255015
8,0.12,0.222222222222222,0.719324123588829,0.28,0.894682115270351,0.128571977984379,0.1873591424934,0.0694470013966791
8,0.12,0.333333333333333,0.745014111705288,0.331666666666667,0.911794414735591,0.145141920582217,0.233224523069337,0.0650105774461721
8,0.12,0.444444444444444,0.727914438502674,0.301666666666667,0.897920380273321,0.147441407376616,0.255114353444359,0.0654356885193158
8,0.12,0.555555555555556,0.835650623885918,0.316666666666667,0.963903743315508,0.121818705214,0.186313294421415,0.0375644559953707
8,0.12,0.666666666666667,0.846480986333928,0.388333333333333,0.953980986333927,0.111809846854414,0.197695051362783,0.0374620356769864
8,0.12,0.777777777777778,0.867066250742721,0.463333333333333,0.96901366607249,0.119202736994996,0.240664788097231,0.0298730429221955
8,0.12,0.888888888888889,0.910981877599525,0.465,0.965032679738562,0.0744599310348223,0.273908492144668,0.0303162999634184
8,0.12,1,0.905083184789067,0.526666666666667,0.966013071895425,0.0970884387430719,0.240234559708134,0.0292326245550894
8,0.23,0,0.703003565062389,0.276666666666667,0.912240047534165,0.173070146305294,0.260878269053534,0.0521685059267254
8,0.23,0.111111111111111,0.68200311942959,0.328333333333333,0.901069518716578,0.148453955304695,0.223870087532823,0.061120468088395
8,0.23,0.222222222222222,0.772069221628045,0.37,0.928995840760547,0.150274694236822,0.299309550292923,0.05623934055264
8,0.23,0.333333333333333,0.739237967914439,0.37,0.898900772430184,0.134664928300417,0.206197093527795,0.0695560133797537
8,0.23,0.444444444444444,0.785074272133096,0.32,0.948841354723708,0.137343503841365,0.228035085019828,0.0614603906146095
8,0.23,0.555555555555556,0.829763814616756,0.41,0.959090909090909,0.132267266035854,0.277115686037936,0.0327867712677518
8,0.23,0.666666666666667,0.863112745098039,0.441666666666667,0.965002970885324,0.0910692213369348,0.269764690991514,0.0285329177789892
8,0.23,0.777777777777778,0.883956476530006,0.47,0.96301247771836,0.116781529303318,0.264770557796486,0.0329446244728653
8,0.23,0.888888888888889,0.897052139037433,0.461666666666667,0.965032679738562,0.106254250842732,0.250407713516389,0.0305574852278989
