Overall
RBM22,100
SRRM4,100
PSF,100
NOVA1,100
SRSF6,100
RBM3,100
RBM45,100
SRSF1,100
U2AF1,100
U2AF2,100
PRPF8,100
CELF1,100
SRSF4,100
TRA2A,100
TRA2B,100
SRSF3,100
KHRSB1,99.05112086348
SRRM1,92.1124421776776
SNRNP200,89.5860514766932
ESRP1,81.6984936543708
MAGOH,77.6064523781283
SRSF5,58.3560668959791
ESRP2,56.4701696121456
RBM17,53.6235322025857
SF3B1,49.2112442177678
SRSF2,39.1175424030364
SND1,29.9727197248251
RAVER1,29.6524730162496
TIA1,28.0749614517851
PTBP1,24.2913058949116
SNW1,23.6626734669671
SRSF9,7.88755782232238
TCERG1,0
