Overall
CELF1,33.7517349016271
ESRP1,7.1207947801871
ESRP2,10.5789731423868
KHRSB1,37.6428543103877
MAGOH,55.3594191307783
NOVA1,35.6120132834942
PRPF8,52.252642166741
PSF,80.7761611822108
PTBP1,0
RAVER1,6.98198528138704
RBM17,5.77830056317101
RBM22,72.0118852347032
RBM3,34.2940770356749
RBM45,25.1718275897328
SF3B1,8.72910366255844
SND1,36.9750302859404
SNRNP200,16.8958552653128
SNW1,22.2393286897549
SRRM1,16.3525719049017
SRRM4,100
SRSF1,93.3951752769332
SRSF2,8.90198430899237
SRSF3,31.6657469849867
SRSF4,7.6867100021622
SRSF5,10.2412641817286
SRSF6,40.178876708487
SRSF9,6.35744517931777
TCERG1,6.39135747441526
TIA1,13.3397449044375
TRA2A,14.9416992176231
TRA2B,22.2145359004748
U2AF1,29.5402552294022
U2AF2,46.2453395733232
