Overall
MAGOH,16.3172082856623
RBM22,25.3178010324043
SRRM4,100
PSF,43.892239584839
NOVA1,12.751115578419
SRSF6,20.1593852836815
RBM3,0
RBM45,4.14123567992173
SRSF1,76.113010938783
SNRNP200,0
SRRM1,5.47556041225511
SF3B1,0
U2AF1,10.8413181994101
U2AF2,19.8063044906282
TCERG1,0
PRPF8,11.445703625872
CELF1,16.1331882154878
ESRP1,18.276565080083
ESRP2,0
RBM17,0
SNW1,2.14910148836196
SND1,0
TIA1,5.89388187602958
SRSF2,0
SRSF4,0
SRSF5,0
SRSF9,0.184034376004731
TRA2A,0
TRA2B,12.409509221529
KHRSB1,0
RAVER1,0
PTBP1,0
SRSF3,0
