Overall
MAGOH,6.90998011920134
RBM22,22.1580965166136
SRRM4,88.817059843781
PSF,75.6264008807881
NOVA1,12.0935145958331
SRSF6,55.2106581445103
RBM3,13.3551524803706
RBM45,29.5522521363372
SRSF1,100
SNRNP200,0
SRRM1,13.2296831658215
SF3B1,8.49319194037066
U2AF1,19.7782926243625
U2AF2,14.2766731554342
TCERG1,0.478480517869235
PRPF8,32.340768241183
CELF1,33.181490941313
ESRP1,10.8846758271876
ESRP2,7.22915483655126
RBM17,5.0728233223091
SNW1,0.714832827994494
SND1,3.79944793390528
TIA1,4.96759273217014
SRSF2,5.52788078899309
SRSF4,17.7119292661913
SRSF5,6.96571057592518
SRSF9,3.25344904696636
TRA2A,6.24384773777405
TRA2B,12.992602636265
KHRSB1,7.08879183506782
RAVER1,0.947186664518409
PTBP1,2.97313766279949
SRSF3,13.4728287750164
