NumVars,lambda,ROC,Sens,Spec,ROCSD,SensSD,SpecSD
2,0,0.894533571004159,0.241666666666667,0.966934046345811,0.0687914838362452,0.226321153160318,0.0357199752644499
2,1e-04,0.894533571004159,0.241666666666667,0.966934046345811,0.0687914838362452,0.226321153160318,0.0357199752644499
2,0.000237137370566166,0.894533571004159,0.241666666666667,0.966934046345811,0.0687914838362452,0.226321153160318,0.0357199752644499
2,0.000562341325190349,0.894533571004159,0.241666666666667,0.966934046345811,0.0687914838362452,0.226321153160318,0.0357199752644499
2,0.00133352143216332,0.894533571004159,0.241666666666667,0.966934046345811,0.0687914838362452,0.226321153160318,0.0357199752644499
2,0.00316227766016838,0.894533571004159,0.241666666666667,0.966934046345811,0.0687914838362452,0.226321153160318,0.0357199752644499
2,0.00749894209332456,0.894533571004159,0.241666666666667,0.966934046345811,0.0687914838362452,0.226321153160318,0.0357199752644499
2,0.0177827941003892,0.894533571004159,0.241666666666667,0.966934046345811,0.0687914838362452,0.226321153160318,0.0357199752644499
2,0.0421696503428582,0.894533571004159,0.241666666666667,0.966934046345811,0.0687914838362452,0.226321153160318,0.0357199752644499
2,0.1,0.894533571004159,0.241666666666667,0.966934046345811,0.0687914838362452,0.226321153160318,0.0357199752644499
5,0,0.925120320855615,0.37,0.975995246583482,0.0651701134462532,0.196345929771745,0.0328189896738864
5,1e-04,0.925120320855615,0.37,0.975995246583482,0.0651701134462532,0.196345929771745,0.0328189896738864
5,0.000237137370566166,0.925120320855615,0.37,0.975995246583482,0.0651701134462532,0.196345929771745,0.0328189896738864
5,0.000562341325190349,0.925120320855615,0.37,0.975995246583482,0.0651701134462532,0.196345929771745,0.0328189896738864
5,0.00133352143216332,0.925120320855615,0.37,0.975995246583482,0.0651701134462532,0.196345929771745,0.0328189896738864
5,0.00316227766016838,0.925120320855615,0.37,0.975995246583482,0.0651701134462532,0.196345929771745,0.0328189896738864
5,0.00749894209332456,0.925120320855615,0.37,0.975995246583482,0.0651701134462532,0.196345929771745,0.0328189896738864
5,0.0177827941003892,0.925120320855615,0.37,0.975995246583482,0.0651701134462532,0.196345929771745,0.0328189896738864
5,0.0421696503428582,0.925120320855615,0.37,0.975995246583482,0.0651701134462532,0.196345929771745,0.0328189896738864
5,0.1,0.925120320855615,0.37,0.975995246583482,0.0651701134462532,0.196345929771745,0.0328189896738864
8,0,0.949506833036245,0.561666666666667,0.974004753416518,0.0526538084692282,0.22616873977315,0.0257485757454208
8,1e-04,0.949506833036245,0.561666666666667,0.974004753416518,0.0526538084692282,0.22616873977315,0.0257485757454208
8,0.000237137370566166,0.949506833036245,0.561666666666667,0.974004753416518,0.0526538084692282,0.22616873977315,0.0257485757454208
8,0.000562341325190349,0.949506833036245,0.561666666666667,0.974004753416518,0.0526538084692282,0.22616873977315,0.0257485757454208
8,0.00133352143216332,0.949506833036245,0.561666666666667,0.974004753416518,0.0526538084692282,0.22616873977315,0.0257485757454208
8,0.00316227766016838,0.949506833036245,0.561666666666667,0.974004753416518,0.0526538084692282,0.22616873977315,0.0257485757454208
8,0.00749894209332456,0.949506833036245,0.561666666666667,0.974004753416518,0.0526538084692282,0.22616873977315,0.0257485757454208
8,0.0177827941003892,0.949506833036245,0.561666666666667,0.974004753416518,0.0526538084692282,0.22616873977315,0.0257485757454208
8,0.0421696503428582,0.949506833036245,0.561666666666667,0.974004753416518,0.0526538084692282,0.22616873977315,0.0257485757454208
8,0.1,0.949506833036245,0.561666666666667,0.974004753416518,0.0526538084692282,0.22616873977315,0.0257485757454208
12,0,0.950384729649436,0.578333333333333,0.969073083778966,0.054097494527231,0.230323360896616,0.0287321099651395
12,1e-04,0.950384729649436,0.578333333333333,0.969073083778966,0.054097494527231,0.230323360896616,0.0287321099651395
12,0.000237137370566166,0.950384729649436,0.578333333333333,0.969073083778966,0.054097494527231,0.230323360896616,0.0287321099651395
12,0.000562341325190349,0.950384729649436,0.578333333333333,0.969073083778966,0.054097494527231,0.230323360896616,0.0287321099651395
12,0.00133352143216332,0.950384729649436,0.578333333333333,0.969073083778966,0.054097494527231,0.230323360896616,0.0287321099651395
12,0.00316227766016838,0.950384729649436,0.578333333333333,0.969073083778966,0.054097494527231,0.230323360896616,0.0287321099651395
12,0.00749894209332456,0.950384729649436,0.578333333333333,0.969073083778966,0.054097494527231,0.230323360896616,0.0287321099651395
12,0.0177827941003892,0.950384729649436,0.578333333333333,0.969073083778966,0.054097494527231,0.230323360896616,0.0287321099651395
12,0.0421696503428582,0.950384729649436,0.578333333333333,0.969073083778966,0.054097494527231,0.230323360896616,0.0287321099651395
12,0.1,0.950384729649436,0.578333333333333,0.969073083778966,0.054097494527231,0.230323360896616,0.0287321099651395
15,0,0.953138740344623,0.583333333333333,0.967082590612002,0.056977936911197,0.223735270497005,0.0306900878467895
15,1e-04,0.953138740344623,0.583333333333333,0.967082590612002,0.056977936911197,0.223735270497005,0.0306900878467895
15,0.000237137370566166,0.953138740344623,0.583333333333333,0.967082590612002,0.056977936911197,0.223735270497005,0.0306900878467895
15,0.000562341325190349,0.953138740344623,0.583333333333333,0.967082590612002,0.056977936911197,0.223735270497005,0.0306900878467895
15,0.00133352143216332,0.953138740344623,0.583333333333333,0.967082590612002,0.056977936911197,0.223735270497005,0.0306900878467895
15,0.00316227766016838,0.953138740344623,0.583333333333333,0.967082590612002,0.056977936911197,0.223735270497005,0.0306900878467895
15,0.00749894209332456,0.953138740344623,0.583333333333333,0.967082590612002,0.056977936911197,0.223735270497005,0.0306900878467895
15,0.0177827941003892,0.953138740344623,0.583333333333333,0.967082590612002,0.056977936911197,0.223735270497005,0.0306900878467895
15,0.0421696503428582,0.953138740344623,0.583333333333333,0.967082590612002,0.056977936911197,0.223735270497005,0.0306900878467895
15,0.1,0.953138740344623,0.583333333333333,0.967082590612002,0.056977936911197,0.223735270497005,0.0306900878467895
19,0,0.957024658348188,0.581666666666667,0.971093285799168,0.0533594327914198,0.209467030297394,0.0317842265077994
19,1e-04,0.957024658348188,0.581666666666667,0.971093285799168,0.0533594327914198,0.209467030297394,0.0317842265077994
19,0.000237137370566166,0.957024658348188,0.581666666666667,0.971093285799168,0.0533594327914198,0.209467030297394,0.0317842265077994
19,0.000562341325190349,0.957024658348188,0.581666666666667,0.971093285799168,0.0533594327914198,0.209467030297394,0.0317842265077994
