19	SF3BTV2	0.16899159663865546
17	SC35	0.20850840336134455
12	RBM17	0.2725840336134454
37	U2AF1	0.35346638655462176
39	U4	0.3792016806722689
0	CA150	0.3809033613445378
15	RBM45	0.38392857142857145
18	SF3BTV1	0.40394957983193275
28	SRSF6	0.42069327731092443
34	U11	0.440126050420168
16	SAM68TV1	0.45535714285714285
1	CUGBP	0.45588235294117635
6	NOVA1	0.4758403361344538
35	U12	0.48424369747899165
14	RBM3	0.48949579831932777
40	U4ATAC	0.4921218487394959
5	MAGOH	0.4947478991596639
30	TIA1	0.5063025210084034
11	RAVER1	0.5204831932773109
43	U6ATAC	0.5257352941176471
42	U6	0.529873949579832
41	U5	0.536764705882353
9	PSF	0.5383403361344538
13	RBM22	0.5667016806722689
4	FBP11	0.5730042016806722
36	U2	0.5808823529411764
20	SKIP	0.6139705882352942
10	PTB	0.6192226890756302
2	ESRP1	0.625
38	U2AF2	0.6554621848739496
3	ESRP2	0.6591386554621849
8	PRP8	0.6696428571428571
21	SND1	0.6733193277310924
23	SRSF1	0.6743697478991596
25	SRSF3	0.7326680672268907
31	TRA2A	0.7746848739495797
33	U1	0.7767857142857143
24	SRSF10	0.7788865546218486
7	nSR100	0.7788865546218489
32	TRA2B	0.8125
22	SRM160	0.8130252100840336
26	SRSF4	0.8891806722689076
29	SRSF9	0.904936974789916
27	SRSF5	0.9569327731092437
