Number-Atts,Number-Significant,Atts,AUC
9,5,U2AF2 nSR100 SKIP U4 U6ATAC SND1 RAVER1 U2AF1 SRSF9,0.875
6,2,ESRP1 nSR100 U4 U6ATAC SND1 U2AF1,0.8611111111111112
7,3,ESRP1 nSR100 U4 U6ATAC SND1 U2AF1 NOVA1,0.8472222222222223
7,2,ESRP1 nSR100 U4 U6ATAC SND1 U2AF1 CA150,0.8472222222222223
5,2,ESRP1 nSR100 U4 U6ATAC SND1,0.8194444444444444
7,3,ESRP1 nSR100 U4 U6ATAC SND1 U2AF1 SRSF9,0.8194444444444444
7,3,ESRP1 nSR100 U4 U6ATAC SND1 U2AF1 MAGOH,0.8194444444444444
7,3,ESRP1 nSR100 U4 U6ATAC SND1 U2AF1 SRSF4,0.8194444444444444
10,6,U2AF2 nSR100 SKIP U4 U6ATAC SND1 RAVER1 U2AF1 SRSF9 NOVA1,0.8194444444444444
8,4,U2AF2 nSR100 SKIP U4 U6ATAC SND1 RAVER1 U2AF1,0.8055555555555556
10,6,U2AF2 nSR100 SKIP U4 U6ATAC SND1 RAVER1 U2AF1 SRSF9 PSF,0.8055555555555556
10,6,U2AF2 nSR100 SKIP U4 U6ATAC SND1 RAVER1 U2AF1 SRSF9 TIA1,0.8055555555555556
