class,N,S
0,0.502886022288238,0.497113977711762
0,0.539817555913721,0.460182444086279
0,0.539817555913721,0.460182444086279
0,0.539817555913721,0.460182444086279
0,0.393494259363755,0.606505740636245
0,0.35876884986159,0.64123115013841
0,0.612002186079378,0.387997813920622
0,0.740389132869533,0.259610867130467
0,0.740389132869533,0.259610867130467
0,0.539817555913721,0.460182444086279
0,0.767822431217042,0.232177568782958
0,0.502886022288238,0.497113977711762
0,0.539817555913721,0.460182444086279
0,0.429330371913509,0.570669628086491
0,0.429330371913509,0.570669628086491
0,0.35876884986159,0.64123115013841
0,0.465922969889371,0.534077030110629
0,0.35876884986159,0.64123115013841
0,0.646525233253146,0.353474766746854
0,0.429330371913509,0.570669628086491
0,0.539817555913721,0.460182444086279
0,0.646525233253146,0.353474766746854
0,0.429330371913509,0.570669628086491
0,0.465922969889371,0.534077030110629
0,0.465922969889371,0.534077030110629
0,0.429330371913509,0.570669628086491
0,0.539817555913721,0.460182444086279
0,0.465922969889371,0.534077030110629
0,0.429330371913509,0.570669628086491
0,0.539817555913721,0.460182444086279
0,0.576316963239831,0.423683036760169
0,0.502886022288238,0.497113977711762
0,0.740389132869533,0.259610867130467
0,0.465922969889371,0.534077030110629
0,0.429330371913509,0.570669628086491
0,0.710934723011718,0.289065276988282
0,0.35876884986159,0.64123115013841
0,0.612002186079378,0.387997813920622
0,0.465922969889371,0.534077030110629
0,0.646525233253146,0.353474766746854
0,0.67958474229512,0.32041525770488
0,0.612002186079378,0.387997813920622
0,0.429330371913509,0.570669628086491
0,0.612002186079378,0.387997813920622
0,0.465922969889371,0.534077030110629
0,0.502886022288238,0.497113977711762
0,0.646525233253146,0.353474766746854
0,0.539817555913721,0.460182444086279
0,0.646525233253146,0.353474766746854
0,0.35876884986159,0.64123115013841
0,0.67958474229512,0.32041525770488
0,0.502886022288238,0.497113977711762
0,0.612002186079378,0.387997813920622
0,0.465922969889371,0.534077030110629
0,0.539817555913721,0.460182444086279
0,0.35876884986159,0.64123115013841
0,0.837568675541135,0.162431324458865
0,0.576316963239831,0.423683036760169
0,0.539817555913721,0.460182444086279
0,0.576316963239831,0.423683036760169
0,0.67958474229512,0.32041525770488
0,0.539817555913721,0.460182444086279
0,0.612002186079378,0.387997813920622
0,0.539817555913721,0.460182444086279
0,0.646525233253146,0.353474766746854
0,0.539817555913721,0.460182444086279
0,0.502886022288238,0.497113977711762
0,0.429330371913509,0.570669628086491
0,0.502886022288238,0.497113977711762
0,0.67958474229512,0.32041525770488
0,0.539817555913721,0.460182444086279
0,0.67958474229512,0.32041525770488
0,0.710934723011718,0.289065276988282
0,0.465922969889371,0.534077030110629
0,0.429330371913509,0.570669628086491
0,0.35876884986159,0.64123115013841
0,0.393494259363755,0.606505740636245
0,0.429330371913509,0.570669628086491
0,0.539817555913721,0.460182444086279
0,0.710934723011718,0.289065276988282
0,0.576316963239831,0.423683036760169
0,0.539817555913721,0.460182444086279
0,0.429330371913509,0.570669628086491
0,0.502886022288238,0.497113977711762
0,0.429330371913509,0.570669628086491
0,0.740389132869533,0.259610867130467
0,0.393494259363755,0.606505740636245
0,0.612002186079378,0.387997813920622
0,0.429330371913509,0.570669628086491
0,0.393494259363755,0.606505740636245
0,0.576316963239831,0.423683036760169
0,0.710934723011718,0.289065276988282
0,0.539817555913721,0.460182444086279
0,0.793166659581751,0.206833340418249
0,0.646525233253146,0.353474766746854
0,0.502886022288238,0.497113977711762
0,0.539817555913721,0.460182444086279
0,0.539817555913721,0.460182444086279
0,0.502886022288238,0.497113977711762
0,0.429330371913509,0.570669628086491
0,0.576316963239831,0.423683036760169
0,0.576316963239831,0.423683036760169
0,0.67958474229512,0.32041525770488
0,0.539817555913721,0.460182444086279
0,0.793166659581751,0.206833340418249
0,0.576316963239831,0.423683036760169
1,0.539817555913721,0.460182444086279
1,0.646525233253146,0.353474766746854
1,0.35876884986159,0.64123115013841
1,0.465922969889371,0.534077030110629
1,0.710934723011718,0.289065276988282
1,0.539817555913721,0.460182444086279
1,0.465922969889371,0.534077030110629
1,0.539817555913721,0.460182444086279
1,0.67958474229512,0.32041525770488
1,0.767822431217042,0.232177568782958
1,0.502886022288238,0.497113977711762
1,0.393494259363755,0.606505740636245
1,0.465922969889371,0.534077030110629
1,0.576316963239831,0.423683036760169
1,0.576316963239831,0.423683036760169
1,0.576316963239831,0.423683036760169
1,0.502886022288238,0.497113977711762
1,0.612002186079378,0.387997813920622
1,0.429330371913509,0.570669628086491
1,0.393494259363755,0.606505740636245
1,0.646525233253146,0.353474766746854
1,0.576316963239831,0.423683036760169
1,0.539817555913721,0.460182444086279
1,0.393494259363755,0.606505740636245
1,0.539817555913721,0.460182444086279
1,0.767822431217042,0.232177568782958
1,0.429330371913509,0.570669628086491
1,0.502886022288238,0.497113977711762
1,0.429330371913509,0.570669628086491
1,0.539817555913721,0.460182444086279
1,0.393494259363755,0.606505740636245
1,0.502886022288238,0.497113977711762
1,0.429330371913509,0.570669628086491
1,0.35876884986159,0.64123115013841
1,0.429330371913509,0.570669628086491
1,0.576316963239831,0.423683036760169
1,0.612002186079378,0.387997813920622
1,0.465922969889371,0.534077030110629
1,0.502886022288238,0.497113977711762
1,0.35876884986159,0.64123115013841
1,0.646525233253146,0.353474766746854
1,0.429330371913509,0.570669628086491
1,0.35876884986159,0.64123115013841
1,0.35876884986159,0.64123115013841
1,0.646525233253146,0.353474766746854
1,0.539817555913721,0.460182444086279
1,0.576316963239831,0.423683036760169
1,0.646525233253146,0.353474766746854
1,0.429330371913509,0.570669628086491
1,0.393494259363755,0.606505740636245
1,0.429330371913509,0.570669628086491
1,0.35876884986159,0.64123115013841
1,0.889381595063233,0.110618404936767
1,0.393494259363755,0.606505740636245
1,0.612002186079378,0.387997813920622
1,0.35876884986159,0.64123115013841
1,0.465922969889371,0.534077030110629
1,0.502886022288238,0.497113977711762
1,0.539817555913721,0.460182444086279
1,0.429330371913509,0.570669628086491
1,0.35876884986159,0.64123115013841
1,0.393494259363755,0.606505740636245
1,0.465922969889371,0.534077030110629
1,0.429330371913509,0.570669628086491
1,0.35876884986159,0.64123115013841
1,0.612002186079378,0.387997813920622
1,0.576316963239831,0.423683036760169
1,0.539817555913721,0.460182444086279
1,0.502886022288238,0.497113977711762
1,0.429330371913509,0.570669628086491
1,0.576316963239831,0.423683036760169
1,0.35876884986159,0.64123115013841
1,0.429330371913509,0.570669628086491
1,0.465922969889371,0.534077030110629
1,0.35876884986159,0.64123115013841
1,0.465922969889371,0.534077030110629
1,0.393494259363755,0.606505740636245
1,0.429330371913509,0.570669628086491
1,0.539817555913721,0.460182444086279
1,0.35876884986159,0.64123115013841
1,0.429330371913509,0.570669628086491
1,0.35876884986159,0.64123115013841
1,0.465922969889371,0.534077030110629
1,0.502886022288238,0.497113977711762
1,0.465922969889371,0.534077030110629
1,0.429330371913509,0.570669628086491
1,0.429330371913509,0.570669628086491
1,0.465922969889371,0.534077030110629
1,0.393494259363755,0.606505740636245
1,0.429330371913509,0.570669628086491
1,0.393494259363755,0.606505740636245
1,0.35876884986159,0.64123115013841
1,0.539817555913721,0.460182444086279
1,0.612002186079378,0.387997813920622
1,0.35876884986159,0.64123115013841
1,0.35876884986159,0.64123115013841
1,0.465922969889371,0.534077030110629
1,0.710934723011718,0.289065276988282
1,0.465922969889371,0.534077030110629
