ID,NumberAtts,Atts,metricOpt
1,9,CUGBPMon PTBMono RBM22Mono SRSF4Mono SAM68TV1Mono SC35Mono SRSF1Mono U11Mono ESRP1Mono,0.857142857142857
2,10,CUGBPMon PTBMono RBM22Mono SRSF4Mono SAM68TV1Mono SC35Mono SRSF1Mono U11Mono ESRP1Mono FBP11Mono,0.857142857142857
