Number-Atts,Number-Significant,Atts,AUC
6,4,SAM68TV1 SRSF10 TIA1 SC35 ESRP2 SKIP,1.0
7,6,SRSF10 PSF TIA1 RBM22 SRSF1 U12 nSR100,1.0
8,6,SRSF10 PSF TIA1 RBM22 SRSF1 U12 nSR100 CA150,1.0
9,6,SRSF10 PSF TIA1 RBM22 SRSF1 U12 nSR100 CA150 U6,1.0
10,7,SRSF10 PSF TIA1 RBM22 SRSF1 U12 nSR100 CA150 U6 TRA2B,1.0
10,8,CUGBP SAM68TV1 SRSF10 MAGOH U6ATAC TIA1 RBM3 RAVER1 RBM45 ESRP1,1.0
11,8,CUGBP SAM68TV1 SRSF10 MAGOH U6ATAC TIA1 RBM3 RAVER1 RBM45 ESRP1 CA150,1.0
12,9,CUGBP SAM68TV1 SRSF10 MAGOH U6ATAC TIA1 RBM3 RAVER1 RBM45 ESRP1 CA150 FBP11,1.0
13,10,CUGBP SAM68TV1 SRSF10 MAGOH U6ATAC TIA1 RBM3 RAVER1 RBM45 ESRP1 CA150 FBP11 SRSF4,1.0
7,6,ESRP1 SAM68TV1 SRSF10 MAGOH TIA1 RAVER1 RBM45,1.0
8,7,ESRP1 SAM68TV1 SRSF10 MAGOH TIA1 RAVER1 RBM45 PTB,1.0
9,7,ESRP1 SAM68TV1 SRSF10 MAGOH TIA1 RAVER1 RBM45 PTB PRP8,1.0
10,7,ESRP1 SAM68TV1 SRSF10 MAGOH TIA1 RAVER1 RBM45 PTB PRP8 CA150,1.0
11,8,ESRP1 SAM68TV1 SRSF10 MAGOH TIA1 RAVER1 RBM45 PTB PRP8 CA150 SRSF5,1.0
12,8,ESRP1 SAM68TV1 SRSF10 MAGOH TIA1 RAVER1 RBM45 PTB PRP8 CA150 SRSF5 U6,1.0
9,8,TRA2B SAM68TV1 SRSF10 MAGOH RAVER1 TRA2A SND1 U2AF1 SRSF9,1.0
11,10,SRSF9 SAM68TV1 SRSF10 U6ATAC TIA1 RBM22 SRSF1 RAVER1 RBM45 nSR100 SRSF6,1.0
7,5,SAM68TV1 SRSF10 TIA1 SC35 ESRP2 SKIP SRSF9,0.9874999999999999
10,8,PRP8 SAM68TV1 SRSF10 U6ATAC TIA1 RBM22 SRSF1 RAVER1 RBM45 nSR100,0.9874999999999999
