class,N,S
0,0.617151699554362,0.382848300445638
0,0.67978640210822,0.32021359789178
0,0.708982519601368,0.291017480398632
0,0.736548288170604,0.263451711829396
0,0.727548288738824,0.272451711261176
0,0.65948923808056,0.34051076191944
0,0.669716839122748,0.330283160877252
0,0.770590342064586,0.229409657935414
0,0.745355043621825,0.254644956378175
0,0.745355043621825,0.254644956378175
0,0.718358398021415,0.281641601978585
0,0.736548288170604,0.263451711829396
0,0.727548288738824,0.272451711261176
0,0.617151699554362,0.382848300445638
0,0.669716839122748,0.330283160877252
0,0.617151699554362,0.382848300445638
0,0.745355043621825,0.254644956378175
0,0.67978640210822,0.32021359789178
0,0.778601189815309,0.221398810184691
0,0.669716839122748,0.330283160877252
0,0.718358398021415,0.281641601978585
0,0.745355043621825,0.254644956378175
0,0.669716839122748,0.330283160877252
0,0.736548288170604,0.263451711829396
0,0.65948923808056,0.34051076191944
0,0.718358398021415,0.281641601978585
0,0.67978640210822,0.32021359789178
0,0.689691212827519,0.310308787172481
0,0.736548288170604,0.263451711829396
0,0.708982519601368,0.291017480398632
0,0.67978640210822,0.32021359789178
0,0.699425115843664,0.300574884156336
0,0.762378099979167,0.237621900020833
0,0.627933520325088,0.372066479674912
0,0.736548288170604,0.263451711829396
0,0.67978640210822,0.32021359789178
0,0.753965742657152,0.246034257342848
0,0.65948923808056,0.34051076191944
0,0.627933520325088,0.372066479674912
0,0.770590342064586,0.229409657935414
0,0.736548288170604,0.263451711829396
0,0.753965742657152,0.246034257342848
0,0.727548288738824,0.272451711261176
0,0.794015942125724,0.205984057874276
0,0.708982519601368,0.291017480398632
0,0.762378099979167,0.237621900020833
0,0.669716839122748,0.330283160877252
0,0.669716839122748,0.330283160877252
0,0.745355043621825,0.254644956378175
0,0.67978640210822,0.32021359789178
0,0.699425115843664,0.300574884156336
0,0.727548288738824,0.272451711261176
0,0.708982519601368,0.291017480398632
0,0.727548288738824,0.272451711261176
0,0.762378099979167,0.237621900020833
0,0.778601189815309,0.221398810184691
0,0.778601189815309,0.221398810184691
0,0.718358398021415,0.281641601978585
0,0.638589516284141,0.361410483715859
0,0.786409839483173,0.213590160516827
0,0.65948923808056,0.34051076191944
0,0.718358398021415,0.281641601978585
0,0.718358398021415,0.281641601978585
0,0.638589516284141,0.361410483715859
0,0.689691212827519,0.310308787172481
0,0.67978640210822,0.32021359789178
0,0.699425115843664,0.300574884156336
0,0.669716839122748,0.330283160877252
