16	SAM68TV1	0.17155279503105594
24	SRSF10	0.31018633540372675
9	PSF	0.31863354037267083
5	MAGOH	0.35683229813664596
43	U6ATAC	0.37919254658385093
30	TIA1	0.3831677018633541
13	RBM22	0.39596273291925466
23	SRSF1	0.42950310559006216
35	U12	0.45807453416149063
34	U11	0.4614906832298137
12	RBM17	0.47608695652173905
22	SRM160	0.4785714285714286
14	RBM3	0.48602484472049684
11	RAVER1	0.503416149068323
19	SF3BTV2	0.5052795031055901
41	U5	0.5158385093167702
33	U1	0.5394409937888198
15	RBM45	0.5394409937888199
10	PTB	0.580745341614907
25	SRSF3	0.5832298136645963
7	nSR100	0.5869565217391305
8	PRP8	0.589751552795031
1	CUGBP	0.5906832298136646
2	ESRP1	0.5925465838509317
40	U4ATAC	0.6099378881987577
17	SC35	0.6130434782608695
31	TRA2A	0.6149068322981367
3	ESRP2	0.6288819875776398
0	CA150	0.6364596273291926
4	FBP11	0.6397515527950312
39	U4	0.6400621118012423
20	SKIP	0.6447204968944099
27	SRSF5	0.6475155279503105
42	U6	0.6714285714285715
6	NOVA1	0.6748447204968945
38	U2AF2	0.6760869565217391
28	SRSF6	0.6801242236024844
18	SF3BTV1	0.7267080745341615
21	SND1	0.7444099378881986
36	U2	0.8127329192546585
26	SRSF4	0.8624223602484472
32	TRA2B	0.8686335403726708
37	U2AF1	0.8695652173913044
29	SRSF9	0.9618012422360248
