ID,NumberAtts,Atts,metricOpt
9,8,CA150Neutro SC35Neutro TRA2ANeutro U5Neutro RBM22Neutro SRSF6Neutro U6Neutro SRFSF9Neutro,1
11,9,CA150Neutro SC35Neutro TRA2ANeutro U5Neutro RBM22Neutro SRSF6Neutro U6Neutro SRFSF9Neutro SF3BTV2Neutro,1
14,9,CA150Neutro SC35Neutro TRA2ANeutro U5Neutro RBM22Neutro SRSF6Neutro U6Neutro SRFSF9Neutro SAM68TV1Neutro,1
4,7,CA150Neutro SC35Neutro TRA2ANeutro U5Neutro RBM22Neutro SRSF6Neutro U6Neutro,0.995555555555556
15,9,CA150Neutro SC35Neutro TRA2ANeutro U5Neutro RBM22Neutro SRSF6Neutro U6Neutro SRFSF9Neutro SKIPNeutro,0.991111111111111
5,8,CA150Neutro SC35Neutro TRA2ANeutro U5Neutro RBM22Neutro SRSF6Neutro U6Neutro U1Neutro,0.982222222222222
7,8,CA150Neutro SC35Neutro TRA2ANeutro U5Neutro RBM22Neutro SRSF6Neutro U6Neutro U12Neutro,0.977777777777778
6,8,CA150Neutro SC35Neutro TRA2ANeutro U5Neutro RBM22Neutro SRSF6Neutro U6Neutro SRSF4Neutro,0.973333333333333
8,8,CA150Neutro SC35Neutro TRA2ANeutro U5Neutro RBM22Neutro SRSF6Neutro U6Neutro UA2F2Neutro,0.973333333333333
12,9,CA150Neutro SC35Neutro TRA2ANeutro U5Neutro RBM22Neutro SRSF6Neutro U6Neutro SRFSF9Neutro RBM3Neutro,0.953333333333333
10,9,CA150Neutro SC35Neutro TRA2ANeutro U5Neutro RBM22Neutro SRSF6Neutro U6Neutro SRFSF9Neutro U2Neutro,0.942222222222222
13,9,CA150Neutro SC35Neutro TRA2ANeutro U5Neutro RBM22Neutro SRSF6Neutro U6Neutro SRFSF9Neutro CUGBPNeutro,0.942222222222222
19,9,ESRP1Neutro SC35Neutro SRSF10Neutro U2AF1Neutro SRSF5Neutro NOVA1Neutro SRM160Neutro RBM3Neutro SAM68TV1Neutro,0.897777777777778
2,6,CA150Neutro SC35Neutro TRA2ANeutro U5Neutro RBM22Neutro SRSF6Neutro,0.888888888888889
18,8,ESRP1Neutro SC35Neutro SRSF10Neutro U2AF1Neutro SRSF5Neutro NOVA1Neutro SRM160Neutro RBM3Neutro,0.88
21,5,SC35Neutro U11Neutro SRSF10Neutro MAGOHNeutro RBM3Neutro,0.88
3,7,CA150Neutro SC35Neutro TRA2ANeutro U5Neutro RBM22Neutro SRSF6Neutro SND1Neutro,0.871111111111111
23,7,SF3BTV1Neutro U2AF1Neutro FBP11Neutro TRA2BNeutro RBM22Neutro U6Neutro CUGBPNeutro,0.871111111111111
26,5,U4Neutro TIA1Neutro RBM22Neutro MAGOHNeutro U1Neutro,0.866666666666667
24,4,U4Neutro TIA1Neutro RBM22Neutro MAGOHNeutro,0.862222222222222
25,5,U4Neutro TIA1Neutro RBM22Neutro MAGOHNeutro SRM160Neutro,0.862222222222222
17,7,ESRP1Neutro SC35Neutro SRSF10Neutro U2AF1Neutro SRSF5Neutro NOVA1Neutro SRM160Neutro,0.86
22,10,RBM17Neutro TRA2BNeutro TIA1Neutro RBM22Neutro SRM160Neutro SND1Neutro U1Neutro U12Neutro UA2F2Neutro SAM68TV1Neutro,0.857777777777778
27,6,U4Neutro TIA1Neutro RBM22Neutro MAGOHNeutro U1Neutro SF3BTV2Neutro,0.857777777777778
1,5,CA150Neutro SC35Neutro TRA2ANeutro U5Neutro RBM22Neutro,0.853333333333333
16,6,ESRP1Neutro SC35Neutro SRSF10Neutro U2AF1Neutro SRSF5Neutro NOVA1Neutro,0.853333333333333
20,9,SRSF1Neutro SC35Neutro SRSF10Neutro U5Neutro NOVA1Neutro MAGOHNeutro SRSF6Neutro RBM3Neutro CUGBPNeutro,0.853333333333333
28,6,U4Neutro TIA1Neutro RBM22Neutro MAGOHNeutro U1Neutro CUGBPNeutro,0.853333333333333
