Number-Atts,Number-Significant,Atts,AUC
5,3,U2AF1 U6 TRA2A SF3BTV2 SRSF1,0.873015873015873
7,4,U12 U6 PTB CA150 U2AF1 TRA2A SRSF1,0.8650793650793651
6,3,U12 U6 PTB CA150 U2AF1 TRA2A,0.8253968253968255
3,1,U2AF1 U6 TRA2A,0.8253968253968255
4,2,U2AF1 U6 TRA2A SF3BTV2,0.8253968253968255
7,4,TRA2A U6 PTB RAVER1 CA150 PRP8 SRSF10,0.8253968253968255
6,2,SC35 U6 CA150 U2AF1 TRA2A SF3BTV2,0.8095238095238096
7,2,SC35 U6 CA150 U2AF1 TRA2A SF3BTV2 CUGBP,0.8095238095238096
7,3,U12 U6 PTB CA150 U2AF1 TRA2A ESRP1,0.8015873015873017
6,4,U2AF1 U6 TRA2A SF3BTV2 SRSF1 RBM45,0.8015873015873017
6,3,U2AF1 U6 TRA2A SF3BTV2 SRSF1 PRP8,0.8015873015873017
