Number-Atts,Number-Significant,Atts,AUC
7,4,RAVER1 nSR100 ESRP1 SKIP U6ATAC CUGBP U2,0.8888888888888888
6,2,U12 nSR100 ESRP1 SKIP ESRP2 SF3BTV1,0.8819444444444444
6,3,RAVER1 nSR100 ESRP1 SKIP U6ATAC CUGBP,0.8333333333333334
15,8,TRA2B nSR100 ESRP1 U2AF2 SKIP ESRP2 U6ATAC U6 U12 CUGBP SF3BTV2 U5 SF3BTV1 U1 U2,0.8333333333333334
14,10,FBP11 ESRP1 SKIP U4 RBM45 U6ATAC U6 U12 SND1 PTB RBM3 RAVER1 SF3BTV1 U1,0.8263888888888888
15,11,FBP11 ESRP1 SKIP U4 RBM45 U6ATAC U6 U12 SND1 PTB RBM3 RAVER1 SF3BTV1 U1 U2,0.8263888888888888
16,12,FBP11 ESRP1 SKIP U4 RBM45 U6ATAC U6 U12 SND1 PTB RBM3 RAVER1 SF3BTV1 U1 U2 U4ATAC,0.8263888888888888
7,3,ESRP2 nSR100 RBM45 U6 U12 RBM3 SF3BTV1,0.8263888888888888
7,2,U12 nSR100 ESRP1 SKIP ESRP2 SF3BTV1 CA150,0.8263888888888888
2,1,PTB nSR100,0.8263888888888888
4,1,SRSF1 nSR100 ESRP1 ESRP2,0.8263888888888888
13,6,TRA2B nSR100 ESRP1 U2AF2 SKIP ESRP2 U6ATAC U6 U12 CUGBP SF3BTV2 U5 SF3BTV1,0.8263888888888888
14,7,TRA2B nSR100 ESRP1 U2AF2 SKIP ESRP2 U6ATAC U6 U12 CUGBP SF3BTV2 U5 SF3BTV1 U1,0.8263888888888888
5,2,RBM22 nSR100 FBP11 ESRP1 ESRP2,0.8263888888888888
6,2,SRSF5 nSR100 ESRP1 SKIP CUGBP SF3BTV1,0.8263888888888888
5,4,nSR100 FBP11 SRSF10 RBM22 SRSF5,0.8194444444444444
7,3,RBM45 nSR100 ESRP1 SKIP ESRP2 U12 SF3BTV1,0.8194444444444444
6,3,RBM22 nSR100 FBP11 ESRP1 ESRP2 SRSF10,0.8194444444444444
13,9,TIA1 nSR100 ESRP1 U2AF2 SND1 RBM17 RBM3 SF3BTV2 PRP8 TRA2B SRSF6 RBM22 PSF,0.8194444444444444
