Number-Atts,Number-Significant,Atts,AUC
12,9,U4ATAC SRSF3 nSR100 RBM22 SF3BTV1 NOVA1 SRSF9 U2AF1 SKIP U5 U6ATAC RBM45,0.9166666666666666
13,9,U4ATAC SRSF3 nSR100 RBM22 SF3BTV1 NOVA1 SRSF9 U2AF1 SKIP U5 U6ATAC RBM45 U2AF2,0.9166666666666666
4,2,SF3BTV1 SRSF3 RBM3 U2AF1,0.875
8,7,U5 SRSF3 nSR100 RBM22 RBM3 TRA2B NOVA1 SRSF9,0.875
9,7,U5 SRSF3 nSR100 RBM22 RBM3 TRA2B NOVA1 SRSF9 ESRP1,0.875
10,7,U5 SRSF3 nSR100 RBM22 RBM3 TRA2B NOVA1 SRSF9 ESRP1 U2AF1,0.875
11,8,U5 SRSF3 nSR100 RBM22 RBM3 TRA2B NOVA1 SRSF9 ESRP1 U2AF1 FBP11,0.875
12,9,U5 SRSF3 nSR100 RBM22 RBM3 TRA2B NOVA1 SRSF9 ESRP1 U2AF1 FBP11 PTB,0.875
13,10,U5 SRSF3 nSR100 RBM22 RBM3 TRA2B NOVA1 SRSF9 ESRP1 U2AF1 FBP11 PTB U12,0.875
14,10,U5 SRSF3 nSR100 RBM22 RBM3 TRA2B NOVA1 SRSF9 ESRP1 U2AF1 FBP11 PTB U12 ESRP2,0.875
15,10,U5 SRSF3 nSR100 RBM22 RBM3 TRA2B NOVA1 SRSF9 ESRP1 U2AF1 FBP11 PTB U12 ESRP2 PRP8,0.875
16,11,U5 SRSF3 nSR100 RBM22 RBM3 TRA2B NOVA1 SRSF9 ESRP1 U2AF1 FBP11 PTB U12 ESRP2 PRP8 SRSF4,0.875
8,3,U6 SRSF3 nSR100 RBM22 SF3BTV1 RBM3 ESRP1 U2AF1,0.875
9,4,U6 SRSF3 nSR100 RBM22 SF3BTV1 RBM3 ESRP1 U2AF1 U6ATAC,0.875
10,7,U4ATAC SRSF3 nSR100 RBM22 SF3BTV1 NOVA1 SRSF9 U2AF1 SKIP U5,0.875
11,8,U4ATAC SRSF3 nSR100 RBM22 SF3BTV1 NOVA1 SRSF9 U2AF1 SKIP U5 U6ATAC,0.875
6,4,MAGOH SRSF3 RBM22 SF3BTV1 NOVA1 ESRP1,0.875
7,4,MAGOH SRSF3 RBM22 SF3BTV1 NOVA1 ESRP1 U2AF1,0.875
8,5,MAGOH SRSF3 RBM22 SF3BTV1 NOVA1 ESRP1 U2AF1 RBM45,0.875
9,5,MAGOH SRSF3 RBM22 SF3BTV1 NOVA1 ESRP1 U2AF1 RBM45 ESRP2,0.875
10,5,MAGOH SRSF3 RBM22 SF3BTV1 NOVA1 ESRP1 U2AF1 RBM45 ESRP2 CUGBP,0.875
7,6,PSF SRSF3 nSR100 RBM22 RBM3 TRA2B SRSF9,0.875
8,7,PSF SRSF3 nSR100 RBM22 RBM3 TRA2B SRSF9 U5,0.875
9,7,PSF SRSF3 nSR100 RBM22 RBM3 TRA2B SRSF9 U5 U6,0.875
10,8,PSF SRSF3 nSR100 RBM22 RBM3 TRA2B SRSF9 U5 U6 FBP11,0.875
11,8,PSF SRSF3 nSR100 RBM22 RBM3 TRA2B SRSF9 U5 U6 FBP11 U2AF2,0.875
12,9,PSF SRSF3 nSR100 RBM22 RBM3 TRA2B SRSF9 U5 U6 FBP11 U2AF2 RBM17,0.875
13,10,PSF SRSF3 nSR100 RBM22 RBM3 TRA2B SRSF9 U5 U6 FBP11 U2AF2 RBM17 U12,0.875
14,10,PSF SRSF3 nSR100 RBM22 RBM3 TRA2B SRSF9 U5 U6 FBP11 U2AF2 RBM17 U12 ESRP2,0.875
15,10,PSF SRSF3 nSR100 RBM22 RBM3 TRA2B SRSF9 U5 U6 FBP11 U2AF2 RBM17 U12 ESRP2 PRP8,0.875
16,11,PSF SRSF3 nSR100 RBM22 RBM3 TRA2B SRSF9 U5 U6 FBP11 U2AF2 RBM17 U12 ESRP2 PRP8 SRSF4,0.875
17,12,PSF SRSF3 nSR100 RBM22 RBM3 TRA2B SRSF9 U5 U6 FBP11 U2AF2 RBM17 U12 ESRP2 PRP8 SRSF4 SRSF10,0.875
2,1,SRSF3 nSR100,0.8333333333333334
3,2,SRSF3 nSR100 RBM3,0.8333333333333334
4,2,SRSF3 nSR100 RBM3 U6,0.8333333333333334
5,3,SRSF3 nSR100 RBM3 U6 U12,0.8333333333333334
6,4,SRSF3 nSR100 RBM3 U6 U12 MAGOH,0.8333333333333334
4,2,nSR100 RBM22 SF3BTV1 RBM3,0.8333333333333334
5,2,nSR100 RBM22 SF3BTV1 RBM3 U6,0.8333333333333334
6,3,nSR100 RBM22 SF3BTV1 RBM3 U6 U6ATAC,0.8333333333333334
7,4,nSR100 RBM22 SF3BTV1 RBM3 U6 U6ATAC U2,0.8333333333333334
3,2,SF3BTV1 SRSF3 RBM3,0.8333333333333334
5,3,SF3BTV1 SRSF3 RBM3 U2AF1 FBP11,0.8333333333333334
5,2,SF3BTV1 SRSF3 RBM3 U2AF1 PRP8,0.8333333333333334
11,7,TRA2B SRSF3 SF3BTV1 SRSF9 ESRP1 U2AF1 U5 U6 FBP11 SAM68TV1 RBM45,0.8333333333333334
12,8,TRA2B SRSF3 SF3BTV1 SRSF9 ESRP1 U2AF1 U5 U6 FBP11 SAM68TV1 RBM45 RAVER1,0.8333333333333334
13,9,TRA2B SRSF3 SF3BTV1 SRSF9 ESRP1 U2AF1 U5 U6 FBP11 SAM68TV1 RBM45 RAVER1 SF3BTV2,0.8333333333333334
14,9,TRA2B SRSF3 SF3BTV1 SRSF9 ESRP1 U2AF1 U5 U6 FBP11 SAM68TV1 RBM45 RAVER1 SF3BTV2 ESRP2,0.8333333333333334
15,10,TRA2B SRSF3 SF3BTV1 SRSF9 ESRP1 U2AF1 U5 U6 FBP11 SAM68TV1 RBM45 RAVER1 SF3BTV2 ESRP2 MAGOH,0.8333333333333334
16,10,TRA2B SRSF3 SF3BTV1 SRSF9 ESRP1 U2AF1 U5 U6 FBP11 SAM68TV1 RBM45 RAVER1 SF3BTV2 ESRP2 MAGOH U4,0.8333333333333334
17,10,TRA2B SRSF3 SF3BTV1 SRSF9 ESRP1 U2AF1 U5 U6 FBP11 SAM68TV1 RBM45 RAVER1 SF3BTV2 ESRP2 MAGOH U4 PRP8,0.8333333333333334
13,9,ESRP1 SRSF3 nSR100 RBM22 TRA2B SRSF9 U2AF1 U5 SAM68TV1 SC35 U4ATAC U1 TRA2A,0.8333333333333334
14,10,ESRP1 SRSF3 nSR100 RBM22 TRA2B SRSF9 U2AF1 U5 SAM68TV1 SC35 U4ATAC U1 TRA2A U12,0.8333333333333334
12,9,U2AF1 SRSF3 nSR100 RBM22 SF3BTV1 RBM3 TRA2B NOVA1 SRSF9 U5 U6ATAC FBP11,0.8333333333333334
13,10,U2AF1 SRSF3 nSR100 RBM22 SF3BTV1 RBM3 TRA2B NOVA1 SRSF9 U5 U6ATAC FBP11 RBM45,0.8333333333333334
14,11,U2AF1 SRSF3 nSR100 RBM22 SF3BTV1 RBM3 TRA2B NOVA1 SRSF9 U5 U6ATAC FBP11 RBM45 RAVER1,0.8333333333333334
15,11,U2AF1 SRSF3 nSR100 RBM22 SF3BTV1 RBM3 TRA2B NOVA1 SRSF9 U5 U6ATAC FBP11 RBM45 RAVER1 U4,0.8333333333333334
16,11,U2AF1 SRSF3 nSR100 RBM22 SF3BTV1 RBM3 TRA2B NOVA1 SRSF9 U5 U6ATAC FBP11 RBM45 RAVER1 U4 CUGBP,0.8333333333333334
7,6,U5 SRSF3 nSR100 RBM22 RBM3 TRA2B NOVA1,0.8333333333333334
12,9,U5 SRSF3 nSR100 RBM22 RBM3 TRA2B NOVA1 SRSF9 ESRP1 U2AF1 FBP11 U4ATAC,0.8333333333333334
