Number-Atts,Number-Significant,Atts,AUC
17,12,RBM17 SF3BTV2 U4 CA150 SF3BTV1 SRSF6 U11 U12 RBM3 U4ATAC TIA1 RAVER1 U6ATAC PSF FBP11 ESRP2 PRP8,0.875
18,13,RBM17 SF3BTV2 U4 CA150 SF3BTV1 SRSF6 U11 U12 RBM3 U4ATAC TIA1 RAVER1 U6ATAC PSF FBP11 ESRP2 PRP8 SND1,0.875
19,14,RBM17 SF3BTV2 U4 CA150 SF3BTV1 SRSF6 U11 U12 RBM3 U4ATAC TIA1 RAVER1 U6ATAC PSF FBP11 ESRP2 PRP8 SND1 SRSF1,0.875
20,15,RBM17 SF3BTV2 U4 CA150 SF3BTV1 SRSF6 U11 U12 RBM3 U4ATAC TIA1 RAVER1 U6ATAC PSF FBP11 ESRP2 PRP8 SND1 SRSF1 SRSF3,0.875
21,16,RBM17 SF3BTV2 U4 CA150 SF3BTV1 SRSF6 U11 U12 RBM3 U4ATAC TIA1 RAVER1 U6ATAC PSF FBP11 ESRP2 PRP8 SND1 SRSF1 SRSF3 U1,0.875
22,17,RBM17 SF3BTV2 U4 CA150 SF3BTV1 SRSF6 U11 U12 RBM3 U4ATAC TIA1 RAVER1 U6ATAC PSF FBP11 ESRP2 PRP8 SND1 SRSF1 SRSF3 U1 SRSF4,0.875
11,7,SF3BTV1 SF3BTV2 SC35 U2AF1 U11 CUGBP U12 U4ATAC MAGOH TIA1 RAVER1,0.875
12,8,SF3BTV1 SF3BTV2 SC35 U2AF1 U11 CUGBP U12 U4ATAC MAGOH TIA1 RAVER1 U6ATAC,0.875
13,8,SF3BTV1 SF3BTV2 SC35 U2AF1 U11 CUGBP U12 U4ATAC MAGOH TIA1 RAVER1 U6ATAC U6,0.875
14,9,SF3BTV1 SF3BTV2 SC35 U2AF1 U11 CUGBP U12 U4ATAC MAGOH TIA1 RAVER1 U6ATAC U6 PSF,0.875
15,10,SF3BTV1 SF3BTV2 SC35 U2AF1 U11 CUGBP U12 U4ATAC MAGOH TIA1 RAVER1 U6ATAC U6 PSF U2,0.875
16,11,SF3BTV1 SF3BTV2 SC35 U2AF1 U11 CUGBP U12 U4ATAC MAGOH TIA1 RAVER1 U6ATAC U6 PSF U2 SND1,0.875
17,11,SF3BTV1 SF3BTV2 SC35 U2AF1 U11 CUGBP U12 U4ATAC MAGOH TIA1 RAVER1 U6ATAC U6 PSF U2 SND1 nSR100,0.875
27,20,U12 SF3BTV2 SC35 RBM17 U2AF1 U4 CA150 RBM45 SF3BTV1 U11 RBM3 U4ATAC MAGOH TIA1 RAVER1 U5 PSF FBP11 U2 PTB U2AF2 ESRP2 SND1 SRSF3 TRA2A SRSF10 SRM160,0.875
9,5,RBM3 SF3BTV2 SC35 RBM17 U4 CA150 RBM45 SRSF6 CUGBP,0.875
10,6,RBM3 SF3BTV2 SC35 RBM17 U4 CA150 RBM45 SRSF6 CUGBP TIA1,0.875
11,7,RBM3 SF3BTV2 SC35 RBM17 U4 CA150 RBM45 SRSF6 CUGBP TIA1 PSF,0.875
12,8,RBM3 SF3BTV2 SC35 RBM17 U4 CA150 RBM45 SRSF6 CUGBP TIA1 PSF U2,0.875
13,9,RBM3 SF3BTV2 SC35 RBM17 U4 CA150 RBM45 SRSF6 CUGBP TIA1 PSF U2 SRSF3,0.875
14,10,RBM3 SF3BTV2 SC35 RBM17 U4 CA150 RBM45 SRSF6 CUGBP TIA1 PSF U2 SRSF3 SRSF4,0.875
15,11,RBM3 SF3BTV2 SC35 RBM17 U4 CA150 RBM45 SRSF6 CUGBP TIA1 PSF U2 SRSF3 SRSF4 SRSF5,0.875
8,5,U4ATAC SF3BTV2 SC35 U2AF1 U4 SAM68TV1 MAGOH TIA1,0.875
9,6,U4ATAC SF3BTV2 SC35 U2AF1 U4 SAM68TV1 MAGOH TIA1 U6ATAC,0.875
