ESRP1,SRSF1,SRSF5,RNU2,RNU4,RNU5,RNU6ATAC,Clase
-0.427121802743382,-0.788788369683218,0.126326394282312,-0.556911048115837,-0.298033753757568,0.403042814193253,0.0248930014444408,N
-0.750143437944444,-0.927637457590369,1.19043071123913,-0.137932096270164,-0.928276373236655,2.31724718671275,0.774349001691338,N
-1.71842560446033,-1.58296013870903,1.29572603141346,-0.948225771067246,-2.43957023468853,0.273463111424241,0.620961746938056,N
-0.0830866557478265,1.08299194208074,-1.07416888327682,0.8287397971133,1.15200071099534,-0.0636472979080822,0.109364330305654,N
-0.860602658629978,-0.20277850297274,0.109309951351725,0.488187712687706,-0.710297152470333,-1.30220819363176,0.411245183274308,N
0.990492957089072,-0.593868991850315,0.194201798612433,0.196578573712086,0.845477433329595,2.3627820757388,0.799278768148432,N
0.958095649724848,0.701698297873894,1.8624024899342,2.17616111724749,-0.0620169144430075,1.40189455004502,-0.110552885615758,N
0.602378234709727,0.20679401579301,0.99444616513179,0.879178781776392,-0.648979359969219,0.0317217514066593,-0.444153393962418,N
0.699010756320487,0.393304741902205,0.258879891110222,1.34306012159717,0.376720164706243,1.46762465662285,0.729779492549755,N
-0.423923538464343,-0.443131926473805,1.22460361415786,0.599106656475833,-1.60020928010125,0.439190523520614,-0.0221559293276303,N
1.05234766815851,2.98240101256122,-0.647601446403641,1.21842032220167,2.45785818756967,-0.296767990241957,-0.4622942900541,N
1.49286918122,-1.26169198979337,0.979574847086521,-1.6089004412575,1.69652907309885,-0.523209509140549,1.05317324291892,N
0.121498743234811,-0.408137269461782,-0.0545420571553066,0.691104232928315,-0.334211622637302,0.0686815502729026,-0.253502466472434,N
1.01617216936171,0.0690257226521426,-0.276686685921006,0.745338289275178,0.390689273236708,0.110655892744151,0.641413431527635,N
0.577318925135837,-0.487654639075911,-0.647138786665336,-0.848174877686652,-0.578506446998313,0.116877414621759,0.917143180422446,N
0.829741247156442,0.717309335905445,0.204390764181718,1.14197662649228,0.264551553256802,0.75899523325817,0.899756977762048,N
-0.516865576758904,-1.79959260243707,0.459365944767512,-0.792302511298012,-0.755878744319682,-0.0821785573246977,0.252320564867006,N
0.186964334573376,0.00732083793181802,0.310547863577362,0.597613387607258,-0.310291879695579,-0.604089450066729,-1.75138858585362,N
-0.823490707249624,-0.191231137910985,0.857117176042024,-0.352586224303511,-0.598555418385319,0.334930997841529,-1.37412294352276,N
