Index	Var	Importance
14	X4hRNU4ATAC	0.748177083333333
9	X4hNOVA1	0.724045138888889
10	X4hSRSF1	0.701649305555556
13	X4hRNU4	0.635329861111111
6	X0hRNU5	0.612586805555556
3	X0hSRSF5	0.587239583333333
16	X4hRNU6ATAC	0.53203125
11	X4hRNU12	0.525086805555556
4	X0hRNU2	0.500086805555556
8	X4hESRP1	0.490364583333333
1	X0hESRP1	0.461545138888889
7	X0hRNU6ATAC	0.431857638888889
15	X4hRNU6	0.403211805555556
12	X4hRNU2	0.39609375
5	X0hRNU4	0.376475694444444
2	X0hSRSF1	0.37421875
