ESRP1,NOVA1,SRSF1,RNU1,RNU12,RNU2,RNU4,RNU4ATAC,RNU6,RNU6ATAC,Clase
-0.449751487036007,0.328023642466706,-0.00556497759704343,0.0102368878074621,2.09773287917344,0.506933586140448,-0.334988730288078,1.51560240840846,-2.34072804816645,0.598740550152761,N
-0.535065679935789,-0.585094836886066,-0.661258891699894,0.125177150658852,0.115287954959196,0.387071613447916,-0.053036797087437,-1.09044496182367,-0.320935248406763,0.0156428004036,N
-0.243405514364083,-1.41878012983344,-0.41594781149533,0.329010644093627,-1.63700042317136,-0.493865507615711,-1.76040101918126,-1.89022975502049,-0.904662257841844,0.177907554810005,N
0.344688058583088,-2.3487619334358,1.25854872789178,-1.10769610556016,0.389295768222736,0.758932811770343,1.17348606105636,1.46178084364093,-0.284696265142372,-0.0831638922673404,N
0.724020092540282,-2.18531786530292,1.87209270979059,-0.436682468526908,-0.810669415125436,1.11268437249409,0.847940341355516,1.77085115846131,-0.742801895704243,0.527309999161566,N
0.864688127986002,-0.264449736103406,-0.260173391397641,0.0764837574129916,-1.39155421984998,0.722139280235248,-0.042407903997413,-0.284652727802028,0.395983468339294,-0.405146063822293,N
0.281172049657974,0.366522223203005,-0.174293209681856,0.130214744274228,-1.05654483053098,-0.206486559152514,0.605269724113153,-0.326120821897152,-0.190830502788421,0.286519070664238,N
0.417954465324093,0.157861028771563,0.444671822643708,-0.00015282962948593,-1.32758840203758,2.10096230684793,0.560669832695472,-1.99649336613987,-0.387431456468653,-0.178199740704059,N
-2.22266740372791,-1.30725894174875,-2.10152435092341,0.779949498864015,-0.228175209190766,-0.2697739468333,-1.31633409737795,-1.48966734317645,0.357469171876507,0.609374256111465,N
-0.00383482348014848,0.496557360666749,0.519654013101321,-0.0284474367847266,0.447662136076213,0.892706944424822,0.0701478039079557,0.157700852075937,-0.741276750355236,0.291227178108183,N
-1.06593174872748,-0.869956771759841,-0.658638412952599,0.435753743101369,-1.22480979892249,1.35411646870427,-0.466511917147502,-1.97169355314313,-1.0381642083008,-0.600661128694917,N
-0.150875831474965,0.84862713240021,-1.38284645194478,0.0995975934910979,-0.315961334312663,-0.949091204521033,0.509665578593025,-0.69865568625392,-0.17859429730168,0.208180865344792,N
1.23091595560678,1.13473655729092,1.13891989571036,-0.0493992338236249,0.243242449437117,-0.387455717330195,0.951449449642705,0.35784157680661,1.52923732416464,1.43772814626436,N
0.384295136565139,0.515305501830281,0.669728430023679,0.0625568959059637,0.984220342357864,-0.0501016458687401,-0.345758743003557,0.274692150375404,0.559187999905475,0.810749196089131,N
0.0468484206203544,0.284028686737631,-0.255163496861957,0.0171605244792722,-0.0427382644904455,1.10219930887179,0.0543232214593273,-0.00592240432942366,-0.00521544637999066,0.144310718892258,N
2.28044626801258,0.599977230637827,2.1175227869073,-0.443098182067256,-0.0101701761371277,3.82358141221099,3.00326995970889,-0.580962407191691,1.08906598373739,0.604704510226266,N
0.33789299238044,-0.022483852379429,-0.851772632535709,0.216341283496272,0.0606968526789711,-0.437337935675413,-0.0332982076967909,-0.030661148099265,-0.168803760029461,0.0775204139731604,N
-1.10898945919749,0.0524683513617532,-0.535636009517605,0.266253509946863,-0.48720504234805,-0.120262813493594,-0.478820880941897,-0.885926121716075,-0.149122918006483,0.439045199805128,N
-0.788968972277473,-0.464916554918029,0.174611882840146,-0.975394751732509,2.65774192160598,0.160970301037511,-0.656020988212397,-0.0821834411275776,0.513146391351318,-1.44169822955744,N
0.575825524199209,0.38601169193164,0.806747304485293,0.256190190393549,0.490508282451682,0.886900079327535,0.502761559608355,0.599719718290212,-0.237088051769838,-1.6807788080912,N
0.977936571312271,-1.12638189500656,0.862166832045045,-0.0432188557185567,-0.370633641721638,0.979546046420473,1.3527538342034,-1.47784268919857,-0.248806863039186,0.525043862830748,N
0.837460545515621,-0.616340946553567,-0.0155365235716429,0.0525801726635665,1.7385017056378,0.142832103831285,0.0496785837468147,0.17491281656862,0.0440254495160813,0.90614656409535,N
-0.158950524884413,-0.192900425465025,0.609688839714258,0.185402156970081,-0.798964158728174,-0.608582110417663,0.726132058232232,-0.557041437289779,0.024864916866712,-0.0801078276086888,N
0.20214248584742,-0.122300440239193,-0.372280504256603,0.0764837574129916,1.13400434897594,0.687221750210529,0.155252416899501,-0.10579083625668,-0.0780289635046282,-1.49964596755102,N
0.85930862030953,1.02678850380554,0.588643189216345,-0.14181454527705,-0.443740980214256,0.247518506170541,0.671197688741745,0.456243331265052,0.340944957965,1.50818073983249,N
1.26395843894567,1.60753616254109,0.452926051545044,0.282670446064052,-1.44818695276046,-0.30582555853643,1.02082089431797,-0.132785662702496,0.774843366332169,1.112432601936,N
0.0393722774885494,-0.888546991442616,0.385388984168025,-0.278097843661459,-0.886218933985892,-0.518713156393001,-0.530964916179379,-1.97149286679204,-0.499649193347026,-0.663929486722959,N
-1.42882835970615,-1.21754057945375,-1.23561210670642,0.252900205191615,-0.349455958412272,-1.09085626288633,-2.50071259582799,-1.25012783667175,-0.46679672605914,-0.810277686050581,N
-0.831866058385815,-0.650623369480469,0.25868080985284,0.136741109135495,-0.509235594631816,-1.01861302693223,-0.176969360206349,-0.421242314351095,-0.772156104832181,-0.578399645170333,N
0.51127194856735,-0.510872443618819,0.239975430386383,0.144995484116992,0.998850909623752,-0.142432458676711,-0.668131055565367,0.349480858348598,0.686702833959374,1.09790138442614,N
0.862995437759214,1.27565734352717,-0.266935130872738,-0.0755676756715206,0.35445214237741,0.0944842232777107,-0.0756535996044494,0.140093318856287,1.14395800030599,1.17847975473614,N
0.904421003157073,0.221571822736166,0.638372198071756,0.102652199260887,0.344287752140805,-0.323823233082748,0.580775151492561,0.39322727026638,0.113917889029062,-0.159159777826025,N
1.27021289789026,0.651950285993668,-0.132158934716214,-0.108240623191869,-0.551453158843128,0.808206289039867,1.45657120452142,0.270487564405262,-1.93819199284727,-1.29806817692075,N
0.158494064929364,0.249395996437766,0.835775093076985,0.199872321416811,1.35111262379968,0.604303611223614,0.874612527858226,0.656222896382855,0.743175011888676,-1.31441533318126,N
0.989007860376319,-1.46329281270861,1.40252356233167,-0.0931310821691477,0.182737528415122,0.827393725287471,1.18513922441189,-0.310718292077896,-2.26124999337245,-1.63113725031373,N
0.951040777795331,1.81717105520904,1.41415128176987,-0.0493992338236249,-0.529047238845251,-0.332026543569778,0.706212205900149,-0.169005902372721,-1.89934032961266,-0.913024717157245,N
1.55450457892832,1.7445235680099,2.17226022547738,-0.20212909779469,2.16116459819998,-1.03744054798814,1.71060806927735,0.891839291776381,0.285476249226514,0.316583480664524,N
1.81634681124485,1.68860969943399,0.503730594580848,0.0333507238855684,-1.19827860789485,-0.616299592676938,0.343936184666222,0.178848979675051,0.873811696263513,2.67546204827554,N
0.614109371578889,1.11775695015261,-0.28196014180785,0.0168476357819045,-1.06433322749191,-0.27079815512527,-0.188582853075518,0.231301929466383,0.13869224355837,1.05553003683127,N
