Index	Var	Importance
78	Q9HBI1_PARVB	0.965563695563696
285	P04632_CPNS1	0.854775471442138
558	P62333_PRS10	0.853671143671144
67	P68363_TBA1B	0.85330755664089
140	P0DMV9_HS71B	0.841817935151268
340	P49411_EFTU	0.838580925247592
380	P62136_PP1A	0.837376204042871
535	P09525_ANXA4	0.836117216117216
395	P19971_TYPH	0.834472934472934
55	P07195_LDHB	0.833844797178131
270	P48643_TCPE	0.83304300637634
191	P68104_EF1A1	0.829618776285443
204	P52209_6PGD	0.827822547822548
542	O95336_6PGL	0.825600325600326
290	P30153_2AAA	0.825581332247999
474	P05198_IF2A	0.819791073124406
533	P62191_PRS4	0.818711165377832
44	Q99880_H2B1L	0.817224257224257
228	P16109_LYAM3	0.81627730294397
364	Q07960_RHG01	0.81366978700312
123	P52566_GDIR2	0.81323022656356
449	P01614_KV201	0.81301858635192
574	P40197_GPV	0.810933387600054
526	P29218_IMPA1	0.809974223307557
307	P07741_APT	0.809298602631936
360	Q14974_IMB1	0.809179215845882
556	P25815_S100P	0.807548500881834
418	O75608_LYPA1	0.805714285714286
538	O60496_DOK2	0.803256003256003
481	P17980_PRS6A	0.803188169854837
455	Q9UQ80_PA2G4	0.802059422059422
403	P48047_ATPO	0.796532356532357
397	O00429_DNM1L	0.796109076109076
442	P27338_AOFB	0.795978835978836
332	P55209_NP1L1	0.789531949531949
139	P08133_ANXA6	0.787323293989961
135	P19367_HXK1	0.785404965404965
275	P40227_TCPZ	0.784751051417718
427	P02766_TTHY	0.781739248405915
333	P58546_MTPN	0.778013838013838
282	P62873_GBB1	0.775339845339845
188	P52907_CAZA1	0.774483787817121
141	Q9H0U4_RAB1B	0.772413512413512
21	P02788_TRFL	0.771732465065798
570	P28482_MK01	0.770457197123864
200	P10599_THIO	0.769531949531949
498	Q9Y333_LSM2	0.768742368742369
347	P48507_GSH0	0.768373355040022
441	P41240_CSK	0.768121014787681
253	Q99685_MGLL	0.767792701126034
295	P30626_SORCN	0.766142992809659
370	Q96AP7_ESAM	0.765080721747388
208	P22061_PIMT	0.762553249219916
82	P01023_A2MG	0.761394654727988
90	Q13418_ILK	0.760192646859314
266	Q99832_TCPH	0.758412698412698
434	P11216_PYGB	0.758135938135938
81	P48735_IDHP	0.757834757834758
47	P25705_ATPA	0.75692850359517
527	Q14847_LASP1	0.756258309591643
100	P07900_HS90A	0.74972730972731
413	P61421_VA0D1	0.749301315967983
406	Q9Y2Q3_GSTK1	0.748308234974902
524	Q02218_ODO1	0.748112874779541
222	P05107_ITB2	0.747890381223715
10	P02671_FIBA	0.746625966625967
425	P04264_K2C1	0.744059150725817
153	P07437_TBB5	0.744042870709537
491	O60888_CUTA	0.742756749423416
128	P14625_ENPL	0.742618369285036
131	P50395_GDIB	0.740542667209334
297	P00441_SODC	0.739896893230227
258	P08311_CATG	0.739704246370913
429	Q9NVA2_SEP11	0.735780762447429
560	P40306_PSB10	0.730009496676163
214	P60953_CDC42	0.723918057251391
291	P15531_NDKA	0.720116673450007
168	P02647_APOA1	0.719956586623253
414	P13667_PDIA4	0.705996472663139
182	P11166_GTR1	0.617121150454484
509	P42574_CASP3	0.604137837471171
79	P00338_LDHA	0.603247863247863
11	Q9Y490_TLN1	0.596421109754443
252	P78371_TCPB	0.583888210554877
226	P30044_PRDX5	0.579006919006919
385	Q15555_MARE2	0.578540225206892
547	Q7KZF4_SND1	0.576743996743997
546	P23396_RS3	0.57671686338353
440	Q14247_SRC8	0.574396961063628
400	P35998_PRS7	0.56970288970289
500	O14672_ADA10	0.569561796228463
257	Q3ZCW2_LEGL	0.569363722697056
160	Q08722_CD47	0.564061864061864
274	P11413_G6PD	0.561777235110568
452	Q8IZP0_ABI1	0.561378374711708
565	Q16610_ECM1	0.558491385158052
194	P01137_TGFB1	0.557302943969611
489	Q99719_SEPT5	0.554839234839235
381	O43294_TGFI1	0.552901912901913
145	P11169_GTR3	0.550956450956451
246	P01011_AACT	0.550706824040157
555	P49407_ARRB1	0.550137023470357
62	P06733_ENOA	0.55006105006105
283	P10768_ESTD	0.548734228734229
352	Q9Y251_HPSE	0.548603988603989
468	Q9NX63_MIC19	0.547993487993488
508	Q15366_PCBP2	0.547784561117894
543	Q14644_RASA3	0.547665174331841
544	P11586_C1TC	0.547513227513228
48	P30101_PDIA3	0.54707909374576
321	P15153_RAC2	0.54693257359924
169	O00151_PDLI1	0.545090218423552
356	P31150_GDIA	0.544729344729345
245	P49368_TCPG	0.544211097544431
310	P47755_CAZA2	0.543877357210691
410	Q5H9K5_ZMAT1	0.541372948039615
84	O95810_SDPR	0.540968660968661
316	P99999_CYC	0.539921313254647
83	P23528_COF1	0.539639126305793
392	Q02161_RHD	0.538051824718491
136	O15511_ARPC5	0.537802197802198
515	Q7LDG7_GRP2	0.537761497761498
259	P60842_IF4A1	0.537566137566138
172	P43304_GPDM	0.536719576719577
234	P40925_MDHC	0.536502509835843
271	P63241_IF5A1	0.536136209469543
220	P23219_PGH1	0.536122642789309
572	P46109_CRKL	0.535908289241623
436	P30084_ECHM	0.533924840591507
56	Q01518_CAP1	0.533680640347307
512	P31040_SDHA	0.532779812779813
238	Q14766_LTBP1	0.532636005969339
505	Q9UJC5_SH3L2	0.532356532356532
465	Q9Y696_CLIC4	0.531892551892552
111	P31146_COR1A	0.531458418125085
154	Q71DI3_H32	0.531298331298331
119	P47756_CAPZB	0.531287477954145
501	Q13200_PSMD2	0.530660697327364
19	P06396_GELS	0.530514177180844
532	Q99733_NP1L4	0.529876543209877
279	P11310_ACADM	0.529852123185456
510	Q9NT62_ATG3	0.529738163071496
549	P19823_ITIH2	0.528831908831909
357	Q86YW5_TRML1	0.528793922127256
541	O60234_GMFG	0.528007054673721
39	P04075_ALDOA	0.527695021028354
342	P18859_ATP5J	0.527673314339981
224	P30405_PPIF	0.525049518382852
448	P35613_BASI	0.524544837878171
349	Q07021_C1QBP	0.524004884004884
281	P23368_MAOM	0.523901777235111
40	P10909_CLUS	0.522479989146656
373	Q16762_THTR	0.522466422466422
350	Q9BR76_COR1B	0.522083842083842
70	P04004_VTNC	0.521652421652422
372	O94919_ENDD1	0.521503188169855
490	O95747_OXSR1	0.521503188169855
45	P06576_ATPB	0.521408221408221
53	P11142_HSP7C	0.520124813458147
38	P14618_KPYM	0.519514312847646
75	P04275_VWF	0.519251119251119
365	O00233_PSMD9	0.518640618640619
186	P0CG06_LAC3	0.518578211911545
211	P09496_CLCA	0.517305657305657
343	Q9NQC3_RTN4	0.516914936914937
57	P19105_ML12A	0.516825396825397
504	Q99627_CSN8	0.51657034323701
113	P04179_SODM	0.516364129697463
177	P51149_RAB7A	0.515265228598562
64	Q9H4B7_TBB1	0.515232668566002
71	P27348_1433T	0.515194681861349
207	P16104_H2AX	0.514977614977615
97	P68371_TBB4B	0.514784968118301
152	P09493_TPM1	0.51375118708452
165	P37837_TALDO	0.512812372812373
256	P35232_PHB	0.510348663681997
49	P13224_GP1BB	0.50995522995523
183	Q9ULV4_COR1C	0.50971916971917
