Number-Atts,Number-Significant,Atts,AUC
6,6,SRSF5 SAM68TV1 FBP11 U12 SND1 NOVA1,0.8999999999999999
7,7,SRSF5 SAM68TV1 FBP11 U12 SND1 NOVA1 U5,0.8999999999999999
7,7,RBM17 SAM68TV1 FBP11 U1 TIA1 U12 U6ATAC,0.8875
8,8,RBM17 SAM68TV1 FBP11 U1 TIA1 U12 U6ATAC RBM45,0.8875
4,4,SRSF5 SAM68TV1 FBP11 U12,0.8875
5,5,SRSF5 SAM68TV1 FBP11 U12 SND1,0.8875
2,2,SRM160 SAM68TV1,0.8875
5,5,SRSF5 SAM68TV1 FBP11 U12 SRSF1,0.875
3,3,SRSF5 SAM68TV1 FBP11,0.8374999999999999
3,3,SRM160 SAM68TV1 U12,0.8374999999999999
3,3,SRM160 SAM68TV1 SRSF1,0.8374999999999999
3,3,SRM160 SAM68TV1 SRSF6,0.8374999999999999
3,3,RBM17 SAM68TV1 FBP11,0.825
4,4,RBM17 SAM68TV1 FBP11 U1,0.825
5,5,RBM17 SAM68TV1 FBP11 U1 TIA1,0.825
6,6,RBM17 SAM68TV1 FBP11 U1 TIA1 U12,0.825
4,4,TIA1 SAM68TV1 RBM17 U6ATAC,0.825
5,5,TIA1 SAM68TV1 RBM17 U6ATAC RBM45,0.825
4,4,SRSF5 SAM68TV1 FBP11 PTB,0.825
8,8,U2 SAM68TV1 FBP11 U1 TIA1 U12 U6ATAC RBM45,0.825
3,3,TIA1 SAM68TV1 RBM17,0.8125
2,2,SRSF5 SAM68TV1,0.8125
4,4,SRSF5 SAM68TV1 FBP11 U1,0.8125
