Index	Var	Importance
79	U4ATAC_4h	0.959942411924119
50	PTB_4h	0.723221544715447
30	TRA2A_0h	0.719732384823848
45	FBP11_4h	0.699576558265583
55	RBM45_4h	0.687991192411924
33	U12_0h	0.686771680216802
37	U4_0h	0.683722899728997
51	RAVER1_4h	0.676778455284553
9	PTB_0h	0.666785230352304
21	SRM160_0h	0.66224593495935
46	MAGOH_4h	0.65414972899729
58	sf3btv1_4h	0.653506097560976
15	SAM68TV1_0h	0.649542682926829
10	RAVER1_0h	0.648357046070461
60	SKIP_4h	0.641344850948509
8	PSF_0h	0.640294715447154
49	PSF_4h	0.633790650406504
26	SRSF5_0h	0.622984417344173
71	TRA2A_4h	0.619292005420054
69	SRSF9_4h	0.616039972899729
52	RBM17_4h	0.608485772357724
72	TRA2B_4h	0.601812330623306
80	U5_4h	0.574474932249322
17	sf3btv1_0h	0.569156504065041
78	U4_4h	0.564041327913279
77	U2AF2_4h	0.557503387533875
76	U2AF1_4h	0.550762195121951
62	SRM160_4h	0.547510162601626
23	SRSF10_0h	0.537144308943089
38	U4ATAC_0h	0.536297425474255
3	ESRP1_0h	0.532808265582656
31	TRA2B_0h	0.529657859078591
2	CUGBP_0h	0.52505081300813
59	SF3BTV2_4h	0.515497967479675
28	SRSF9_0h	0.51255081300813
24	SRSF3_0h	0.512212059620596
66	SRSF4_4h	0.509603658536585
48	PRP8_4h	0.504793360433604
47	NOVA1_4h	0.500965447154472
42	CA150_4h	0.500829945799458
19	SKIP_0h	0.499339430894309
29	TIA1_0h	0.492903116531165
82	U6ATAC_4h	0.491785230352304
70	TIA1_4h	0.491039972899729
61	SND1_4h	0.487584688346883
81	U6_4h	0.486737804878049
43	CUGBP_4h	0.486636178861789
40	U6_0h	0.486602303523035
5	MAGOH_0h	0.479725609756098
53	RBM22_4h	0.477557588075881
1	CA150_0h	0.477455962059621
41	U6ATAC_0h	0.471527777777778
18	SF3BTV2_0h	0.468309620596206
39	U5_0h	0.459739159891599
20	SND1_0h	0.455707994579946
4	FBP11_0h	0.451405826558266
36	U2AF2_0h	0.439583333333333
54	RBM3_4h	0.437957317073171
57	SC35_4h	0.435755420054201
11	RBM17_0h	0.418783875338753
34	U2_0h	0.41664972899729
56	SAM68TV1_4h	0.412076558265583
12	RBM22_0h	0.405199864498645
64	SRSF10_4h	0.404319105691057
65	SRSF3_4h	0.396527777777778
13	RBM3_0h	0.391209349593496
67	SRSF5_4h	0.377964092140921
22	SRSF1_0h	0.377422086720867
25	SRSF4_0h	0.360111788617886
44	ESRP1_4h	0.358756775067751
32	U11_0h	0.355707994579946
35	U2AF1_0h	0.351304200542005
74	U12_4h	0.348221544715447
16	SC35_0h	0.342022357723577
7	PRP8_0h	0.340836720867209
14	RBM45_0h	0.331317750677507
27	SRSF6_0h	0.324915311653117
68	SRSF6_4h	0.310382791327913
75	U2_4h	0.304081978319783
63	SRSF1_4h	0.294698509485095
73	U11_4h	0.284705284552846
6	NOVA1_0h	0.278201219512195
