Number-Atts,Number-Significant,Atts,AUC
4,3,U4ATAC RBM45 nSR100 RBM17,0.8812500000000001
5,4,U4ATAC RBM45 nSR100 RBM17 SRSF1,0.8625
5,4,U4ATAC RBM45 nSR100 RBM17 SRSF6,0.85625
3,2,U4ATAC RBM45 nSR100,0.84375
4,2,U4ATAC RBM45 nSR100 SC35,0.8374999999999999
4,3,U4ATAC RBM45 nSR100 RBM3,0.8374999999999999
5,4,TRA2A RBM45 U4ATAC nSR100 FBP11,0.8374999999999999
5,3,nSR100 RBM45 PTB U2AF1 TRA2A,0.83125
4,3,TRA2B RBM45 SKIP U6,0.83125
4,3,TRA2A RBM45 U4ATAC nSR100,0.83125
7,4,SKIP RBM45 U4ATAC SF3BTV1 nSR100 SRSF9 SC35,0.825
4,3,U4ATAC RBM45 nSR100 SRSF9,0.825
5,3,U4ATAC RBM45 nSR100 RBM17 U2AF2,0.825
4,2,nSR100 RBM45 PTB U2AF1,0.825
5,4,TRA2B RBM45 SKIP SF3BTV2 U2AF1,0.825
5,4,SRSF3 RBM45 SKIP U4ATAC nSR100,0.825
5,4,U4ATAC RBM45 nSR100 RBM17 TRA2A,0.8187500000000001
5,3,nSR100 RBM45 PTB U2AF1 SRSF10,0.8187500000000001
5,4,TRA2B RBM45 SKIP SF3BTV2 CUGBP,0.8187500000000001
5,3,TRA2A RBM45 U4ATAC nSR100 PRP8,0.8187500000000001
5,4,TRA2A RBM45 U4ATAC nSR100 TRA2B,0.8187500000000001
5,3,U4ATAC RBM45 nSR100 RBM17 PRP8,0.8125
5,4,U4ATAC RBM45 nSR100 RBM17 TRA2B,0.8125
6,4,RAVER1 RBM45 SKIP nSR100 SRSF9 ESRP1,0.8125
5,3,nSR100 RBM45 PTB U2AF1 SRSF6,0.8125
5,3,nSR100 RBM45 PTB U2AF1 SRSF3,0.8125
6,3,SRSF6 RBM45 U4 nSR100 SF3BTV2 SC35,0.8125
5,4,TRA2B RBM45 SKIP SF3BTV2 SC35,0.8125
6,5,SRSF3 RBM45 SKIP U4ATAC SRSF6 CUGBP,0.8125
5,3,TRA2A RBM45 U4ATAC nSR100 SC35,0.8125
4,3,U4ATAC RBM45 nSR100 MAGOH,0.8062499999999999
4,3,U4ATAC RBM45 nSR100 U12,0.8062499999999999
5,4,U4ATAC RBM45 nSR100 RBM17 SAM68TV1,0.8062499999999999
5,4,U4ATAC RBM45 nSR100 RBM17 SRSF5,0.8062499999999999
3,2,nSR100 RBM45 PTB,0.8062499999999999
5,3,U6ATAC RBM45 U4ATAC nSR100 U2AF1,0.8
8,5,SKIP RBM45 U4ATAC SF3BTV1 nSR100 SRSF9 SC35 SRSF5,0.8
4,3,U4ATAC RBM45 nSR100 SF3BTV2,0.8
2,1,nSR100 RBM45,0.8
4,3,nSR100 RBM45 PTB U12,0.8
4,3,SRSF9 RBM45 U4ATAC ESRP2,0.8
5,4,SRSF3 RBM45 SKIP U4ATAC SF3BTV1,0.8
5,4,TRA2A RBM45 U4ATAC nSR100 U5,0.8
6,5,TRA2A RBM45 U4ATAC nSR100 FBP11 SRSF1,0.8
