mtry,ROC,Sens,Spec
2,0.975308641975309,1,0.962962962962963
3,0.969135802469136,0.916666666666667,0.962962962962963
4,0.958333333333333,0.916666666666667,0.925925925925926
5,0.958333333333333,0.916666666666667,0.925925925925926
6,0.941358024691358,0.916666666666667,0.888888888888889
7,0.929012345679012,0.916666666666667,0.888888888888889
