mtry,ROC,Sens,Spec,ROCSD,SensSD,SpecSD
1,0.798158249158249,0.876060606060606,0.595925925925926,0.11098019799057,0.126857435601612,0.134840881372613
2,0.813750841750842,0.870606060606061,0.686296296296296,0.100311403557732,0.126073240062985,0.156120575743779
3,0.827811447811448,0.863939393939394,0.716296296296296,0.0909859628289503,0.12923880735481,0.143178458408303
5,0.841454545454545,0.854545454545455,0.733333333333333,0.0818345662607071,0.131002230885614,0.126585306935228
6,0.84652861952862,0.854848484848485,0.736666666666667,0.0797203855526387,0.130664246240351,0.126993260481602
7,0.847552188552189,0.848181818181818,0.747037037037037,0.0778951905610835,0.12583491471895,0.134752452138939
8,0.850700336700337,0.854848484848485,0.743703703703704,0.0766516471458619,0.128464712248738,0.129410140763486
9,0.851461279461279,0.854545454545454,0.750740740740741,0.0801490135452246,0.123822467346511,0.137132444093044
