N,S
ESRP1,50.3432850424008,58.5906853138564
NOVA1,59.74228649373,68.6542626253808
SRSF1,5.15527077799694,10.2075589297475
RNU1,84.6492399275683,95.3223137767629
RNU12,51.2093488502004,59.5179859565511
RNU2,33.8882871578402,40.9722027303876
RNU4,0,4.6877740563363
RNU4ATAC,88.4982040776829,99.4434269071886
RNU6,48.6421391961428,56.7692564279641
RNU6ATAC,89.0180223436102,100
