Number-Atts,Number-Significant,Atts,AUC
31,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 SRSF10 SC35 FBP11 TRA2A U2AF1 MAGOH RAVER1 U5 NOVA1 TRA2B U2AF2 SRSF9 SRM160 SND1 SAM68TV1 CUGBP RBM45 SF3BTV2 PRP8 U11 SF3BTV1 U4ATAC U1 ESRP2,1.0
32,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 SRSF10 SC35 FBP11 TRA2A U2AF1 MAGOH RAVER1 U5 NOVA1 TRA2B U2AF2 SRSF9 SRM160 SND1 SAM68TV1 CUGBP RBM45 SF3BTV2 PRP8 U11 SF3BTV1 U4ATAC U1 ESRP2 PSF,1.0
33,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 SRSF10 SC35 FBP11 TRA2A U2AF1 MAGOH RAVER1 U5 NOVA1 TRA2B U2AF2 SRSF9 SRM160 SND1 SAM68TV1 CUGBP RBM45 SF3BTV2 PRP8 U11 SF3BTV1 U4ATAC U1 ESRP2 PSF SRSF5,1.0
34,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 SRSF10 SC35 FBP11 TRA2A U2AF1 MAGOH RAVER1 U5 NOVA1 TRA2B U2AF2 SRSF9 SRM160 SND1 SAM68TV1 CUGBP RBM45 SF3BTV2 PRP8 U11 SF3BTV1 U4ATAC U1 ESRP2 PSF SRSF5 U2,1.0
35,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 SRSF10 SC35 FBP11 TRA2A U2AF1 MAGOH RAVER1 U5 NOVA1 TRA2B U2AF2 SRSF9 SRM160 SND1 SAM68TV1 CUGBP RBM45 SF3BTV2 PRP8 U11 SF3BTV1 U4ATAC U1 ESRP2 PSF SRSF5 U2 SRSF4,1.0
36,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 SRSF10 SC35 FBP11 TRA2A U2AF1 MAGOH RAVER1 U5 NOVA1 TRA2B U2AF2 SRSF9 SRM160 SND1 SAM68TV1 CUGBP RBM45 SF3BTV2 PRP8 U11 SF3BTV1 U4ATAC U1 ESRP2 PSF SRSF5 U2 SRSF4 U6,1.0
37,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 SRSF10 SC35 FBP11 TRA2A U2AF1 MAGOH RAVER1 U5 NOVA1 TRA2B U2AF2 SRSF9 SRM160 SND1 SAM68TV1 CUGBP RBM45 SF3BTV2 PRP8 U11 SF3BTV1 U4ATAC U1 ESRP2 PSF SRSF5 U2 SRSF4 U6 nSR100,1.0
38,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 SRSF10 SC35 FBP11 TRA2A U2AF1 MAGOH RAVER1 U5 NOVA1 TRA2B U2AF2 SRSF9 SRM160 SND1 SAM68TV1 CUGBP RBM45 SF3BTV2 PRP8 U11 SF3BTV1 U4ATAC U1 ESRP2 PSF SRSF5 U2 SRSF4 U6 nSR100 U12,1.0
39,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 SRSF10 SC35 FBP11 TRA2A U2AF1 MAGOH RAVER1 U5 NOVA1 TRA2B U2AF2 SRSF9 SRM160 SND1 SAM68TV1 CUGBP RBM45 SF3BTV2 PRP8 U11 SF3BTV1 U4ATAC U1 ESRP2 PSF SRSF5 U2 SRSF4 U6 nSR100 U12 CELF4,1.0
7,3,SRSF3 RBM3 PTB TIA1 CA150 SRSF10 SC35,1.0
8,3,SRSF3 RBM3 PTB TIA1 CA150 SRSF10 SC35 U2AF2,1.0
9,3,SRSF3 RBM3 PTB TIA1 CA150 SRSF10 SC35 U2AF2 SRSF9,1.0
10,3,SRSF3 RBM3 PTB TIA1 CA150 SRSF10 SC35 U2AF2 SRSF9 SND1,1.0
11,3,SRSF3 RBM3 PTB TIA1 CA150 SRSF10 SC35 U2AF2 SRSF9 SND1 SAM68TV1,1.0
12,3,SRSF3 RBM3 PTB TIA1 CA150 SRSF10 SC35 U2AF2 SRSF9 SND1 SAM68TV1 RBM45,1.0
13,3,SRSF3 RBM3 PTB TIA1 CA150 SRSF10 SC35 U2AF2 SRSF9 SND1 SAM68TV1 RBM45 PRP8,1.0
14,3,SRSF3 RBM3 PTB TIA1 CA150 SRSF10 SC35 U2AF2 SRSF9 SND1 SAM68TV1 RBM45 PRP8 U11,1.0
15,3,SRSF3 RBM3 PTB TIA1 CA150 SRSF10 SC35 U2AF2 SRSF9 SND1 SAM68TV1 RBM45 PRP8 U11 U4ATAC,1.0
16,3,SRSF3 RBM3 PTB TIA1 CA150 SRSF10 SC35 U2AF2 SRSF9 SND1 SAM68TV1 RBM45 PRP8 U11 U4ATAC U1,1.0
17,3,SRSF3 RBM3 PTB TIA1 CA150 SRSF10 SC35 U2AF2 SRSF9 SND1 SAM68TV1 RBM45 PRP8 U11 U4ATAC U1 ESRP2,1.0
18,3,SRSF3 RBM3 PTB TIA1 CA150 SRSF10 SC35 U2AF2 SRSF9 SND1 SAM68TV1 RBM45 PRP8 U11 U4ATAC U1 ESRP2 nSR100,1.0
19,3,SRSF3 RBM3 PTB TIA1 CA150 SRSF10 SC35 U2AF2 SRSF9 SND1 SAM68TV1 RBM45 PRP8 U11 U4ATAC U1 ESRP2 nSR100 U12,1.0
20,3,SRSF3 RBM3 PTB TIA1 CA150 SRSF10 SC35 U2AF2 SRSF9 SND1 SAM68TV1 RBM45 PRP8 U11 U4ATAC U1 ESRP2 nSR100 U12 U6ATAC,1.0
4,3,RBM3 RBM22 PTB TIA1,1.0
5,3,RBM3 RBM22 PTB TIA1 CA150,1.0
6,3,RBM3 RBM22 PTB TIA1 CA150 SC35,1.0
7,3,RBM3 RBM22 PTB TIA1 CA150 SC35 U5,1.0
8,3,RBM3 RBM22 PTB TIA1 CA150 SC35 U5 U2AF2,1.0
9,3,RBM3 RBM22 PTB TIA1 CA150 SC35 U5 U2AF2 SRSF9,1.0
10,3,RBM3 RBM22 PTB TIA1 CA150 SC35 U5 U2AF2 SRSF9 SRM160,1.0
11,3,RBM3 RBM22 PTB TIA1 CA150 SC35 U5 U2AF2 SRSF9 SRM160 SND1,1.0
12,3,RBM3 RBM22 PTB TIA1 CA150 SC35 U5 U2AF2 SRSF9 SRM160 SND1 CUGBP,1.0
13,3,RBM3 RBM22 PTB TIA1 CA150 SC35 U5 U2AF2 SRSF9 SRM160 SND1 CUGBP PSF,1.0
3,2,PTB RBM22 TIA1,1.0
4,2,PTB RBM22 TIA1 SRSF10,1.0
5,2,PTB RBM22 TIA1 SRSF10 MAGOH,1.0
6,2,PTB RBM22 TIA1 SRSF10 MAGOH U2AF2,1.0
7,2,PTB RBM22 TIA1 SRSF10 MAGOH U2AF2 SRSF9,1.0
8,2,PTB RBM22 TIA1 SRSF10 MAGOH U2AF2 SRSF9 RBM45,1.0
9,2,PTB RBM22 TIA1 SRSF10 MAGOH U2AF2 SRSF9 RBM45 SF3BTV2,1.0
10,2,PTB RBM22 TIA1 SRSF10 MAGOH U2AF2 SRSF9 RBM45 SF3BTV2 ESRP2,1.0
11,2,PTB RBM22 TIA1 SRSF10 MAGOH U2AF2 SRSF9 RBM45 SF3BTV2 ESRP2 PSF,1.0
12,2,PTB RBM22 TIA1 SRSF10 MAGOH U2AF2 SRSF9 RBM45 SF3BTV2 ESRP2 PSF SRSF5,1.0
13,2,PTB RBM22 TIA1 SRSF10 MAGOH U2AF2 SRSF9 RBM45 SF3BTV2 ESRP2 PSF SRSF5 nSR100,1.0
14,2,PTB RBM22 TIA1 SRSF10 MAGOH U2AF2 SRSF9 RBM45 SF3BTV2 ESRP2 PSF SRSF5 nSR100 U12,1.0
15,2,PTB RBM22 TIA1 SRSF10 MAGOH U2AF2 SRSF9 RBM45 SF3BTV2 ESRP2 PSF SRSF5 nSR100 U12 CELF4,1.0
2,1,SRSF6 RBM22,1.0
3,1,SRSF6 RBM22 TIA1,1.0
4,1,SRSF6 RBM22 TIA1 CA150,1.0
5,1,SRSF6 RBM22 TIA1 CA150 FBP11,1.0
6,1,SRSF6 RBM22 TIA1 CA150 FBP11 MAGOH,1.0
7,1,SRSF6 RBM22 TIA1 CA150 FBP11 MAGOH RAVER1,1.0
8,1,SRSF6 RBM22 TIA1 CA150 FBP11 MAGOH RAVER1 TRA2B,1.0
9,1,SRSF6 RBM22 TIA1 CA150 FBP11 MAGOH RAVER1 TRA2B U2AF2,1.0
10,1,SRSF6 RBM22 TIA1 CA150 FBP11 MAGOH RAVER1 TRA2B U2AF2 SRSF9,1.0
11,1,SRSF6 RBM22 TIA1 CA150 FBP11 MAGOH RAVER1 TRA2B U2AF2 SRSF9 SRM160,1.0
12,1,SRSF6 RBM22 TIA1 CA150 FBP11 MAGOH RAVER1 TRA2B U2AF2 SRSF9 SRM160 SND1,1.0
13,1,SRSF6 RBM22 TIA1 CA150 FBP11 MAGOH RAVER1 TRA2B U2AF2 SRSF9 SRM160 SND1 CUGBP,1.0
14,1,SRSF6 RBM22 TIA1 CA150 FBP11 MAGOH RAVER1 TRA2B U2AF2 SRSF9 SRM160 SND1 CUGBP RBM45,1.0
15,1,SRSF6 RBM22 TIA1 CA150 FBP11 MAGOH RAVER1 TRA2B U2AF2 SRSF9 SRM160 SND1 CUGBP RBM45 PRP8,1.0
16,1,SRSF6 RBM22 TIA1 CA150 FBP11 MAGOH RAVER1 TRA2B U2AF2 SRSF9 SRM160 SND1 CUGBP RBM45 PRP8 U11,1.0
17,1,SRSF6 RBM22 TIA1 CA150 FBP11 MAGOH RAVER1 TRA2B U2AF2 SRSF9 SRM160 SND1 CUGBP RBM45 PRP8 U11 U4ATAC,1.0
