ID,NumberAtts,Atts,metricOpt
39,4,NOVA1Mono U5Mono SKIPMono ESRP2Mono,0.898148148148148
51,4,U2AF1Mono U5Mono SRSF5Mono SKIPMono,0.898148148148148
59,5,U2AF1Mono U5Mono SRSF5Mono SKIPMono SC35Mono,0.898148148148148
71,5,U2AF1Mono U5Mono SRSF5Mono SKIPMono PTBMono,0.898148148148148
10,6,U4ataMono NOVA1Mono CELF4Mono SRSF4Mono RBM22Mono ESRP2Mono,0.888888888888889
14,7,U4ataMono NOVA1Mono CELF4Mono SRSF4Mono RBM22Mono ESRP2Mono TRA2BMono,0.888888888888889
18,7,U4ataMono NOVA1Mono CELF4Mono SRSF4Mono RBM22Mono ESRP2Mono SC35Mono,0.888888888888889
38,3,NOVA1Mono U5Mono SKIPMono,0.888888888888889
52,5,U2AF1Mono U5Mono SRSF5Mono SKIPMono FBP11Mono,0.888888888888889
53,5,U2AF1Mono U5Mono SRSF5Mono SKIPMono ESRP2Mono,0.888888888888889
55,5,U2AF1Mono U5Mono SRSF5Mono SKIPMono RAVER1Mono,0.888888888888889
60,5,U2AF1Mono U5Mono SRSF5Mono SKIPMono RBM45Mono,0.888888888888889
66,5,U2AF1Mono U5Mono SRSF5Mono SKIPMono nSR100Mono,0.884259259259259
1,5,U4ataMono NOVA1Mono CELF4Mono SRSF4Mono RBM22Mono,0.87962962962963
2,6,U4ataMono NOVA1Mono CELF4Mono SRSF4Mono RBM22Mono MAGOHMono,0.87962962962963
9,6,U4ataMono NOVA1Mono CELF4Mono SRSF4Mono RBM22Mono FBP11Mono,0.87962962962963
22,7,U4ataMono NOVA1Mono CELF4Mono SRSF4Mono RBM22Mono ESRP2Mono PRP8Mono,0.87962962962963
25,7,U4ataMono NOVA1Mono CELF4Mono SRSF4Mono RBM22Mono ESRP2Mono nSR100Mono,0.87962962962963
31,7,U4ataMono NOVA1Mono CELF4Mono SRSF4Mono RBM22Mono ESRP2Mono PTBMono,0.87962962962963
54,5,U2AF1Mono U5Mono SRSF5Mono SKIPMono SRM160Mono,0.87962962962963
56,5,U2AF1Mono U5Mono SRSF5Mono SKIPMono TRA2BMono,0.87962962962963
57,5,U2AF1Mono U5Mono SRSF5Mono SKIPMono SAM68TV1Mono,0.87962962962963
58,5,U2AF1Mono U5Mono SRSF5Mono SKIPMono U2Mono,0.87962962962963
63,5,U2AF1Mono U5Mono SRSF5Mono SKIPMono PRP8Mono,0.87962962962963
65,5,U2AF1Mono U5Mono SRSF5Mono SKIPMono U12Mono,0.87962962962963
70,5,U2AF1Mono U5Mono SRSF5Mono SKIPMono SF3BTV2Mono,0.87962962962963
6,6,U4ataMono NOVA1Mono CELF4Mono SRSF4Mono RBM22Mono SRSF3Mono,0.875
3,6,U4ataMono NOVA1Mono CELF4Mono SRSF4Mono RBM22Mono RBM17Mono,0.87037037037037
4,6,U4ataMono NOVA1Mono CELF4Mono SRSF4Mono RBM22Mono U11Mono,0.87037037037037
7,6,U4ataMono NOVA1Mono CELF4Mono SRSF4Mono RBM22Mono U1Mono,0.87037037037037
12,7,U4ataMono NOVA1Mono CELF4Mono SRSF4Mono RBM22Mono ESRP2Mono UA2F2Mono,0.87037037037037
16,7,U4ataMono NOVA1Mono CELF4Mono SRSF4Mono RBM22Mono ESRP2Mono RBM3Mono,0.87037037037037
17,7,U4ataMono NOVA1Mono CELF4Mono SRSF4Mono RBM22Mono ESRP2Mono U2Mono,0.87037037037037
24,7,U4ataMono NOVA1Mono CELF4Mono SRSF4Mono RBM22Mono ESRP2Mono U12Mono,0.87037037037037
30,7,U4ataMono NOVA1Mono CELF4Mono SRSF4Mono RBM22Mono ESRP2Mono SF3BTV2Mono,0.87037037037037
41,5,NOVA1Mono U5Mono SKIPMono ESRP2Mono RAVER1Mono,0.87037037037037
42,5,NOVA1Mono U5Mono SKIPMono ESRP2Mono TRA2BMono,0.87037037037037
43,5,NOVA1Mono U5Mono SKIPMono ESRP2Mono SAM68TV1Mono,0.87037037037037
64,5,U2AF1Mono U5Mono SRSF5Mono SKIPMono U4Mono,0.87037037037037
69,5,U2AF1Mono U5Mono SRSF5Mono SKIPMono SRSF6Mono,0.87037037037037
45,5,NOVA1Mono U5Mono SKIPMono ESRP2Mono SC35Mono,0.865740740740741
5,6,U4ataMono NOVA1Mono CELF4Mono SRSF4Mono RBM22Mono SRSF5Mono,0.861111111111111
