42	U6	0.20316017316017312
9	PSF	0.2532467532467532
43	U6ATAC	0.29090909090909095
19	SF3BTV2	0.31125541125541123
2	ESRP1	0.34458874458874467
37	U2AF1	0.3497835497835498
30	TIA1	0.40476190476190477
39	U4	0.42943722943722945
13	RBM22	0.4354978354978355
5	MAGOH	0.435930735930736
22	SRM160	0.4753246753246753
32	TRA2B	0.49220779220779226
21	SND1	0.5025974025974026
18	SF3BTV1	0.5125541125541125
35	U12	0.5264069264069264
23	SRSF1	0.5623376623376622
27	SRSF5	0.5658008658008659
16	SAM68TV1	0.5735930735930737
4	FBP11	0.5852813852813853
11	RAVER1	0.5922077922077922
10	PTB	0.5974025974025974
6	NOVA1	0.6021645021645022
3	ESRP2	0.606926406926407
7	nSR100	0.6090909090909091
36	U2	0.6316017316017316
25	SRSF3	0.6324675324675325
12	RBM17	0.6329004329004329
15	RBM45	0.6432900432900432
20	SKIP	0.6454545454545454
14	RBM3	0.6588744588744587
8	PRP8	0.6588744588744591
40	U4ATAC	0.6619047619047619
38	U2AF2	0.6865800865800866
0	CA150	0.6946753246753248
41	U5	0.702164502164502
26	SRSF4	0.7043290043290042
33	U1	0.7095238095238096
34	U11	0.7103896103896103
17	SC35	0.7346320346320346
1	CUGBP	0.7419913419913421
28	SRSF6	0.7476190476190476
29	SRSF9	0.783982683982684
24	SRSF10	0.7991341991341991
31	TRA2A	0.8861471861471862
